,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-12,746921,Strikeout,strikeout,True,673962,678394,Josh Jung,Brayan Bello,0,64f05618-6d7b-47cd-807c-ad18b9ba82a3,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-12,746921,Groundout,field_out,True,694671,678394,Wyatt Langford,Brayan Bello,0,8bc507cf-035f-43f3-998a-da4e2a6d58fa,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-12,746921,Flyout,field_out,True,657136,641816,Connor Wong,Tyler Mahle,0,4fcb9dcc-52ec-45e0-bd2f-a46db98dbe3d,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
13,2024-08-12,746921,Strikeout,strikeout,True,677800,641816,Wilyer Abreu,Tyler Mahle,0,92bb87b2-098c-423f-b4e9-7e5e6e073b65,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
14,2024-08-12,746921,Single,single,False,642086,641816,Dominic Smith,Tyler Mahle,0,f6ecaa80-046b-47d5-9946-f77888cbb8f6,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
15,2024-08-12,746921,Strikeout,strikeout,True,686765,641816,Nick Sogard,Tyler Mahle,0,a877fe08-8000-40a3-aeee-cb9bdb036207,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
16,2024-08-12,746921,Hit By Pitch,hit_by_pitch,False,641680,678394,Jonah Heim,Brayan Bello,0,b0d7520c-e43f-4e61-a40c-f377f3d319bc,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-12,746921,Single,single,False,665750,678394,Leody Taveras,Brayan Bello,1,e592af11-fa17-4dce-b772-298ac0476414,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-12,746921,Forceout,force_out,True,543760,678394,Marcus Semien,Brayan Bello,1,22c6a09b-a0a4-4896-92d7-a615cc11990c,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-12,746921,Forceout,force_out,True,608369,678394,Corey Seager,Brayan Bello,1,3f32928a-4880-4392-b05b-d72a6da9fabd,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-12,746921,Groundout,field_out,True,669701,678394,Josh Smith,Brayan Bello,0,ada094ad-e3d1-41e6-a74e-3e1d50e04ee2,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-12,746921,Hit By Pitch,hit_by_pitch,False,678882,641816,Ceddanne Rafaela,Tyler Mahle,0,9f77b379-b664-4eef-b347-ade7d33e146f,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
22,2024-08-12,746921,Strikeout,strikeout,True,666152,641816,David Hamilton,Tyler Mahle,1,2023405a-3c4e-4561-a403-aca5a95adf3b,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
23,2024-08-12,746921,Groundout,field_out,True,807799,641816,Masataka Yoshida,Tyler Mahle,1,3324db57-5cdc-48d1-96da-1fe940763ebc,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
24,2024-08-12,746921,Flyout,field_out,True,608701,641816,Rob Refsnyder,Tyler Mahle,0,be15ab89-a16f-4ab0-81c5-00237fcd46a8,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
25,2024-08-12,746921,Strikeout,strikeout,True,666969,678394,Adolis García,Brayan Bello,0,4f17e613-cdf4-4754-a354-e7ab8afd3b16,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-12,746921,Lineout,field_out,True,663993,678394,Nathaniel Lowe,Brayan Bello,0,eaf885a4-600f-40d2-a9f5-38dcd52d809f,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-12,746921,Single,single,False,673962,678394,Josh Jung,Brayan Bello,0,3519f557-9b8c-4ef8-bc0c-34575cb79900,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-12,746921,Groundout,field_out,True,694671,678394,Wyatt Langford,Brayan Bello,0,b430252c-e9fe-4804-9431-4cff38718da9,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-12,746921,Strikeout,strikeout,True,646240,641816,Rafael Devers,Tyler Mahle,0,4aec8f71-4630-4a20-889b-97a183250dec,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
30,2024-08-12,746921,Single,single,False,657136,641816,Connor Wong,Tyler Mahle,0,07d54796-75ff-4106-bc19-826d366242ba,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
31,2024-08-12,746921,Single,single,False,677800,641816,Wilyer Abreu,Tyler Mahle,1,1f3c7a5f-fb3d-4c38-a154-6ad522f0bd52,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
32,2024-08-12,746921,Walk,walk,False,642086,641816,Dominic Smith,Tyler Mahle,1,f2e5e2dc-c5b2-4c69-9b73-9d19c6376255,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
33,2024-08-12,746921,Sac Fly,sac_fly,True,686765,641816,Nick Sogard,Tyler Mahle,1,b418f929-c500-4fb5-9587-2b36a1a272b8,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
34,2024-08-12,746921,Lineout,field_out,True,678882,641816,Ceddanne Rafaela,Tyler Mahle,0,5994da70-0617-44dd-97a9-80a83737f89e,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,,,,89.0,110.0,104.0,,,,102.0,81.0,93.0,,0.528,0.135,,-0.13,,0.14,,91.4,,,83.7,,,,,,,0.0,0.0,0.111,0.25,0.469,0.262,83.0,94.0,91.0,80.0,110.0,98.0,0.035,0.301,-1.08,-0.46,85.3,85.5,0.4,0.4,0.278,,,,,,,,,,,,,,,,,,,,,
35,2024-08-12,746921,Strikeout,strikeout,True,641680,678394,Jonah Heim,Brayan Bello,0,8e706732-880f-4e55-85cd-9f25da9bf2ef,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
