,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vSC (sc),SC%,wSC/C
10,2024-07-20,746121,Pop Out,field_out,True,642197,680736,Jamie Westbrook,Justin Wrobleski,0,ec8c1ca3-35dc-4b0a-b42d-74aa62914574,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
11,2024-07-20,746121,Lineout,field_out,True,642086,680736,Dominic Smith,Justin Wrobleski,1,71c8d47d-6f34-4567-b7ab-bc7a8eade3fb,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
12,2024-07-20,746121,Strikeout,strikeout,True,681624,678394,Andy Pages,Brayan Bello,0,f6db1b35-d674-456d-87d4-d0765721f18e,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,,0.29,6.0,,-1.35,-1.46,,0.33,96.3,,87.3,95.8,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,,,,0.364,0.536,0.12,0.168,0.345,0.363,,,,,,,,,,,,
13,2024-07-20,746121,Strikeout,strikeout,True,500743,678394,Miguel Rojas,Brayan Bello,0,a12d3b97-08e0-4182-a16e-1f52e0f79fc9,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,,0.29,6.0,,-1.35,-1.46,,0.33,96.3,,87.3,95.8,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,,,,0.364,0.536,0.12,0.168,0.345,0.363,,,,,,,,,,,,
14,2024-07-20,746121,Home Run,home_run,False,666158,678394,Gavin Lux,Brayan Bello,0,3a6537a9-31a2-4d08-a471-bd0ac98c7173,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,,0.29,6.0,,-1.35,-1.46,,0.33,96.3,,87.3,95.8,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,,,,0.364,0.536,0.12,0.168,0.345,0.363,,,,,,,,,,,,
15,2024-07-20,746121,Groundout,field_out,True,681546,678394,James Outman,Brayan Bello,0,4ee5d5c6-7875-4599-bf72-b852637891cc,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,,0.29,6.0,,-1.35,-1.46,,0.33,96.3,,87.3,95.8,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,,,,0.364,0.536,0.12,0.168,0.345,0.363,,,,,,,,,,,,
16,2024-07-20,746121,Walk,walk,False,678882,680736,Ceddanne Rafaela,Justin Wrobleski,0,7b4dcee5-7836-49a3-b061-cb9bb970b3f8,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
17,2024-07-20,746121,Strikeout,strikeout,True,608701,680736,Rob Refsnyder,Justin Wrobleski,1,6ca84720-ad5b-4bfc-9dee-e52f369e99e9,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
18,2024-07-20,746121,Walk,walk,False,680776,680736,Jarren Duran,Justin Wrobleski,0,N/A,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
19,2024-07-20,746121,Double Play,double_play,True,641933,680736,Tyler O'Neill,Justin Wrobleski,1,c927ecd7-53ac-4746-83e6-83722464430c,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
20,2024-07-20,746121,Strikeout,strikeout,True,621035,678394,Chris Taylor,Brayan Bello,0,8b4cc3ad-c710-4566-ac73-8e97bea7c872,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,,0.29,6.0,,-1.35,-1.46,,0.33,96.3,,87.3,95.8,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,,,,0.364,0.536,0.12,0.168,0.345,0.363,,,,,,,,,,,,
21,2024-07-20,746121,Pop Out,field_out,True,660271,678394,Shohei Ohtani,Brayan Bello,0,9eceaf02-100f-4c92-9d13-3f879298cebc,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,,0.29,6.0,,-1.35,-1.46,,0.33,96.3,,87.3,95.8,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,,,,0.364,0.536,0.12,0.168,0.345,0.363,,,,,,,,,,,,
22,2024-07-20,746121,Groundout,field_out,True,669257,678394,Will Smith,Brayan Bello,0,927b45fe-7dbb-46b7-b080-e05d98333168,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,,0.29,6.0,,-1.35,-1.46,,0.33,96.3,,87.3,95.8,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,,,,0.364,0.536,0.12,0.168,0.345,0.363,,,,,,,,,,,,
23,2024-07-20,746121,Flyout,field_out,True,646240,680736,Rafael Devers,Justin Wrobleski,0,028d10a9-1f16-492f-bdd8-239959927a98,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
24,2024-07-20,746121,Double,double,False,657136,680736,Connor Wong,Justin Wrobleski,0,591064dd-731e-4252-ab0b-a729f76a2cc9,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
25,2024-07-20,746121,Strikeout,strikeout,True,663853,680736,Romy Gonzalez,Justin Wrobleski,0,ec1cd497-a8d6-4d48-a205-41d3fd3b321b,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
26,2024-07-20,746121,Flyout,field_out,True,642197,680736,Jamie Westbrook,Justin Wrobleski,0,63fba2e8-7acc-48bb-ab02-262e326c9edc,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
27,2024-07-20,746121,Groundout,field_out,True,518692,678394,Freddie Freeman,Brayan Bello,0,3679caeb-200c-4965-943a-38c85e42bc91,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,,0.29,6.0,,-1.35,-1.46,,0.33,96.3,,87.3,95.8,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,,,,0.364,0.536,0.12,0.168,0.345,0.363,,,,,,,,,,,,
28,2024-07-20,746121,Strikeout,strikeout,True,606192,678394,Teoscar Hernández,Brayan Bello,0,7eaec3be-01d5-460a-b728-8e1d4425cc9c,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,,0.29,6.0,,-1.35,-1.46,,0.33,96.3,,87.3,95.8,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,,,,0.364,0.536,0.12,0.168,0.345,0.363,,,,,,,,,,,,
29,2024-07-20,746121,Flyout,field_out,True,681624,678394,Andy Pages,Brayan Bello,0,f3612c1c-6f44-4ce8-87f7-91b741444bb3,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,,0.29,6.0,,-1.35,-1.46,,0.33,96.3,,87.3,95.8,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,,,,0.364,0.536,0.12,0.168,0.345,0.363,,,,,,,,,,,,
30,2024-07-20,746121,Flyout,field_out,True,642086,680736,Dominic Smith,Justin Wrobleski,0,360e74d2-ecf4-4f2a-b419-51b2cf8ad348,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,,,,
31,2024-07-20,746121,Single,single,False,678882,670990,Ceddanne Rafaela,Yohan Ramírez,0,36be813c-ec0a-46cc-8736-cb13b411255a,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,104.0,93.0,103.0,98.0,91.0,92.0,111.0,90.0,93.0,150.0,98.0,108.0,,,,0.393,0.167,,0.311,0.129,,1.16,,-0.69,-0.66,0.34,,94.9,,,94.4,81.6,81.3,0.226,0.323,0.172,0.229,0.375,0.364,,,,0.317,0.492,0.153,,,,0.125,0.25,0.419,,,,,,,,,
32,2024-07-20,746121,Single,single,False,608701,670990,Rob Refsnyder,Yohan Ramírez,1,12371456-cf54-4d52-a8ca-0cb5dc173025,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,104.0,93.0,103.0,98.0,91.0,92.0,111.0,90.0,93.0,150.0,98.0,108.0,,,,0.393,0.167,,0.311,0.129,,1.16,,-0.69,-0.66,0.34,,94.9,,,94.4,81.6,81.3,0.226,0.323,0.172,0.229,0.375,0.364,,,,0.317,0.492,0.153,,,,0.125,0.25,0.419,,,,,,,,,
33,2024-07-20,746121,Double,double,False,680776,670990,Jarren Duran,Yohan Ramírez,1,7535f109-20d6-49d7-91ee-6f0888e8c1a4,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,104.0,93.0,103.0,98.0,91.0,92.0,111.0,90.0,93.0,150.0,98.0,108.0,,,,0.393,0.167,,0.311,0.129,,1.16,,-0.69,-0.66,0.34,,94.9,,,94.4,81.6,81.3,0.226,0.323,0.172,0.229,0.375,0.364,,,,0.317,0.492,0.153,,,,0.125,0.25,0.419,,,,,,,,,
34,2024-07-20,746121,Strikeout,strikeout,True,641933,670990,Tyler O'Neill,Yohan Ramírez,0,f3eef47b-fe7c-49cd-b9a4-7d8699d8324d,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,104.0,93.0,103.0,98.0,91.0,92.0,111.0,90.0,93.0,150.0,98.0,108.0,,,,0.393,0.167,,0.311,0.129,,1.16,,-0.69,-0.66,0.34,,94.9,,,94.4,81.6,81.3,0.226,0.323,0.172,0.229,0.375,0.364,,,,0.317,0.492,0.153,,,,0.125,0.25,0.419,,,,,,,,,
