,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
10,2024-07-26,745554,Flyout,field_out,True,671289,650911,Tyler Freeman,Cristopher Sánchez,0,e64623a3-05b2-4581-b9a8-06507895f786,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-26,745554,Field Error,field_error,False,677587,650911,Brayan Rocchio,Cristopher Sánchez,1,36f49c84-b49d-40c9-94f0-b0531baf2511,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-26,745554,Strikeout,strikeout,True,666310,650911,Bo Naylor,Cristopher Sánchez,0,64fde7a1-204a-4ca7-ac3a-a46c591486ea,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-26,745554,Groundout,field_out,True,680757,650911,Steven Kwan,Cristopher Sánchez,0,44b76548-df2e-48fa-b662-40bb6ec40db5,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-26,745554,Field Error,field_error,False,592663,594902,J.T. Realmuto,Ben Lively,0,649a06ed-54b5-4591-a1b3-4830d8dd44ca,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.44,3.6,99.1,103.0,70.0,95.0,0.822,7.79,2.63,7.88,1.45,0.89,0.253,0.411,0.134,0.329,0.426,86.0,108.0,99.0,61.0,112.0,99.0,108.0,106.0,104.0,,,,0.295,,0.229,0.077,,-0.08,0.57,1.14,,83.6,90.5,79.2,0.252,0.452,0.143,0.171,0.286,0.23,0.167,0.5,0.371,51.0,104.0,94.0,57.0,93.0,82.0,0.316,0.082,0.23,-1.23,89.9,76.6,0.247,0.457,0.162,0.216,0.378,0.252,0.273,0.424,0.2,,,,,,,,,,,,
15,2024-07-26,745554,Strikeout,strikeout,True,669016,594902,Brandon Marsh,Ben Lively,0,477a4be6-1e05-4331-9edd-8675a563f6d7,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.44,3.6,99.1,103.0,70.0,95.0,0.822,7.79,2.63,7.88,1.45,0.89,0.253,0.411,0.134,0.329,0.426,86.0,108.0,99.0,61.0,112.0,99.0,108.0,106.0,104.0,,,,0.295,,0.229,0.077,,-0.08,0.57,1.14,,83.6,90.5,79.2,0.252,0.452,0.143,0.171,0.286,0.23,0.167,0.5,0.371,51.0,104.0,94.0,57.0,93.0,82.0,0.316,0.082,0.23,-1.23,89.9,76.6,0.247,0.457,0.162,0.216,0.378,0.252,0.273,0.424,0.2,,,,,,,,,,,,
16,2024-07-26,745554,Flyout,field_out,True,592206,594902,Nick Castellanos,Ben Lively,0,aef3f566-dd3b-43dc-9b92-2e5ba9fc9bdc,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.44,3.6,99.1,103.0,70.0,95.0,0.822,7.79,2.63,7.88,1.45,0.89,0.253,0.411,0.134,0.329,0.426,86.0,108.0,99.0,61.0,112.0,99.0,108.0,106.0,104.0,,,,0.295,,0.229,0.077,,-0.08,0.57,1.14,,83.6,90.5,79.2,0.252,0.452,0.143,0.171,0.286,0.23,0.167,0.5,0.371,51.0,104.0,94.0,57.0,93.0,82.0,0.316,0.082,0.23,-1.23,89.9,76.6,0.247,0.457,0.162,0.216,0.378,0.252,0.273,0.424,0.2,,,,,,,,,,,,
17,2024-07-26,745554,Strikeout,strikeout,True,681082,594902,Bryson Stott,Ben Lively,0,076cce22-b22d-4530-8c4f-79374a8278c4,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.44,3.6,99.1,103.0,70.0,95.0,0.822,7.79,2.63,7.88,1.45,0.89,0.253,0.411,0.134,0.329,0.426,86.0,108.0,99.0,61.0,112.0,99.0,108.0,106.0,104.0,,,,0.295,,0.229,0.077,,-0.08,0.57,1.14,,83.6,90.5,79.2,0.252,0.452,0.143,0.171,0.286,0.23,0.167,0.5,0.371,51.0,104.0,94.0,57.0,93.0,82.0,0.316,0.082,0.23,-1.23,89.9,76.6,0.247,0.457,0.162,0.216,0.378,0.252,0.273,0.424,0.2,,,,,,,,,,,,
18,2024-07-26,745554,Field Error,field_error,False,682657,650911,Angel Martínez,Cristopher Sánchez,0,b721bb75-3ec6-4255-9e39-b4c17aa86a7c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-26,745554,Forceout,force_out,True,608070,650911,José Ramírez,Cristopher Sánchez,1,8f2e349f-f3bb-4905-ae67-9593a6f8f2d9,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-26,745554,Single,single,False,681807,650911,David Fry,Cristopher Sánchez,1,835459ba-8733-4b61-9366-88b5202633c5,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-26,745554,Groundout,field_out,True,678877,650911,Jhonkensy Noel,Cristopher Sánchez,1,3b1cd08a-1d9f-474c-88ea-0392551ca16d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-26,745554,Single,single,False,679032,594902,Johan Rojas,Ben Lively,0,88e4ffe9-1a3e-4561-b6e8-0fcc22338da8,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.44,3.6,99.1,103.0,70.0,95.0,0.822,7.79,2.63,7.88,1.45,0.89,0.253,0.411,0.134,0.329,0.426,86.0,108.0,99.0,61.0,112.0,99.0,108.0,106.0,104.0,,,,0.295,,0.229,0.077,,-0.08,0.57,1.14,,83.6,90.5,79.2,0.252,0.452,0.143,0.171,0.286,0.23,0.167,0.5,0.371,51.0,104.0,94.0,57.0,93.0,82.0,0.316,0.082,0.23,-1.23,89.9,76.6,0.247,0.457,0.162,0.216,0.378,0.252,0.273,0.424,0.2,,,,,,,,,,,,
23,2024-07-26,745554,Groundout,field_out,True,656941,594902,Kyle Schwarber,Ben Lively,1,25ccabc2-0c35-4086-ad66-77ec2675e2be,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.44,3.6,99.1,103.0,70.0,95.0,0.822,7.79,2.63,7.88,1.45,0.89,0.253,0.411,0.134,0.329,0.426,86.0,108.0,99.0,61.0,112.0,99.0,108.0,106.0,104.0,,,,0.295,,0.229,0.077,,-0.08,0.57,1.14,,83.6,90.5,79.2,0.252,0.452,0.143,0.171,0.286,0.23,0.167,0.5,0.371,51.0,104.0,94.0,57.0,93.0,82.0,0.316,0.082,0.23,-1.23,89.9,76.6,0.247,0.457,0.162,0.216,0.378,0.252,0.273,0.424,0.2,,,,,,,,,,,,
24,2024-07-26,745554,Strikeout,strikeout,True,607208,594902,Trea Turner,Ben Lively,0,3a9d33fc-b64d-4ab3-bf27-14c3409585d2,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.44,3.6,99.1,103.0,70.0,95.0,0.822,7.79,2.63,7.88,1.45,0.89,0.253,0.411,0.134,0.329,0.426,86.0,108.0,99.0,61.0,112.0,99.0,108.0,106.0,104.0,,,,0.295,,0.229,0.077,,-0.08,0.57,1.14,,83.6,90.5,79.2,0.252,0.452,0.143,0.171,0.286,0.23,0.167,0.5,0.371,51.0,104.0,94.0,57.0,93.0,82.0,0.316,0.082,0.23,-1.23,89.9,76.6,0.247,0.457,0.162,0.216,0.378,0.252,0.273,0.424,0.2,,,,,,,,,,,,
25,2024-07-26,745554,Pop Out,field_out,True,547180,594902,Bryce Harper,Ben Lively,0,43de8697-2715-455f-b98a-31ea4e09794c,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.44,3.6,99.1,103.0,70.0,95.0,0.822,7.79,2.63,7.88,1.45,0.89,0.253,0.411,0.134,0.329,0.426,86.0,108.0,99.0,61.0,112.0,99.0,108.0,106.0,104.0,,,,0.295,,0.229,0.077,,-0.08,0.57,1.14,,83.6,90.5,79.2,0.252,0.452,0.143,0.171,0.286,0.23,0.167,0.5,0.371,51.0,104.0,94.0,57.0,93.0,82.0,0.316,0.082,0.23,-1.23,89.9,76.6,0.247,0.457,0.162,0.216,0.378,0.252,0.273,0.424,0.2,,,,,,,,,,,,
26,2024-07-26,745554,Single,single,False,665926,650911,Andrés Giménez,Cristopher Sánchez,0,a451c605-e3a9-4aa0-924c-ea1a2718f772,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-26,745554,Lineout,field_out,True,671289,650911,Tyler Freeman,Cristopher Sánchez,0,162ebea8-e7bb-47fe-b245-425808f32949,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-26,745554,Single,single,False,677587,650911,Brayan Rocchio,Cristopher Sánchez,1,18623614-3cc4-4a67-875d-eb046bf2306d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-26,745554,Sac Bunt,sac_bunt,False,666310,650911,Bo Naylor,Cristopher Sánchez,1,37434ac7-89d2-4998-b37d-29ca6cbb0175,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-26,745554,Flyout,field_out,True,680757,650911,Steven Kwan,Cristopher Sánchez,0,2ec51829-cb03-4bed-84b5-7232a98444f3,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-26,745554,Single,single,False,682657,650911,Angel Martínez,Cristopher Sánchez,1,bf351475-4cf6-448e-8a7c-79599c019062,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-26,745554,Flyout,field_out,True,608070,650911,José Ramírez,Cristopher Sánchez,0,c5e06738-3a95-4e80-8324-df2ebc69e3fa,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,95.0,99.0,98.0,96.0,100.0,103.0,86.0,52.0,74.0,0.479,0.002,0.182,0.337,2.65,-0.33,0.67,1.92,86.5,85.2,94.4,84.2,0.355,0.455,0.103,0.167,0.19,0.372,0.219,0.329,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-26,745554,Double,double,False,664761,594902,Alec Bohm,Ben Lively,0,68c7eec9-01f0-4a0d-9ade-5f4e2f43e6fa,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.44,3.6,99.1,103.0,70.0,95.0,0.822,7.79,2.63,7.88,1.45,0.89,0.253,0.411,0.134,0.329,0.426,86.0,108.0,99.0,61.0,112.0,99.0,108.0,106.0,104.0,,,,0.295,,0.229,0.077,,-0.08,0.57,1.14,,83.6,90.5,79.2,0.252,0.452,0.143,0.171,0.286,0.23,0.167,0.5,0.371,51.0,104.0,94.0,57.0,93.0,82.0,0.316,0.082,0.23,-1.23,89.9,76.6,0.247,0.457,0.162,0.216,0.378,0.252,0.273,0.424,0.2,,,,,,,,,,,,
34,2024-07-26,745554,Groundout,field_out,True,592663,594902,J.T. Realmuto,Ben Lively,0,226cbc17-3c9d-4288-844a-153ad08cb369,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.44,3.6,99.1,103.0,70.0,95.0,0.822,7.79,2.63,7.88,1.45,0.89,0.253,0.411,0.134,0.329,0.426,86.0,108.0,99.0,61.0,112.0,99.0,108.0,106.0,104.0,,,,0.295,,0.229,0.077,,-0.08,0.57,1.14,,83.6,90.5,79.2,0.252,0.452,0.143,0.171,0.286,0.23,0.167,0.5,0.371,51.0,104.0,94.0,57.0,93.0,82.0,0.316,0.082,0.23,-1.23,89.9,76.6,0.247,0.457,0.162,0.216,0.378,0.252,0.273,0.424,0.2,,,,,,,,,,,,
