,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-20,745374,Groundout,field_out,True,622534,527048,Manuel Margot,Martín Pérez,0,ca63ba0a-b606-4a58-b716-2c848605a1e3,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,
1,2024-08-20,745374,Strikeout,strikeout,True,668904,527048,Royce Lewis,Martín Pérez,0,fda4130e-9a52-4769-9c44-4541c94227f5,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,
2,2024-08-20,745374,Groundout,field_out,True,467793,527048,Carlos Santana,Martín Pérez,0,8871d193-38ab-4fc3-a46d-4aa0d8601d5d,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,
3,2024-08-20,745374,Groundout,field_out,True,650333,641927,Luis Arraez,Bailey Ober,0,99b02cdc-f1ee-49b5-a05e-ba90f10b086a,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,,,,72.0,102.0,102.0,84.0,105.0,102.0,,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,,1.52,4.29,2.0,91.9,86.3,83.4,,80.5,76.0,,,,0.157,0.296,0.403,0.261,0.47,0.225,,,,0.265,0.508,0.217,0.105,0.193,0.309,,,,,,,,,,,,
4,2024-08-20,745374,Strikeout,strikeout,True,595777,641927,Jurickson Profar,Bailey Ober,0,14b23b28-6bcd-44e3-a8bd-ee27f20d1f00,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,,,,72.0,102.0,102.0,84.0,105.0,102.0,,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,,1.52,4.29,2.0,91.9,86.3,83.4,,80.5,76.0,,,,0.157,0.296,0.403,0.261,0.47,0.225,,,,0.265,0.508,0.217,0.105,0.193,0.309,,,,,,,,,,,,
5,2024-08-20,745374,Pop Out,field_out,True,630105,641927,Jake Cronenworth,Bailey Ober,0,65a9e494-dfa5-480d-8378-1664a11351f8,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,,,,72.0,102.0,102.0,84.0,105.0,102.0,,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,,1.52,4.29,2.0,91.9,86.3,83.4,,80.5,76.0,,,,0.157,0.296,0.403,0.261,0.47,0.225,,,,0.265,0.508,0.217,0.105,0.193,0.309,,,,,,,,,,,,
6,2024-08-20,745374,Pop Out,field_out,True,680777,527048,Ryan Jeffers,Martín Pérez,0,1e0c4c8a-10e7-44f1-97d7-27379d77b78c,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,
7,2024-08-20,745374,Flyout,field_out,True,669304,527048,Jose Miranda,Martín Pérez,0,a5ced892-3bb3-443c-ab9c-b925c490cc08,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,
8,2024-08-20,745374,Single,single,False,571657,527048,Kyle Farmer,Martín Pérez,0,c680e433-e662-4a46-bd2c-90b1f4141fef,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,
9,2024-08-20,745374,Flyout,field_out,True,650489,527048,Willi Castro,Martín Pérez,0,b60f03a5-5ec6-490b-95d0-785e6049ed77,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,
