,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-03,745678,Lineout,field_out,True,664913,601713,Seth Brown,Nick Pivetta,0,a447b5c7-c169-4da9-9f90-d23024f7938a,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
11,2024-04-03,745678,Strikeout,strikeout,True,667670,601713,Brent Rooker,Nick Pivetta,0,49895efb-15cf-44f8-a245-95a9d3f2248f,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
12,2024-04-03,745678,Walk,walk,False,668832,601713,Kyle McCann,Nick Pivetta,0,42278dea-125a-46b9-ae2e-caf60cdafbf3,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
13,2024-04-03,745678,Forceout,force_out,True,663527,601713,Tyler Nevin,Nick Pivetta,1,f6a6b019-4243-4ab3-975b-11d8c3bd2c94,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
14,2024-04-03,745678,Strikeout,strikeout,True,665839,548389,Enmanuel Valdez,Ross Stripling,0,444d032a-2588-4293-a517-24807bd07315,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-03,745678,Strikeout,strikeout,True,624512,548389,Reese McGuire,Ross Stripling,0,1629cc19-3b85-4a6c-9d9e-cdb223e980da,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-03,745678,Single,single,False,677800,548389,Wilyer Abreu,Ross Stripling,0,b19a1153-6c8e-4451-acf1-e1514c47a1fc,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-03,745678,Single,single,False,680776,548389,Jarren Duran,Ross Stripling,1,dd231de8-ded4-4036-b040-ffbe5efb29b3,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-03,745678,Groundout,field_out,True,646240,548389,Rafael Devers,Ross Stripling,0,4522bcfe-4675-4fc0-ae5f-a6bc7ca04eb2,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-03,745678,Flyout,field_out,True,669397,601713,Nick Allen,Nick Pivetta,0,1edaf1b0-44de-4e02-ae7e-fbed9aec7c7b,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
20,2024-04-03,745678,Flyout,field_out,True,676116,601713,Ryan Noda,Nick Pivetta,0,ba3a7179-5311-4cd8-8090-2024a4e65ba8,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
21,2024-04-03,745678,Strikeout,strikeout,True,680869,601713,Zack Gelof,Nick Pivetta,0,ed39f9ce-6742-4fa6-83cd-166ba2b8f2b4,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
22,2024-04-03,745678,Strikeout,strikeout,True,596115,548389,Trevor Story,Ross Stripling,0,c33cc4ea-9111-4a70-a63f-004df50557b6,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-03,745678,Single,single,False,671213,548389,Triston Casas,Ross Stripling,0,b29e4132-3dc2-456a-9b42-01df9b23be0d,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-03,745678,Single,single,False,807799,548389,Masataka Yoshida,Ross Stripling,1,7c032156-c2e4-438a-857e-3ff3426c6289,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-03,745678,Single,single,False,678882,548389,Ceddanne Rafaela,Ross Stripling,1,db3fb0be-3ba8-4407-b6c1-79b87f415063,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-03,745678,Sac Fly,sac_fly,True,665839,548389,Enmanuel Valdez,Ross Stripling,1,3a85723c-aaf7-4be6-9868-75382920c736,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-03,745678,Flyout,field_out,True,624512,548389,Reese McGuire,Ross Stripling,0,2035e99a-f012-46cd-bcbb-d98dfd6fcc60,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-03,745678,Groundout,field_out,True,668709,601713,JJ Bleday,Nick Pivetta,0,b805cde2-6a36-46d2-9bd5-98733ebd70ff,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
29,2024-04-03,745678,Double,double,False,605204,601713,J.D. Davis,Nick Pivetta,0,efba8e83-d55a-4669-8ea9-286c3e272ad3,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
30,2024-04-03,745678,Strikeout,strikeout,True,664913,601713,Seth Brown,Nick Pivetta,0,49ed0241-1479-490b-9235-72da7a277be9,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
31,2024-04-03,745678,Flyout,field_out,True,667670,601713,Brent Rooker,Nick Pivetta,0,c6436af5-baa2-4888-8d25-79a51ead616d,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,,0.485,0.281,,,1.51,,0.51,,,94.3,,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,0.172,0.31,0.229,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,,,,,,,,,
32,2024-04-03,745678,Flyout,field_out,True,677800,548389,Wilyer Abreu,Ross Stripling,0,a68232df-4a82-4b77-bd20-5f192b89736d,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-03,745678,Single,single,False,680776,548389,Jarren Duran,Ross Stripling,0,5f682c01-3e1c-4a0f-8aed-0aaea4bdeb61,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
