,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-07-26,747174,Single,single,False,663698,668678,Joey Bart,Zac Gallen,0,c5458db7-ac87-40b0-9a1a-1b6e1fa16fe9,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
11,2024-07-26,747174,Bunt Groundout,field_out,True,572191,668678,Michael A. Taylor,Zac Gallen,0,26444284-8500-4a93-9815-0a5d25afe31a,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
12,2024-07-26,747174,Double,double,False,457705,668678,Andrew McCutchen,Zac Gallen,1,9d39db56-d352-4460-968d-f01a4acb41fb,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
13,2024-07-26,747174,Strikeout,strikeout,True,665833,668678,Oneil Cruz,Zac Gallen,0,a6ede791-3524-494e-b569-6d9d287f8986,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
14,2024-07-26,747174,Lineout,field_out,True,693304,668678,Nick Gonzales,Zac Gallen,0,bcbd6330-bc89-49a5-960d-7f4391839135,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
15,2024-07-26,747174,Flyout,field_out,True,572233,682847,Christian Walker,Luis L. Ortiz,0,0c55d8a4-5631-40c9-9539-99f9e9d42721,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
16,2024-07-26,747174,Single,single,False,666971,682847,Lourdes Gurriel Jr.,Luis L. Ortiz,0,227d79b3-96fa-4534-907c-ce4b9098002f,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
17,2024-07-26,747174,Walk,walk,False,672515,682847,Gabriel Moreno,Luis L. Ortiz,1,4b1bd28f-502c-4fc0-8d27-cbbc131bf9d9,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
18,2024-07-26,747174,Strikeout,strikeout,True,553993,682847,Eugenio Suárez,Luis L. Ortiz,0,77466a9b-e847-422b-8198-9b4e02c87b2e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
19,2024-07-26,747174,Walk,walk,False,677950,682847,Alek Thomas,Luis L. Ortiz,1,5698c155-5ddf-476d-a7d5-4705abbeb91f,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
20,2024-07-26,747174,Flyout,field_out,True,672695,682847,Geraldo Perdomo,Luis L. Ortiz,0,b5b85caf-672c-4ef9-bccb-84ade7d54891,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
21,2024-07-26,747174,Pop Out,field_out,True,642133,668678,Rowdy Tellez,Zac Gallen,0,e8c7de35-8ff3-4fa2-8ec5-d38953dc9525,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
22,2024-07-26,747174,Groundout,field_out,True,641943,668678,Joshua Palacios,Zac Gallen,0,41b6db54-1b7b-4300-899b-9488a96fb145,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
23,2024-07-26,747174,Groundout,field_out,True,663647,668678,Ke'Bryan Hayes,Zac Gallen,0,b334f512-2534-468e-b1bc-f0061ee6f057,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
24,2024-07-26,747174,Triple,triple,False,682998,682847,Corbin Carroll,Luis L. Ortiz,0,f5102c65-868e-4792-82c4-372b73c504bc,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
25,2024-07-26,747174,Sac Fly,sac_fly,True,606466,682847,Ketel Marte,Luis L. Ortiz,1,93ede206-8143-4a8d-84ac-a02c72b77cea,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
26,2024-07-26,747174,Strikeout,strikeout,True,592626,682847,Joc Pederson,Luis L. Ortiz,0,fa76865f-07df-41ad-b333-c8d3fd52d538,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
27,2024-07-26,747174,Lineout,field_out,True,572233,682847,Christian Walker,Luis L. Ortiz,0,d230a299-f4df-4125-9c97-b78a8d596f60,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
28,2024-07-26,747174,Groundout,field_out,True,669261,668678,Jack Suwinski,Zac Gallen,0,14c86df6-4610-4009-a704-9134e1d0bfa6,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
29,2024-07-26,747174,Groundout,field_out,True,663698,668678,Joey Bart,Zac Gallen,0,ab328d3f-7d49-48bb-b8b0-2499fbf09321,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
30,2024-07-26,747174,Double,double,False,572191,668678,Michael A. Taylor,Zac Gallen,0,3b7ace77-74b8-4607-9ead-3abb73ec8c89,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
31,2024-07-26,747174,Pop Out,field_out,True,457705,668678,Andrew McCutchen,Zac Gallen,1,f10f6c51-6ebc-4d0d-8058-37a64ed5fa95,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
32,2024-07-26,747174,Single,single,False,666971,682847,Lourdes Gurriel Jr.,Luis L. Ortiz,0,7acaa2b7-d0eb-48f6-997f-085daac9d32e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
33,2024-07-26,747174,Forceout,force_out,True,672515,682847,Gabriel Moreno,Luis L. Ortiz,1,81f04ddb-0c0b-466c-aef2-7c00b6728ceb,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
34,2024-07-26,747174,Single,single,False,553993,682847,Eugenio Suárez,Luis L. Ortiz,1,3b569c91-1f11-47d7-a845-0025e46c7770,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
35,2024-07-26,747174,Grounded Into DP,grounded_into_double_play,True,677950,682847,Alek Thomas,Luis L. Ortiz,1,1b4fa809-e051-4cb1-840f-20af42965159,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
36,2024-07-26,747174,Lineout,field_out,True,665833,668678,Oneil Cruz,Zac Gallen,0,0f9c8bda-ddc5-4044-9c5a-e8c50be69381,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
37,2024-07-26,747174,Strikeout,strikeout,True,693304,668678,Nick Gonzales,Zac Gallen,0,9edc4f15-b760-4108-8e99-4d1d26da02f2,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
38,2024-07-26,747174,Groundout,field_out,True,656582,668678,Connor Joe,Zac Gallen,0,bb56f68f-b02f-4b1d-bffe-db637a2d125e,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.7,4.17,87.2,99.0,100.0,100.0,0.763,8.83,3.08,8.21,0.82,1.37,0.214,0.423,0.141,0.379,0.353,86.0,105.0,96.0,100.0,94.0,96.0,132.0,80.0,80.0,101.0,101.0,100.0,105.0,108.0,112.0,91.0,91.0,84.0,0.002,0.483,0.031,0.086,0.275,0.123,-1.0,-0.38,-0.99,0.15,2.6,0.59,93.4,90.3,86.8,94.7,86.5,80.6,0.302,0.483,0.141,0.142,0.208,0.368,0.26,0.4,0.289,0.261,0.435,0.32,0.2,0.8,0.375,,,,,,,,,,,,
39,2024-07-26,747174,Flyout,field_out,True,672695,682847,Geraldo Perdomo,Luis L. Ortiz,0,cdc31837-74f6-47c6-867c-a9c4dec8bda7,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,
