,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-07-05,746127,Groundout,field_out,True,656555,607192,Rhys Hoskins,Tyler Glasnow,0,20837503-c1d4-410a-9997-4c7aa65d5b6e,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-05,746127,Groundout,field_out,True,500743,650644,Miguel Rojas,Aaron Civale,0,4626a3b1-f230-481f-80ee-9540bc18f14b,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
12,2024-07-05,746127,Walk,walk,False,678246,650644,Miguel Vargas,Aaron Civale,0,d3f0cea9-b2a7-4058-9716-b852a95af056,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
13,2024-07-05,746127,Strikeout,strikeout,True,666158,650644,Gavin Lux,Aaron Civale,0,bc235152-cfa4-47be-b95c-64adde5cf42c,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
14,2024-07-05,746127,Flyout,field_out,True,621035,650644,Chris Taylor,Aaron Civale,0,1867106c-d6d6-4151-80fb-8ace9522094e,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
15,2024-07-05,746127,Strikeout,strikeout,True,686217,607192,Sal Frelick,Tyler Glasnow,0,2134d76d-16ab-47cc-ab31-5e5907dd724d,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-05,746127,Flyout,field_out,True,694192,607192,Jackson Chourio,Tyler Glasnow,0,019c17b7-171c-4112-b1d9-f328869884af,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-05,746127,Lineout,field_out,True,655316,607192,Andruw Monasterio,Tyler Glasnow,0,cd53d6da-37df-4aae-ac9b-1cf4e754a5a0,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-05,746127,Strikeout,strikeout,True,660271,650644,Shohei Ohtani,Aaron Civale,0,7ce7c7f7-2901-44e4-9ffd-300c8bbd37ee,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
19,2024-07-05,746127,Home Run,home_run,False,669257,650644,Will Smith,Aaron Civale,0,cebb15f9-d49f-48ed-b5d4-52ae192a6f9a,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
20,2024-07-05,746127,Strikeout,strikeout,True,518692,650644,Freddie Freeman,Aaron Civale,0,ecb808b6-833c-4946-9573-564de3b741a5,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
21,2024-07-05,746127,Strikeout,strikeout,True,606192,650644,Teoscar Hernández,Aaron Civale,0,9c42dc07-cfc2-4a49-ab97-7ede70cf4507,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
22,2024-07-05,746127,Single,single,False,668930,607192,Brice Turang,Tyler Glasnow,0,f5022723-eb56-4d52-937a-f9736430b45c,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-05,746127,Walk,walk,False,661388,607192,William Contreras,Tyler Glasnow,1,895795e3-2318-48fb-9dbf-8186e6be7426,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-05,746127,Strikeout,strikeout,True,592885,607192,Christian Yelich,Tyler Glasnow,0,2e4df184-6a3f-4146-8ad6-c0d1a03a7685,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-05,746127,Single,single,False,642715,607192,Willy Adames,Tyler Glasnow,1,fbc1d5de-4f03-4c0d-8c3a-94708d479b86,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-05,746127,Walk,walk,False,669003,607192,Garrett Mitchell,Tyler Glasnow,1,f1541c4e-dcc4-43d7-9606-bd7ba02027fd,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-05,746127,Home Run,home_run,False,656555,607192,Rhys Hoskins,Tyler Glasnow,1,8ac046dc-8611-45f2-9b2b-432f69410660,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-05,746127,Strikeout,strikeout,True,686217,607192,Sal Frelick,Tyler Glasnow,0,8d69bbd0-8694-405f-8ec7-9e1fea20debe,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-05,746127,Strikeout,strikeout,True,694192,607192,Jackson Chourio,Tyler Glasnow,0,4ebfd079-2328-4c36-acaf-d7ae4e7efadf,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-05,746127,Single,single,False,681624,650644,Andy Pages,Aaron Civale,0,2bb8fed0-f2be-4add-a948-63e8f7b9ea84,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
31,2024-07-05,746127,Flyout,field_out,True,500743,650644,Miguel Rojas,Aaron Civale,0,5cf6d29d-d137-49a8-b782-232ec9865c55,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
32,2024-07-05,746127,Home Run,home_run,False,678246,650644,Miguel Vargas,Aaron Civale,1,c900b456-caf4-42fd-8011-61e8d942103e,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
33,2024-07-05,746127,Walk,walk,False,666158,650644,Gavin Lux,Aaron Civale,0,d0a5e6b2-be0c-44e5-8cf5-1c751a151b3f,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,0.224,0.091,0.18,0.169,-3.64,0.25,0.36,-0.89,91.9,92.7,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,0.226,0.419,0.3,0.23,0.46,0.169,94.0,98.0,100.0,72.0,93.0,99.0,0.315,0.021,-0.11,-3.76,88.1,85.9,0.294,0.454,0.231,0.417,0.5,0.313,,,,,,,,,
