,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
0,2024-05-27,746788,Flyout,field_out,True,676914,680897,Davis Schneider,Nick Nastrini,0,8c6e460b-c35b-4389-94e7-98fccc61c15f,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-27,746788,Groundout,field_out,True,643376,680897,Danny Jansen,Nick Nastrini,0,c369fae5-b37e-4313-ad25-9cc3be2096fa,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-27,746788,Strikeout,strikeout,True,665489,680897,Vladimir Guerrero Jr.,Nick Nastrini,0,7b6bfe6a-dbf4-4a9c-8c4c-547aea44efa6,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-27,746788,Groundout,field_out,True,502054,605135,Tommy Pham,Chris Bassitt,0,1b296710-e03e-4518-949a-934f3ff0e3b5,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,123.0,97.0,108.0,0.03,0.108,0.145,0.053,-2.99,-0.29,0.47,-0.92,92.7,84.5,77.5,70.8,0.25,0.5,0.286,0.333,0.556,0.138,0.25,0.45,0.098,0.193,0.281,0.282,95.0,104.0,99.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.96,-2.41,0.24,89.7,83.9,92.6,0.337,0.412,0.111,0.152,0.253,0.271,0.28,0.32,0.171
4,2024-05-27,746788,Single,single,False,670032,605135,Nicky Lopez,Chris Bassitt,0,da7e4320-6b3b-4d45-bc2b-965cf819411e,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,123.0,97.0,108.0,0.03,0.108,0.145,0.053,-2.99,-0.29,0.47,-0.92,92.7,84.5,77.5,70.8,0.25,0.5,0.286,0.333,0.556,0.138,0.25,0.45,0.098,0.193,0.281,0.282,95.0,104.0,99.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.96,-2.41,0.24,89.7,83.9,92.6,0.337,0.412,0.111,0.152,0.253,0.271,0.28,0.32,0.171
5,2024-05-27,746788,Flyout,field_out,True,657757,605135,Gavin Sheets,Chris Bassitt,0,b7cb6dc8-730e-467d-aea6-329f556b88b4,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,123.0,97.0,108.0,0.03,0.108,0.145,0.053,-2.99,-0.29,0.47,-0.92,92.7,84.5,77.5,70.8,0.25,0.5,0.286,0.333,0.556,0.138,0.25,0.45,0.098,0.193,0.281,0.282,95.0,104.0,99.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.96,-2.41,0.24,89.7,83.9,92.6,0.337,0.412,0.111,0.152,0.253,0.271,0.28,0.32,0.171
6,2024-05-27,746788,Single,single,False,683734,605135,Andrew Vaughn,Chris Bassitt,1,70434254-b05a-439c-976d-744f5ac8c9a8,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,123.0,97.0,108.0,0.03,0.108,0.145,0.053,-2.99,-0.29,0.47,-0.92,92.7,84.5,77.5,70.8,0.25,0.5,0.286,0.333,0.556,0.138,0.25,0.45,0.098,0.193,0.281,0.282,95.0,104.0,99.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.96,-2.41,0.24,89.7,83.9,92.6,0.337,0.412,0.111,0.152,0.253,0.271,0.28,0.32,0.171
7,2024-05-27,746788,Single,single,False,643217,605135,Andrew Benintendi,Chris Bassitt,1,c2bb8e1b-15d4-400c-bcf1-e99006c0caec,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,123.0,97.0,108.0,0.03,0.108,0.145,0.053,-2.99,-0.29,0.47,-0.92,92.7,84.5,77.5,70.8,0.25,0.5,0.286,0.333,0.556,0.138,0.25,0.45,0.098,0.193,0.281,0.282,95.0,104.0,99.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.96,-2.41,0.24,89.7,83.9,92.6,0.337,0.412,0.111,0.152,0.253,0.271,0.28,0.32,0.171
8,2024-05-27,746788,Flyout,field_out,True,657557,605135,Paul DeJong,Chris Bassitt,0,ce5f02cb-69b4-4f17-9ecc-735c9b82b198,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,123.0,97.0,108.0,0.03,0.108,0.145,0.053,-2.99,-0.29,0.47,-0.92,92.7,84.5,77.5,70.8,0.25,0.5,0.286,0.333,0.556,0.138,0.25,0.45,0.098,0.193,0.281,0.282,95.0,104.0,99.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.96,-2.41,0.24,89.7,83.9,92.6,0.337,0.412,0.111,0.152,0.253,0.271,0.28,0.32,0.171
9,2024-05-27,746788,Strikeout,strikeout,True,666182,680897,Bo Bichette,Nick Nastrini,0,c62c2424-cfe6-437f-863a-0b0f2cc5c5f1,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
