,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-09-06,746104,Walk,walk,False,700932,689017,Kyle Manzardo,Landon Knack,0,201db996-37d8-4992-bfa1-1c12562e346c,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-06,746104,Strikeout,strikeout,True,678877,689017,Jhonkensy Noel,Landon Knack,0,ce6c332e-7702-4635-bc7e-58bd447664a6,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-06,746104,Groundout,field_out,True,669242,571510,Tommy Edman,Matthew Boyd,0,10632e7e-aea5-4d57-ac08-8bc338b277eb,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
13,2024-09-06,746104,Groundout,field_out,True,500743,571510,Miguel Rojas,Matthew Boyd,0,e6d35d8f-5e10-4c79-99c3-793629f98be4,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
14,2024-09-06,746104,Strikeout,strikeout,True,666158,571510,Gavin Lux,Matthew Boyd,0,f9e2fa4e-8e3e-4916-a7dc-d92217c0def5,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
15,2024-09-06,746104,Strikeout,strikeout,True,666310,689017,Bo Naylor,Landon Knack,0,6efa7ca4-fe5c-4b64-a552-08d529059a68,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-06,746104,Strikeout,strikeout,True,677587,689017,Brayan Rocchio,Landon Knack,0,7e3897b9-8265-46de-90a0-a4c62546ba3c,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-06,746104,Lineout,field_out,True,680757,689017,Steven Kwan,Landon Knack,0,5e2bb386-5b07-463b-b4d7-c01594a3e565,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-06,746104,Flyout,field_out,True,571771,571510,Enrique Hernández,Matthew Boyd,0,a1a02a12-892a-4179-8e8b-d7a9e3b6524f,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
19,2024-09-06,746104,Strikeout,strikeout,True,660271,571510,Shohei Ohtani,Matthew Boyd,0,bd9da4e3-ae91-4e83-bee3-d3a3bbfe8e91,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
20,2024-09-06,746104,Flyout,field_out,True,605141,571510,Mookie Betts,Matthew Boyd,0,84f569c6-6167-4f1d-915f-54caccebaf62,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
21,2024-09-06,746104,Strikeout,strikeout,True,665926,689017,Andrés Giménez,Landon Knack,0,d1912dbc-7001-44c4-b1a4-198a214918ac,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-06,746104,Single,single,False,608070,689017,José Ramírez,Landon Knack,0,56509730-24c8-46a0-9d47-572b0f1e0b02,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-06,746104,Flyout,field_out,True,647304,689017,Josh Naylor,Landon Knack,0,c5793748-a343-465b-8a46-7d3170eadbf2,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-06,746104,Strikeout,strikeout,True,657041,689017,Lane Thomas,Landon Knack,1,670e7e4b-a7df-40af-ae3d-e85242644ae7,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-06,746104,Strikeout,strikeout,True,518692,571510,Freddie Freeman,Matthew Boyd,0,97eca741-8983-428a-b8c5-a867a13eb722,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
26,2024-09-06,746104,Strikeout,strikeout,True,621035,571510,Chris Taylor,Matthew Boyd,0,b70088b4-f779-4ae4-a984-b3a003cefd2f,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
27,2024-09-06,746104,Flyout,field_out,True,669257,571510,Will Smith,Matthew Boyd,0,efb1795c-cddd-4984-acb3-7ced69e0352b,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
28,2024-09-06,746104,Strikeout,strikeout,True,700932,689017,Kyle Manzardo,Landon Knack,0,ddb728f6-a022-451d-8665-6ff43e012946,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-06,746104,Pop Out,field_out,True,678877,689017,Jhonkensy Noel,Landon Knack,0,8bcf6566-43a4-44e8-b638-29bf5e700382,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-06,746104,Flyout,field_out,True,666310,689017,Bo Naylor,Landon Knack,0,48d3a74f-af09-47b8-b9ae-ca36848b1e35,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-06,746104,Lineout,field_out,True,669242,571510,Tommy Edman,Matthew Boyd,0,57422499-520c-46bc-994b-c8edf580d279,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
32,2024-09-06,746104,Groundout,field_out,True,500743,571510,Miguel Rojas,Matthew Boyd,0,2be1556c-f2b4-4ae9-a795-f80f4fea5146,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
33,2024-09-06,746104,Lineout,field_out,True,666158,571510,Gavin Lux,Matthew Boyd,0,ef44f976-24dd-4cf9-9080-0602a3c940e4,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
34,2024-09-06,746104,Single,single,False,677587,689017,Brayan Rocchio,Landon Knack,0,5fd55244-32bb-4edc-b179-7ce50c8fd8bf,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
