,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,KC%,wSL/C,wKC/C,vSL,vKC,SL_ba,SL_slg,SL_whiff
0,2024-05-12,745990,Single,single,False,572761,669060,Matt Carpenter,Bryse Wilson,0,37bcd365-a89b-4b60-b3d0-d8d98dab3033,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,
1,2024-05-12,745990,Walk,walk,False,663457,669060,Lars Nootbaar,Bryse Wilson,1,6a60ed5d-9675-4c8d-b9f4-3033be3fd910,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,
2,2024-05-12,745990,Strikeout,strikeout,True,502671,669060,Paul Goldschmidt,Bryse Wilson,0,7250e437-749b-4d1a-8f59-f9f80ba8c362,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,
3,2024-05-12,745990,Lineout,field_out,True,676475,669060,Alec Burleson,Bryse Wilson,0,18378bfb-8058-4659-a33a-09b66b5134d7,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,
4,2024-05-12,745990,Flyout,field_out,True,669357,669060,Nolan Gorman,Bryse Wilson,0,91d59786-211b-410a-b7d8-d1cdb2242001,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,,,,
5,2024-05-12,745990,Groundout,field_out,True,668930,571945,Brice Turang,Miles Mikolas,0,fd9dfb07-5169-429e-a69e-d8bb43bf5e86,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,,,,0.238,0.257,,0.119,0.098,-0.41,,3.63,-2.69,-1.48,93.0,,85.6,92.3,76.3,0.19,0.281,0.101,,,,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,116.0,112.0,115.0,0.286,0.002,-2.01,1.43,85.3,68.8,0.217,0.391,0.27
6,2024-05-12,745990,Single,single,False,661388,571945,William Contreras,Miles Mikolas,0,ec69f1c9-c3cf-465a-bb45-c7c1173f9b4b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,,,,0.238,0.257,,0.119,0.098,-0.41,,3.63,-2.69,-1.48,93.0,,85.6,92.3,76.3,0.19,0.281,0.101,,,,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,116.0,112.0,115.0,0.286,0.002,-2.01,1.43,85.3,68.8,0.217,0.391,0.27
7,2024-05-12,745990,Walk,walk,False,592885,571945,Christian Yelich,Miles Mikolas,1,931c58eb-a642-4165-ba19-6dfbf0934c60,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,,,,0.238,0.257,,0.119,0.098,-0.41,,3.63,-2.69,-1.48,93.0,,85.6,92.3,76.3,0.19,0.281,0.101,,,,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,116.0,112.0,115.0,0.286,0.002,-2.01,1.43,85.3,68.8,0.217,0.391,0.27
8,2024-05-12,745990,Fielders Choice,fielders_choice,False,642715,571945,Willy Adames,Miles Mikolas,1,cd83ac19-2e39-40a9-9266-3fb15d890438,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,,,,0.238,0.257,,0.119,0.098,-0.41,,3.63,-2.69,-1.48,93.0,,85.6,92.3,76.3,0.19,0.281,0.101,,,,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,116.0,112.0,115.0,0.286,0.002,-2.01,1.43,85.3,68.8,0.217,0.391,0.27
9,2024-05-12,745990,Walk,walk,False,656555,571945,Rhys Hoskins,Miles Mikolas,1,fe721030-24d7-4825-99db-91e521aca0b3,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,,,,0.238,0.257,,0.119,0.098,-0.41,,3.63,-2.69,-1.48,93.0,,85.6,92.3,76.3,0.19,0.281,0.101,,,,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,116.0,112.0,115.0,0.286,0.002,-2.01,1.43,85.3,68.8,0.217,0.391,0.27
