,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-14,746740,Single,single,False,671732,623167,Lawrence Butler,Chris Flexen,0,23148c8e-ca15-42b2-b55b-023513904401,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.09,4.85,148.2,97.0,56.0,92.0,0.79,6.84,3.63,10.11,1.33,0.8,0.25,0.409,0.163,0.314,0.37,125.0,99.0,104.0,84.0,99.0,102.0,0.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,91.0,0.002,0.365,0.268,0.085,0.123,0.156,-1.09,-0.71,2.02,-2.12,0.64,-0.98,91.3,87.4,81.4,91.4,80.1,72.1,0.274,0.507,0.127,0.318,0.529,0.219,0.247,0.398,0.383,0.233,0.383,0.313,0.339,0.446,0.273,,,,,,
1,2024-09-14,746740,Strikeout,strikeout,True,667670,623167,Brent Rooker,Chris Flexen,0,f96207db-72f6-41d9-ac57-fe3ba2448944,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.09,4.85,148.2,97.0,56.0,92.0,0.79,6.84,3.63,10.11,1.33,0.8,0.25,0.409,0.163,0.314,0.37,125.0,99.0,104.0,84.0,99.0,102.0,0.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,91.0,0.002,0.365,0.268,0.085,0.123,0.156,-1.09,-0.71,2.02,-2.12,0.64,-0.98,91.3,87.4,81.4,91.4,80.1,72.1,0.274,0.507,0.127,0.318,0.529,0.219,0.247,0.398,0.383,0.233,0.383,0.313,0.339,0.446,0.273,,,,,,
2,2024-09-14,746740,Strikeout,strikeout,True,668709,623167,JJ Bleday,Chris Flexen,1,0040b888-8763-4722-936e-df1b21f7639b,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.09,4.85,148.2,97.0,56.0,92.0,0.79,6.84,3.63,10.11,1.33,0.8,0.25,0.409,0.163,0.314,0.37,125.0,99.0,104.0,84.0,99.0,102.0,0.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,91.0,0.002,0.365,0.268,0.085,0.123,0.156,-1.09,-0.71,2.02,-2.12,0.64,-0.98,91.3,87.4,81.4,91.4,80.1,72.1,0.274,0.507,0.127,0.318,0.529,0.219,0.247,0.398,0.383,0.233,0.383,0.313,0.339,0.446,0.273,,,,,,
3,2024-09-14,746740,Strikeout,strikeout,True,669127,623167,Shea Langeliers,Chris Flexen,0,7471371a-2965-41bf-b366-0d3a9f6c18c3,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.09,4.85,148.2,97.0,56.0,92.0,0.79,6.84,3.63,10.11,1.33,0.8,0.25,0.409,0.163,0.314,0.37,125.0,99.0,104.0,84.0,99.0,102.0,0.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,91.0,0.002,0.365,0.268,0.085,0.123,0.156,-1.09,-0.71,2.02,-2.12,0.64,-0.98,91.3,87.4,81.4,91.4,80.1,72.1,0.274,0.507,0.127,0.318,0.529,0.219,0.247,0.398,0.383,0.233,0.383,0.313,0.339,0.446,0.273,,,,,,
4,2024-09-14,746740,Flyout,field_out,True,670032,669372,Nicky Lopez,J.T. Ginn,0,90db839b-a4ff-470a-8677-99e12817f82e,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.94,4.76,23.2,99.0,102.0,98.0,0.74,8.75,2.28,10.27,1.52,1.24,0.239,0.451,0.141,0.338,0.434,94.0,94.0,96.0,,,,73.0,77.0,71.0,98.0,100.0,97.0,114.0,100.0,103.0,,,,0.52,0.022,,0.309,,0.149,-2.3,,-1.47,2.0,,-2.46,91.5,,86.8,93.1,85.7,,,,,,,,0.455,0.636,0.448,,,,0.167,0.267,0.352,0.321,0.528,0.196,,,
5,2024-09-14,746740,Single,single,False,673357,669372,Luis Robert Jr.,J.T. Ginn,0,6a8cd2bb-dfa8-4766-81f5-26b2ddc3a1bc,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.94,4.76,23.2,99.0,102.0,98.0,0.74,8.75,2.28,10.27,1.52,1.24,0.239,0.451,0.141,0.338,0.434,94.0,94.0,96.0,,,,73.0,77.0,71.0,98.0,100.0,97.0,114.0,100.0,103.0,,,,0.52,0.022,,0.309,,0.149,-2.3,,-1.47,2.0,,-2.46,91.5,,86.8,93.1,85.7,,,,,,,,0.455,0.636,0.448,,,,0.167,0.267,0.352,0.321,0.528,0.196,,,
6,2024-09-14,746740,Single,single,False,643217,669372,Andrew Benintendi,J.T. Ginn,1,0fc8a03e-8e4f-4a9d-8321-5b58bb881275,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.94,4.76,23.2,99.0,102.0,98.0,0.74,8.75,2.28,10.27,1.52,1.24,0.239,0.451,0.141,0.338,0.434,94.0,94.0,96.0,,,,73.0,77.0,71.0,98.0,100.0,97.0,114.0,100.0,103.0,,,,0.52,0.022,,0.309,,0.149,-2.3,,-1.47,2.0,,-2.46,91.5,,86.8,93.1,85.7,,,,,,,,0.455,0.636,0.448,,,,0.167,0.267,0.352,0.321,0.528,0.196,,,
7,2024-09-14,746740,Single,single,False,657757,669372,Gavin Sheets,J.T. Ginn,1,ae867fb2-8d99-4467-9a87-1d55609783fa,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.94,4.76,23.2,99.0,102.0,98.0,0.74,8.75,2.28,10.27,1.52,1.24,0.239,0.451,0.141,0.338,0.434,94.0,94.0,96.0,,,,73.0,77.0,71.0,98.0,100.0,97.0,114.0,100.0,103.0,,,,0.52,0.022,,0.309,,0.149,-2.3,,-1.47,2.0,,-2.46,91.5,,86.8,93.1,85.7,,,,,,,,0.455,0.636,0.448,,,,0.167,0.267,0.352,0.321,0.528,0.196,,,
8,2024-09-14,746740,Strikeout,strikeout,True,682868,669372,Bryan Ramos,J.T. Ginn,0,bc5dc3f8-a49c-4ad7-b9d3-742719366d42,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.94,4.76,23.2,99.0,102.0,98.0,0.74,8.75,2.28,10.27,1.52,1.24,0.239,0.451,0.141,0.338,0.434,94.0,94.0,96.0,,,,73.0,77.0,71.0,98.0,100.0,97.0,114.0,100.0,103.0,,,,0.52,0.022,,0.309,,0.149,-2.3,,-1.47,2.0,,-2.46,91.5,,86.8,93.1,85.7,,,,,,,,0.455,0.636,0.448,,,,0.167,0.267,0.352,0.321,0.528,0.196,,,
9,2024-09-14,746740,Groundout,field_out,True,664913,623167,Seth Brown,Chris Flexen,0,472f6e5c-3514-44c9-b7ea-ac23dcf7c5e1,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.09,4.85,148.2,97.0,56.0,92.0,0.79,6.84,3.63,10.11,1.33,0.8,0.25,0.409,0.163,0.314,0.37,125.0,99.0,104.0,84.0,99.0,102.0,0.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,91.0,0.002,0.365,0.268,0.085,0.123,0.156,-1.09,-0.71,2.02,-2.12,0.64,-0.98,91.3,87.4,81.4,91.4,80.1,72.1,0.274,0.507,0.127,0.318,0.529,0.219,0.247,0.398,0.383,0.233,0.383,0.313,0.339,0.446,0.273,,,,,,
