,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-17,746830,Walk,walk,False,805779,696136,Jacob Wilson,Jordan Wicks,0,7b79701c-3c4e-411c-8d7c-b52a7a9788bc,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
11,2024-09-17,746830,Strikeout,strikeout,True,663527,696136,Tyler Nevin,Jordan Wicks,0,78016cde-1014-43b1-843a-8347e6751cd4,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
12,2024-09-17,746830,Single,single,False,663662,696136,Daz Cameron,Jordan Wicks,1,7e6f8f51-f5d7-49c6-8249-84e0b315db3f,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
13,2024-09-17,746830,Grounded Into DP,grounded_into_double_play,True,680474,696136,Max Schuemann,Jordan Wicks,1,8e8bf22a-8f05-4082-a545-4b829fc10083,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
14,2024-09-17,746830,Flyout,field_out,True,683737,687765,Michael Busch,Mitch Spence,0,7d84ac84-5e48-46d4-9268-18077da8c301,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
15,2024-09-17,746830,Single,single,False,663538,687765,Nico Hoerner,Mitch Spence,0,ea5d6ce5-0652-4738-9105-3c0a63353353,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
16,2024-09-17,746830,Single,single,False,691718,687765,Pete Crow-Armstrong,Mitch Spence,1,13de783e-ec70-4f95-b828-7f206dce75ef,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
17,2024-09-17,746830,Grounded Into DP,grounded_into_double_play,True,542194,687765,Christian Bethancourt,Mitch Spence,1,ef15e193-42e5-4a6f-ac7a-148b3857076b,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
18,2024-09-17,746830,Home Run,home_run,False,671732,696136,Lawrence Butler,Jordan Wicks,0,a78e44e6-eeb3-4b85-89cb-e2b312c01a01,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
19,2024-09-17,746830,Walk,walk,False,667670,696136,Brent Rooker,Jordan Wicks,0,fc08e2f2-20ff-4452-9efb-8cc9eb7dc108,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
20,2024-09-17,746830,Lineout,field_out,True,669127,696136,Shea Langeliers,Jordan Wicks,0,0ef48dcb-b488-43c8-bc63-0a3667fac43c,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
21,2024-09-17,746830,Single,single,False,668709,696136,JJ Bleday,Jordan Wicks,1,01c090b5-cd03-406a-a2ab-3e3737b7a8c1,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
22,2024-09-17,746830,Strikeout,strikeout,True,680869,696136,Zack Gelof,Jordan Wicks,0,a8224cc2-4be0-47d5-9c2e-e774b9e3ac72,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
23,2024-09-17,746830,Groundout,field_out,True,805779,696136,Jacob Wilson,Jordan Wicks,1,d287c525-6bc4-4098-bf73-0519c7fb0f5b,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
24,2024-09-17,746830,Home Run,home_run,False,664023,687765,Ian Happ,Mitch Spence,0,c023a888-5ded-4819-93a7-63a072e7f88c,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
25,2024-09-17,746830,Strikeout,strikeout,True,621020,687765,Dansby Swanson,Mitch Spence,0,65c259d6-5adc-409b-a740-38eaed4f597e,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
26,2024-09-17,746830,Single,single,False,673548,687765,Seiya Suzuki,Mitch Spence,0,e419a856-959d-4f4a-858c-0d0191dd0b92,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
27,2024-09-17,746830,Single,single,False,641355,687765,Cody Bellinger,Mitch Spence,1,8c79c56a-b3d1-486f-84b4-7488a84ec720,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
28,2024-09-17,746830,Forceout,force_out,True,670623,687765,Isaac Paredes,Mitch Spence,1,e31b0fa2-b15a-49de-bfdd-3ffcda51eabd,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
29,2024-09-17,746830,Single,single,False,683737,687765,Michael Busch,Mitch Spence,1,6e6f7546-e6a4-4836-a743-a3af2d1212fd,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
30,2024-09-17,746830,Flyout,field_out,True,663538,687765,Nico Hoerner,Mitch Spence,0,71d43947-c3ae-4cac-8341-14cd8004f5f3,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.3,3.89,142.1,103.0,100.0,101.0,0.793,7.52,2.66,9.55,1.14,1.44,0.174,0.464,0.136,0.301,0.403,69.0,85.0,82.0,117.0,118.0,118.0,,,,40.0,95.0,83.0,121.0,105.0,109.0,99.0,99.0,96.0,0.146,,0.389,0.332,0.119,0.013,,-0.4,-0.69,0.03,-0.25,-8.48,,90.7,88.5,91.9,84.3,80.3,,,,0.625,0.875,0.0,0.306,0.361,0.15,0.276,0.484,0.272,0.187,0.308,0.315,0.277,0.477,0.176,,,,,,,,,,,,
31,2024-09-17,746830,Double,double,False,663527,696136,Tyler Nevin,Jordan Wicks,0,da852e07-b932-4b21-802d-0c1c5c968ecc,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,93.0,92.0,90.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.061,0.258,-0.12,-9.24,-3.85,-4.43,-4.98,1.19,92.6,87.5,82.2,91.7,84.2,78.4,0.264,0.425,0.163,0.17,0.358,0.419,0.419,0.677,0.161,0.444,0.889,0.217,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,
