,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-05-03,746645,Groundout,field_out,True,694384,676440,Nolan Schanuel,Tanner Bibee,0,3c1bf621-1771-4c1a-8ca2-51faad7b44cc,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-03,746645,Flyout,field_out,True,650859,676440,Luis Rengifo,Tanner Bibee,0,49b50e03-7426-4df0-9396-7adf11145117,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-03,746645,Strikeout,strikeout,True,621493,676440,Taylor Ward,Tanner Bibee,0,1aa07830-9b2d-4df1-b691-1bb384bb1770,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-03,746645,Single,single,False,680757,667755,Steven Kwan,José Soriano,0,8b7a71b4-4285-480b-8a0d-bb04f2eccebc,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,114.0,88.0,95.0,0.426,0.165,0.054,,,-1.88,1.84,0.95,,,98.9,,97.8,91.6,,0.342,0.605,0.122,0.091,0.182,0.484,,,,0.205,0.397,0.403,95.0,95.0,97.0,99.0,97.0,108.0,121.0,101.0,112.0,0.09,0.265,0.64,-0.32,93.0,86.3,0.237,0.288,0.148,0.143,0.314,0.323,,,,,,,,,
4,2024-05-03,746645,Forceout,force_out,True,665926,667755,Andrés Giménez,José Soriano,1,0e6305eb-c332-4e24-b653-013240d94fe7,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,114.0,88.0,95.0,0.426,0.165,0.054,,,-1.88,1.84,0.95,,,98.9,,97.8,91.6,,0.342,0.605,0.122,0.091,0.182,0.484,,,,0.205,0.397,0.403,95.0,95.0,97.0,99.0,97.0,108.0,121.0,101.0,112.0,0.09,0.265,0.64,-0.32,93.0,86.3,0.237,0.288,0.148,0.143,0.314,0.323,,,,,,,,,
5,2024-05-03,746645,Lineout,field_out,True,608070,667755,José Ramírez,José Soriano,0,f93afd3b-4c9c-4c18-912a-d85bfab6e25d,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,114.0,88.0,95.0,0.426,0.165,0.054,,,-1.88,1.84,0.95,,,98.9,,97.8,91.6,,0.342,0.605,0.122,0.091,0.182,0.484,,,,0.205,0.397,0.403,95.0,95.0,97.0,99.0,97.0,108.0,121.0,101.0,112.0,0.09,0.265,0.64,-0.32,93.0,86.3,0.237,0.288,0.148,0.143,0.314,0.323,,,,,,,,,
6,2024-05-03,746645,Strikeout,strikeout,True,647304,667755,Josh Naylor,José Soriano,0,e18a9632-fbd6-4698-a178-06fe509233ff,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,114.0,88.0,95.0,0.426,0.165,0.054,,,-1.88,1.84,0.95,,,98.9,,97.8,91.6,,0.342,0.605,0.122,0.091,0.182,0.484,,,,0.205,0.397,0.403,95.0,95.0,97.0,99.0,97.0,108.0,121.0,101.0,112.0,0.09,0.265,0.64,-0.32,93.0,86.3,0.237,0.288,0.148,0.143,0.314,0.323,,,,,,,,,
7,2024-05-03,746645,Single,single,False,641432,676440,Willie Calhoun,Tanner Bibee,0,0f355ab9-7ff4-4b72-9a24-c231e521ce95,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-03,746645,Forceout,force_out,True,681351,676440,Logan O'Hoppe,Tanner Bibee,1,410176ba-6f36-4236-bf1a-82ef1060c74d,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-03,746645,Flyout,field_out,True,666176,676440,Jo Adell,Tanner Bibee,0,29f2f6a2-d19d-48f6-a61a-b0ecc37cee95,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
