,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,CH%,wSI/C,wKC/C,wCH/C,vCH,vSI,vKC,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-05-06,746639,Home Run,home_run,False,682985,663474,Riley Greene,Triston McKenzie,0,4dbaadd8-67c3-4d03-a018-e7310b98a83d,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-06,746639,Strikeout,strikeout,True,592192,663474,Mark Canha,Triston McKenzie,0,b67547c9-fbc6-4597-97bd-69e6cc530909,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-06,746639,Strikeout,strikeout,True,663837,663474,Matt Vierling,Triston McKenzie,0,95e6815a-4b04-41bf-8080-40477b6ba1af,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-06,746639,Strikeout,strikeout,True,681481,663474,Kerry Carpenter,Triston McKenzie,0,63ddef45-69aa-4802-83fb-3cbc89065686,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-06,746639,Double,double,False,664314,656427,Estevan Florial,Jack Flaherty,0,78eda734-7b7e-4768-9b5f-14b41ad5e2a0,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.44,0.313,,0.74,0.85,,93.6,84.9,,0.226,0.377,0.25,0.161,0.194,0.445,0.205,0.426,0.391,94.0,82.0,78.0,70.0,86.0,72.0,103.0,104.0,108.0,0.024,0.191,0.033,-7.15,2.33,-0.51,86.0,90.7,77.5,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,,,,,,,,,,,,,
5,2024-05-06,746639,Strikeout,strikeout,True,665926,656427,Andrés Giménez,Jack Flaherty,0,7a31e9ed-0dfa-4623-88bf-7837d480c467,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.44,0.313,,0.74,0.85,,93.6,84.9,,0.226,0.377,0.25,0.161,0.194,0.445,0.205,0.426,0.391,94.0,82.0,78.0,70.0,86.0,72.0,103.0,104.0,108.0,0.024,0.191,0.033,-7.15,2.33,-0.51,86.0,90.7,77.5,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,,,,,,,,,,,,,
6,2024-05-06,746639,Flyout,field_out,True,608070,656427,José Ramírez,Jack Flaherty,0,4fe2c176-52ca-4070-96a9-021dde65c408,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.44,0.313,,0.74,0.85,,93.6,84.9,,0.226,0.377,0.25,0.161,0.194,0.445,0.205,0.426,0.391,94.0,82.0,78.0,70.0,86.0,72.0,103.0,104.0,108.0,0.024,0.191,0.033,-7.15,2.33,-0.51,86.0,90.7,77.5,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,,,,,,,,,,,,,
7,2024-05-06,746639,Walk,walk,False,647304,656427,Josh Naylor,Jack Flaherty,0,2cfac53e-58f1-4de6-a878-8f16fc0776e2,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.44,0.313,,0.74,0.85,,93.6,84.9,,0.226,0.377,0.25,0.161,0.194,0.445,0.205,0.426,0.391,94.0,82.0,78.0,70.0,86.0,72.0,103.0,104.0,108.0,0.024,0.191,0.033,-7.15,2.33,-0.51,86.0,90.7,77.5,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,,,,,,,,,,,,,
8,2024-05-06,746639,Single,single,True,686823,656427,Will Brennan,Jack Flaherty,1,faf5c69c-612b-4a8d-811e-3e5010043ab4,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.44,0.313,,0.74,0.85,,93.6,84.9,,0.226,0.377,0.25,0.161,0.194,0.445,0.205,0.426,0.391,94.0,82.0,78.0,70.0,86.0,72.0,103.0,104.0,108.0,0.024,0.191,0.033,-7.15,2.33,-0.51,86.0,90.7,77.5,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,,,,,,,,,,,,,
9,2024-05-06,746639,Strikeout,strikeout,True,679529,663474,Spencer Torkelson,Triston McKenzie,0,032b08ac-0035-4023-bb04-b32bf736c6e9,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-05-06,746639,Single,single,False,690993,663474,Colt Keith,Triston McKenzie,0,7586307d-e33d-47c5-b210-9d3210029f0a,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
