,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-03-31,746815,Single,single,False,570482,607200,Gio Urshela,Erick Fedde,0,8ed799e9-52be-4f11-b426-5f5ab76248b8,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
11,2024-03-31,746815,Flyout,field_out,True,595879,607200,Javier Báez,Erick Fedde,0,43e1b8ee-beb5-4c11-9617-0eeae3cb0402,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
12,2024-03-31,746815,Pop Out,field_out,True,683734,656427,Andrew Vaughn,Jack Flaherty,0,cb5b9ad7-0946-4e34-b1f9-1177e5c1bb32,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
13,2024-03-31,746815,Single,single,False,669699,656427,Braden Shewmake,Jack Flaherty,0,95668d4e-f50a-4435-9828-7e8aff65b6fd,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
14,2024-03-31,746815,Strikeout,strikeout,True,657557,656427,Paul DeJong,Jack Flaherty,1,606c9b80-3333-4aeb-8c19-a5ee76ee2ea2,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
15,2024-03-31,746815,Strikeout,strikeout,True,666150,656427,Dominic Fletcher,Jack Flaherty,0,c129cfcb-20a9-44e8-b426-9d1dbfed325b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
16,2024-03-31,746815,Strikeout,strikeout,True,668670,607200,Jake Rogers,Erick Fedde,0,ae311b37-5bb4-4e75-91a5-8964c6f8b95f,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
17,2024-03-31,746815,Pop Out,field_out,True,678009,607200,Parker Meadows,Erick Fedde,0,a3cd0699-21ae-40cb-b6a2-f09fd557ae57,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
18,2024-03-31,746815,Groundout,field_out,True,679529,607200,Spencer Torkelson,Erick Fedde,0,536f0c28-80c0-4f69-9916-295570e99e65,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
19,2024-03-31,746815,Home Run,home_run,False,686676,656427,Korey Lee,Jack Flaherty,0,90e85128-5ed8-4a89-84e8-916487a67a58,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
20,2024-03-31,746815,Flyout,field_out,True,643217,656427,Andrew Benintendi,Jack Flaherty,0,4c65b04c-e930-4926-aac7-712c592e9c41,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
21,2024-03-31,746815,Double,double,False,660162,656427,Yoán Moncada,Jack Flaherty,0,241744b7-df70-41f4-8691-763e134caa29,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
22,2024-03-31,746815,Groundout,field_out,True,673357,656427,Luis Robert Jr.,Jack Flaherty,1,5d4319b4-2990-41c8-b4b5-150bdaf0fd65,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
23,2024-03-31,746815,Strikeout,strikeout,True,650391,656427,Eloy Jiménez,Jack Flaherty,0,e052fc6c-7141-4a74-b312-eef652e0f53a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
24,2024-03-31,746815,Home Run,home_run,False,681481,607200,Kerry Carpenter,Erick Fedde,0,e3674213-0ecb-4b51-9781-2588a3281b79,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
25,2024-03-31,746815,Strikeout,strikeout,True,682985,607200,Riley Greene,Erick Fedde,0,e0f154dc-4db7-4f64-8a76-1f6fa5458947,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
26,2024-03-31,746815,Single,single,False,592192,607200,Mark Canha,Erick Fedde,0,4965f342-854e-429e-9004-a34128e1a5b0,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
27,2024-03-31,746815,Walk,walk,False,690993,607200,Colt Keith,Erick Fedde,1,fe36e41e-6bf4-4a1c-94a8-281c89663bf5,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
28,2024-03-31,746815,Lineout,field_out,True,570482,607200,Gio Urshela,Erick Fedde,0,152b46c7-797b-4d19-8211-13087de86684,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
29,2024-03-31,746815,Strikeout,strikeout,True,595879,607200,Javier Báez,Erick Fedde,0,af2dd5cb-d29c-42d6-ae59-6ce10ee9c08e,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
30,2024-03-31,746815,Hit By Pitch,hit_by_pitch,False,683734,656427,Andrew Vaughn,Jack Flaherty,0,89642bec-51cf-463d-bcbd-db3193ebb8b1,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
31,2024-03-31,746815,Pop Out,field_out,True,669699,656427,Braden Shewmake,Jack Flaherty,0,645e4e3c-1de3-4c2e-8369-a2c7a4047cda,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
32,2024-03-31,746815,Strikeout,strikeout,True,657557,656427,Paul DeJong,Jack Flaherty,0,21777380-156b-4bff-9d56-37ec9f7f0f89,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
33,2024-03-31,746815,Groundout,field_out,True,666150,656427,Dominic Fletcher,Jack Flaherty,0,25abc997-481f-40b8-971d-0d2b351baf20,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.75,1.5,0.3,,,,0.143,0.429,0.133,0.205,0.426,0.391,103.0,104.0,108.0,0.191,2.33,77.5,0.226,0.377,0.25,0.161,0.194,0.445,,,,,,
34,2024-03-31,746815,Home Run,home_run,False,668670,607200,Jake Rogers,Erick Fedde,0,cbf70273-b3fd-4a20-a07a-ef1d14c7d4d2,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,
