,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-06-21,746052,Walk,walk,False,664034,669432,Ty France,Trevor Rogers,0,9662ec62-8fdc-4c4c-b91f-4ec43c5e5a31,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-21,746052,Flyout,field_out,True,571745,669432,Mitch Haniger,Trevor Rogers,0,0ae890cd-f0f7-4d17-aec0-4a089f11e279,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-21,746052,Flyout,field_out,True,645302,669432,Victor Robles,Trevor Rogers,0,7378bca0-cc9a-4cde-bafd-30f7d9335d2c,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-21,746052,Triple,triple,False,669208,669432,Ryan Bliss,Trevor Rogers,1,e1e83884-5650-4613-bf8f-c6b913351d0a,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-21,746052,Groundout,field_out,True,641487,669432,J.P. Crawford,Trevor Rogers,0,02dfa88f-cd86-4870-a519-b00fb40de47d,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-21,746052,Groundout,field_out,True,641313,669923,Tim Anderson,George Kirby,0,b861238d-9f40-459f-b68e-ce82a74255f7,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,1.58,1.79,0.55,,95.8,,95.8,87.1,0.196,0.35,0.304,0.256,0.35,0.097,,,,0.253,0.391,0.28,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.075,0.82,-0.43,-2.88,92.3,85.7,83.1,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,
16,2024-06-21,746052,Flyout,field_out,True,672640,669923,Otto Lopez,George Kirby,0,820f7a5f-9484-4b09-bbcd-2961d0e072d2,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,1.58,1.79,0.55,,95.8,,95.8,87.1,0.196,0.35,0.304,0.256,0.35,0.097,,,,0.253,0.391,0.28,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.075,0.82,-0.43,-2.88,92.3,85.7,83.1,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,
17,2024-06-21,746052,Flyout,field_out,True,656896,669923,Emmanuel Rivera,George Kirby,0,6468bf28-d5e0-43fc-be1a-3d46c10a3b60,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,1.58,1.79,0.55,,95.8,,95.8,87.1,0.196,0.35,0.304,0.256,0.35,0.097,,,,0.253,0.391,0.28,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.075,0.82,-0.43,-2.88,92.3,85.7,83.1,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,
18,2024-06-21,746052,Flyout,field_out,True,664238,669432,Dylan Moore,Trevor Rogers,0,1fcad44f-0d23-445a-8cb8-c30d4584bfe7,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-21,746052,Groundout,field_out,True,677594,669432,Julio Rodríguez,Trevor Rogers,0,d62286e4-0c42-4884-8d66-03c160aaf02f,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-21,746052,Strikeout,strikeout,True,641598,669432,Mitch Garver,Trevor Rogers,0,cdc1015d-6585-438f-97d6-e715fbcd93ef,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-21,746052,Groundout,field_out,True,663743,669923,Nick Fortes,George Kirby,0,519fd7b5-ab6c-4671-98ab-0e056676987d,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,1.58,1.79,0.55,,95.8,,95.8,87.1,0.196,0.35,0.304,0.256,0.35,0.097,,,,0.253,0.391,0.28,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.075,0.82,-0.43,-2.88,92.3,85.7,83.1,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,
22,2024-06-21,746052,Strikeout,strikeout,True,665862,669923,Jazz Chisholm Jr.,George Kirby,0,53e5469f-66ed-4748-b768-4caa7e67891b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,1.58,1.79,0.55,,95.8,,95.8,87.1,0.196,0.35,0.304,0.256,0.35,0.097,,,,0.253,0.391,0.28,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.075,0.82,-0.43,-2.88,92.3,85.7,83.1,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,
23,2024-06-21,746052,Flyout,field_out,True,650559,669923,Bryan De La Cruz,George Kirby,0,b388aa0d-0ec3-4f17-bf89-41258e1bfe52,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,1.58,1.79,0.55,,95.8,,95.8,87.1,0.196,0.35,0.304,0.256,0.35,0.097,,,,0.253,0.391,0.28,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.075,0.82,-0.43,-2.88,92.3,85.7,83.1,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,
24,2024-06-21,746052,Strikeout,strikeout,True,663728,669432,Cal Raleigh,Trevor Rogers,0,e5ceaab7-1fc7-48e6-a13d-da986373c61c,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-21,746052,Lineout,field_out,True,664034,669432,Ty France,Trevor Rogers,0,3d2a3aa0-b241-4206-9a43-2cc1807b1d75,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-21,746052,Groundout,field_out,True,571745,669432,Mitch Haniger,Trevor Rogers,0,c595a874-6013-4bed-9b54-9c874e2bce24,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-21,746052,Lineout,field_out,True,605137,669923,Josh Bell,George Kirby,0,f7e5d262-546a-477e-975c-d7080a79d718,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,1.58,1.79,0.55,,95.8,,95.8,87.1,0.196,0.35,0.304,0.256,0.35,0.097,,,,0.253,0.391,0.28,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.075,0.82,-0.43,-2.88,92.3,85.7,83.1,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,
28,2024-06-21,746052,Strikeout,strikeout,True,660821,669923,Jesús Sánchez,George Kirby,0,07ae341b-2c42-4b54-8d7f-250172fc0605,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,1.58,1.79,0.55,,95.8,,95.8,87.1,0.196,0.35,0.304,0.256,0.35,0.097,,,,0.253,0.391,0.28,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.075,0.82,-0.43,-2.88,92.3,85.7,83.1,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,
29,2024-06-21,746052,Lineout,field_out,True,669394,669923,Jake Burger,George Kirby,0,ba1518e1-cbae-43be-b4e3-cab931cc5370,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,1.58,1.79,0.55,,95.8,,95.8,87.1,0.196,0.35,0.304,0.256,0.35,0.097,,,,0.253,0.391,0.28,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.075,0.82,-0.43,-2.88,92.3,85.7,83.1,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,
30,2024-06-21,746052,Pop Out,field_out,True,645302,669432,Victor Robles,Trevor Rogers,0,bcceaa29-e2da-4fe1-bc7c-cafcb7774db5,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-21,746052,Single,single,False,669208,669432,Ryan Bliss,Trevor Rogers,0,407d844b-7dff-4eef-a2dc-a90b47c548dc,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-21,746052,Groundout,field_out,True,641487,669432,J.P. Crawford,Trevor Rogers,1,16740067-cb1c-43a2-9d5a-138eb05594da,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-21,746052,Strikeout,strikeout,True,641313,669923,Tim Anderson,George Kirby,0,cb4103f3-57c2-445d-87a8-b0501b123039,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,1.58,1.79,0.55,,95.8,,95.8,87.1,0.196,0.35,0.304,0.256,0.35,0.097,,,,0.253,0.391,0.28,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.075,0.82,-0.43,-2.88,92.3,85.7,83.1,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,
