,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KN%,wFA/C,wFC/C,wSI/C,wSL/C,wKN/C,vFA,vFC,vSI,vSL,KC_ba,KC_slg,KC_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-04-19,745430,Walk,walk,False,624415,663362,Cavan Biggio,Matt Waldron,0,ea24cddb-5557-460e-ae8a-6ab53ba3acb1,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-19,745430,Pop Out,field_out,True,643396,663362,Isiah Kiner-Falefa,Matt Waldron,0,188b4705-d7e6-4d19-8d2f-f65ee84b56b4,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-19,745430,Single,single,False,595281,663362,Kevin Kiermaier,Matt Waldron,1,e31037ef-1d15-4526-83e0-8bbc1148136e,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-19,745430,Single,single,False,666182,663362,Bo Bichette,Matt Waldron,1,d4f28ad1-4a90-45c6-85c6-3982a91c2b62,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-19,745430,Single,single,False,665489,663362,Vladimir Guerrero Jr.,Matt Waldron,1,4de6efe7-7da7-40b2-bf0f-76cafbb1ba11,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-19,745430,Single,single,False,457759,663362,Justin Turner,Matt Waldron,1,e2cb03df-520a-45e2-98b9-32e6e0445b77,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-19,745430,Lineout,field_out,True,676914,663362,Davis Schneider,Matt Waldron,0,f444e9f5-1310-47ff-b82d-a8708ad7d351,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-19,745430,Single,single,False,595777,684320,Jurickson Profar,Yariel Rodríguez,0,6a4f1ab3-caf8-4238-afe1-8deb12c1d668,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,0.093,0.441,,0.271,,0.9,,3.88,-0.9,,94.2,,93.6,84.4,,,,0.22,0.341,0.206,0.245,0.429,0.344,0.154,0.154,0.125,,,,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,
18,2024-04-19,745430,Strikeout,strikeout,True,673490,684320,Ha-Seong Kim,Yariel Rodríguez,0,a88f0d98-9634-4be8-af81-c60f3edbac3b,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,0.093,0.441,,0.271,,0.9,,3.88,-0.9,,94.2,,93.6,84.4,,,,0.22,0.341,0.206,0.245,0.429,0.344,0.154,0.154,0.125,,,,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,
19,2024-04-19,745430,Double,double,False,701538,684320,Jackson Merrill,Yariel Rodríguez,1,dbc918c5-b863-4343-a9b9-952951386482,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,0.093,0.441,,0.271,,0.9,,3.88,-0.9,,94.2,,93.6,84.4,,,,0.22,0.341,0.206,0.245,0.429,0.344,0.154,0.154,0.125,,,,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,
20,2024-04-19,745430,Flyout,field_out,True,642180,684320,Tyler Wade,Yariel Rodríguez,0,7b5ee7ab-5790-4927-b287-f15a3b23cd84,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,0.093,0.441,,0.271,,0.9,,3.88,-0.9,,94.2,,93.6,84.4,,,,0.22,0.341,0.206,0.245,0.429,0.344,0.154,0.154,0.125,,,,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,
21,2024-04-19,745430,Strikeout,strikeout,True,543309,684320,Kyle Higashioka,Yariel Rodríguez,0,b2718ff1-c92d-4df3-8c99-f58976a727a6,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,0.093,0.441,,0.271,,0.9,,3.88,-0.9,,94.2,,93.6,84.4,,,,0.22,0.341,0.206,0.245,0.429,0.344,0.154,0.154,0.125,,,,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,
22,2024-04-19,745430,Strikeout,strikeout,True,662139,663362,Daulton Varsho,Matt Waldron,0,2f4c62ba-ed53-46b0-87c7-d1e1c2a95408,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-19,745430,Flyout,field_out,True,643376,663362,Danny Jansen,Matt Waldron,0,529d9c69-6218-45bb-9ae8-9a997b47e144,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-19,745430,Strikeout,strikeout,True,624415,663362,Cavan Biggio,Matt Waldron,0,97f65d17-9bfb-4a39-819b-e2675751cf30,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-19,745430,Strikeout,strikeout,True,593428,684320,Xander Bogaerts,Yariel Rodríguez,0,5b1ef8b6-576a-413f-8bfc-7f1f1af5a77d,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,0.093,0.441,,0.271,,0.9,,3.88,-0.9,,94.2,,93.6,84.4,,,,0.22,0.341,0.206,0.245,0.429,0.344,0.154,0.154,0.125,,,,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,
26,2024-04-19,745430,Home Run,home_run,False,665487,684320,Fernando Tatis Jr.,Yariel Rodríguez,0,40ac19f0-ddc6-4858-a000-d557d11865c9,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,0.093,0.441,,0.271,,0.9,,3.88,-0.9,,94.2,,93.6,84.4,,,,0.22,0.341,0.206,0.245,0.429,0.344,0.154,0.154,0.125,,,,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,
27,2024-04-19,745430,Groundout,field_out,True,630105,684320,Jake Cronenworth,Yariel Rodríguez,0,fd6512c0-fdc3-4eba-a127-527fb61c8731,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,0.093,0.441,,0.271,,0.9,,3.88,-0.9,,94.2,,93.6,84.4,,,,0.22,0.341,0.206,0.245,0.429,0.344,0.154,0.154,0.125,,,,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,
28,2024-04-19,745430,Groundout,field_out,True,592518,684320,Manny Machado,Yariel Rodríguez,0,5aa5c059-d3f7-4f40-ab65-021212a40128,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,0.093,0.441,,0.271,,0.9,,3.88,-0.9,,94.2,,93.6,84.4,,,,0.22,0.341,0.206,0.245,0.429,0.344,0.154,0.154,0.125,,,,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,
29,2024-04-19,745430,Flyout,field_out,True,643396,663362,Isiah Kiner-Falefa,Matt Waldron,0,abf8f955-2151-4ba5-ac79-4ad7ccba2733,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-19,745430,Groundout,field_out,True,595281,663362,Kevin Kiermaier,Matt Waldron,0,9e54bf92-d39b-4bbb-855c-03e7131f9e92,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-19,745430,Flyout,field_out,True,666182,663362,Bo Bichette,Matt Waldron,0,49b2cdf1-2e96-42f4-97af-c2c753c76472,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-19,745430,Strikeout,strikeout,True,595777,684320,Jurickson Profar,Yariel Rodríguez,0,8aa1e783-ebef-4f1a-8713-5322a72b1466,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,0.093,0.441,,0.271,,0.9,,3.88,-0.9,,94.2,,93.6,84.4,,,,0.22,0.341,0.206,0.245,0.429,0.344,0.154,0.154,0.125,,,,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,
