,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-17,746515,Lineout,field_out,True,444482,607536,David Peralta,Kyle Freeland,0,3c88a522-bbb0-40cf-b5c6-a183be2ea063,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-17,746515,Groundout,field_out,True,669134,607536,Luis Campusano,Kyle Freeland,1,b78164d8-89d1-4e83-aa4a-16f52f532866,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-17,746515,Lineout,field_out,True,669369,607536,Bryce Johnson,Kyle Freeland,0,ef58d66e-ce69-4e22-893a-08b50b2f78ee,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-17,746515,Groundout,field_out,True,663898,656302,Brendan Rodgers,Dylan Cease,0,a07723d8-9fac-4c8f-8cfe-69f38490dbed,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,124.0,96.0,103.0,,,,113.0,101.0,105.0,109.0,96.0,103.0,,0.434,0.47,0.08,0.01,0.09,,1.78,-1.16,-4.15,96.9,69.7,,87.3,82.5,,,,0.273,0.455,0.292,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,113.0,89.0,90.0,0.007,-5.13,91.8,0.154,0.231,0.405,0.25,1.0,0.0,,,,,,,,,,,,,,,
14,2024-08-17,746515,Strikeout,strikeout,True,669911,656302,Michael Toglia,Dylan Cease,0,3b6b3d2f-65ed-4a8e-b272-0a9f1a5a6a0c,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,124.0,96.0,103.0,,,,113.0,101.0,105.0,109.0,96.0,103.0,,0.434,0.47,0.08,0.01,0.09,,1.78,-1.16,-4.15,96.9,69.7,,87.3,82.5,,,,0.273,0.455,0.292,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,113.0,89.0,90.0,0.007,-5.13,91.8,0.154,0.231,0.405,0.25,1.0,0.0,,,,,,,,,,,,,,,
15,2024-08-17,746515,Groundout,field_out,True,595909,656302,Jake Cave,Dylan Cease,0,61525c3a-0c9d-48bd-9dc7-193476fd877d,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,124.0,96.0,103.0,,,,113.0,101.0,105.0,109.0,96.0,103.0,,0.434,0.47,0.08,0.01,0.09,,1.78,-1.16,-4.15,96.9,69.7,,87.3,82.5,,,,0.273,0.455,0.292,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,113.0,89.0,90.0,0.007,-5.13,91.8,0.154,0.231,0.405,0.25,1.0,0.0,,,,,,,,,,,,,,,
16,2024-08-17,746515,Pop Out,field_out,True,595777,607536,Jurickson Profar,Kyle Freeland,0,35ca25ad-ea7e-4bce-a805-5574926ac47b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-17,746515,Strikeout,strikeout,True,456781,607536,Donovan Solano,Kyle Freeland,0,f3289a0f-4502-4294-a533-ebc2893bd298,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-17,746515,Walk,walk,False,593428,607536,Xander Bogaerts,Kyle Freeland,0,542e3c95-9f93-4824-9931-09def6bf609d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-17,746515,Walk,walk,False,592518,607536,Manny Machado,Kyle Freeland,1,9299da4f-365a-4150-b2be-a2a921c85d71,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-17,746515,Caught Stealing 3B,caught_stealing_3b,True,630105,607536,Jake Cronenworth,Kyle Freeland,0,82943a50-5608-4a1f-bf40-4cb3990dd9fa,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-17,746515,Strikeout,strikeout,True,687597,656302,Jordan Beck,Dylan Cease,0,80761e3b-68a3-4aa2-92f5-752fb63acc11,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,124.0,96.0,103.0,,,,113.0,101.0,105.0,109.0,96.0,103.0,,0.434,0.47,0.08,0.01,0.09,,1.78,-1.16,-4.15,96.9,69.7,,87.3,82.5,,,,0.273,0.455,0.292,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,113.0,89.0,90.0,0.007,-5.13,91.8,0.154,0.231,0.405,0.25,1.0,0.0,,,,,,,,,,,,,,,
22,2024-08-17,746515,Strikeout,strikeout,True,691011,656302,Drew Romo,Dylan Cease,0,b716be6b-a209-4283-b24d-34eaf7b925b6,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,124.0,96.0,103.0,,,,113.0,101.0,105.0,109.0,96.0,103.0,,0.434,0.47,0.08,0.01,0.09,,1.78,-1.16,-4.15,96.9,69.7,,87.3,82.5,,,,0.273,0.455,0.292,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,113.0,89.0,90.0,0.007,-5.13,91.8,0.154,0.231,0.405,0.25,1.0,0.0,,,,,,,,,,,,,,,
23,2024-08-17,746515,Groundout,field_out,True,453568,656302,Charlie Blackmon,Dylan Cease,0,897a77e0-3289-4f4a-8d66-3126febacdca,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,124.0,96.0,103.0,,,,113.0,101.0,105.0,109.0,96.0,103.0,,0.434,0.47,0.08,0.01,0.09,,1.78,-1.16,-4.15,96.9,69.7,,87.3,82.5,,,,0.273,0.455,0.292,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,113.0,89.0,90.0,0.007,-5.13,91.8,0.154,0.231,0.405,0.25,1.0,0.0,,,,,,,,,,,,,,,
24,2024-08-17,746515,Groundout,field_out,True,630105,607536,Jake Cronenworth,Kyle Freeland,0,647b9667-6b82-4e50-a600-b7dd6e7f70f3,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-17,746515,Lineout,field_out,True,673490,607536,Ha-Seong Kim,Kyle Freeland,0,66228eeb-0474-4ded-b450-4191a3f8471f,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-17,746515,Walk,walk,False,444482,607536,David Peralta,Kyle Freeland,0,e1f43474-e1fc-465c-9a79-17877205148b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-17,746515,Single,single,False,669134,607536,Luis Campusano,Kyle Freeland,1,78694435-a393-4abe-adf6-aac0f1a8aa9b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-17,746515,Single,single,False,669369,607536,Bryce Johnson,Kyle Freeland,1,0df35b93-1b4c-476b-9d6e-191c8b92f92f,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-17,746515,Single,single,True,595777,607536,Jurickson Profar,Kyle Freeland,1,fa54cfea-6ec4-496b-bd1e-d400969bcfae,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-17,746515,Single,single,False,678662,656302,Ezequiel Tovar,Dylan Cease,0,e07c7541-3d83-4abe-ad37-61c64194fefe,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,124.0,96.0,103.0,,,,113.0,101.0,105.0,109.0,96.0,103.0,,0.434,0.47,0.08,0.01,0.09,,1.78,-1.16,-4.15,96.9,69.7,,87.3,82.5,,,,0.273,0.455,0.292,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,113.0,89.0,90.0,0.007,-5.13,91.8,0.154,0.231,0.405,0.25,1.0,0.0,,,,,,,,,,,,,,,
31,2024-08-17,746515,Lineout,field_out,True,686668,656302,Brenton Doyle,Dylan Cease,0,a2d951b5-d5a9-48a2-8dfa-462c253af5b1,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,124.0,96.0,103.0,,,,113.0,101.0,105.0,109.0,96.0,103.0,,0.434,0.47,0.08,0.01,0.09,,1.78,-1.16,-4.15,96.9,69.7,,87.3,82.5,,,,0.273,0.455,0.292,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,113.0,89.0,90.0,0.007,-5.13,91.8,0.154,0.231,0.405,0.25,1.0,0.0,,,,,,,,,,,,,,,
