,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-05,745494,Walk,walk,False,658668,572020,Edward Olivares,James Paxton,0,1bd2ef1f-52e8-4bb0-992e-c4bf48410242,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,,,,0.032,0.577,,,0.07,0.34,-4.92,,,-1.66,93.2,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.037,0.284,-3.42,-0.23,84.0,80.8,0.308,0.769,0.13,,,,,,,,,
11,2024-06-05,745494,Single,single,False,663647,572020,Ke'Bryan Hayes,James Paxton,1,72a2e498-5517-41c7-9d16-8d558a505bee,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,,,,0.032,0.577,,,0.07,0.34,-4.92,,,-1.66,93.2,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.037,0.284,-3.42,-0.23,84.0,80.8,0.308,0.769,0.13,,,,,,,,,
12,2024-06-05,745494,Double,double,False,693304,572020,Nick Gonzales,James Paxton,1,b5f6e80e-7730-46a3-8283-a5688f35666c,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,,,,0.032,0.577,,,0.07,0.34,-4.92,,,-1.66,93.2,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.037,0.284,-3.42,-0.23,84.0,80.8,0.308,0.769,0.13,,,,,,,,,
13,2024-06-05,745494,Single,single,False,518735,572020,Yasmani Grandal,James Paxton,1,0ffa1736-1289-437d-8892-84b7d1ed92ff,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,,,,0.032,0.577,,,0.07,0.34,-4.92,,,-1.66,93.2,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.037,0.284,-3.42,-0.23,84.0,80.8,0.308,0.769,0.13,,,,,,,,,
14,2024-06-05,745494,Single,single,False,669707,572020,Jared Triolo,James Paxton,1,8483f7da-29b4-42f4-aaa5-63d78711041d,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,,,,0.032,0.577,,,0.07,0.34,-4.92,,,-1.66,93.2,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.037,0.284,-3.42,-0.23,84.0,80.8,0.308,0.769,0.13,,,,,,,,,
15,2024-06-05,745494,Sac Bunt,sac_bunt,True,669261,572020,Jack Suwinski,James Paxton,1,80214f88-4f38-4716-8c1e-850c2cc421c3,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,,,,0.032,0.577,,,0.07,0.34,-4.92,,,-1.66,93.2,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.037,0.284,-3.42,-0.23,84.0,80.8,0.308,0.769,0.13,,,,,,,,,
16,2024-06-05,745494,Walk,walk,False,457705,572020,Andrew McCutchen,James Paxton,0,81c46178-5965-4afc-afbc-b8a37dee8efb,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,,,,0.032,0.577,,,0.07,0.34,-4.92,,,-1.66,93.2,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.037,0.284,-3.42,-0.23,84.0,80.8,0.308,0.769,0.13,,,,,,,,,
17,2024-06-05,745494,Single,single,False,668804,572020,Bryan Reynolds,James Paxton,1,eec7e937-60cf-4d98-aed3-7c00d7a7769d,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,,,,0.032,0.577,,,0.07,0.34,-4.92,,,-1.66,93.2,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.037,0.284,-3.42,-0.23,84.0,80.8,0.308,0.769,0.13,,,,,,,,,
18,2024-06-05,745494,Strikeout,strikeout,True,656582,572020,Connor Joe,James Paxton,0,e0ca511f-6003-4231-b040-839cb9f749fd,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,,,,0.032,0.577,,,0.07,0.34,-4.92,,,-1.66,93.2,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.037,0.284,-3.42,-0.23,84.0,80.8,0.308,0.769,0.13,,,,,,,,,
19,2024-06-05,745494,Single,single,False,658668,572020,Edward Olivares,James Paxton,1,cbdf0278-4daa-4804-88b9-c082f7edfab1,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,,,,0.032,0.577,,,0.07,0.34,-4.92,,,-1.66,93.2,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.037,0.284,-3.42,-0.23,84.0,80.8,0.308,0.769,0.13,,,,,,,,,
20,2024-06-05,745494,Flyout,field_out,True,663647,670990,Ke'Bryan Hayes,Yohan Ramírez,1,4a1f4add-09de-499b-96b1-403b0e3e71a5,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,104.0,93.0,103.0,98.0,91.0,92.0,150.0,98.0,108.0,0.393,0.167,0.311,0.129,,1.16,-0.69,-0.66,0.34,,94.9,,94.4,81.6,81.3,0.226,0.323,0.172,0.317,0.492,0.153,0.229,0.375,0.364,0.125,0.25,0.419,,,,111.0,90.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-05,745494,Single,single,False,681624,694973,Andy Pages,Paul Skenes,0,9b5473f7-f0c8-45ac-aa91-f3792c88238b,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-05,745494,Strikeout,strikeout,True,621035,694973,Chris Taylor,Paul Skenes,0,ebc4abed-1b26-45ae-a2c8-83bebac4f05c,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-05,745494,Forceout,force_out,True,605141,694973,Mookie Betts,Paul Skenes,1,1bf90d7f-cc8f-45da-ae64-8c28d8c70964,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-05,745494,Home Run,home_run,False,660271,694973,Shohei Ohtani,Paul Skenes,1,71e40178-5eb4-400e-9c0b-8b023780142d,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-05,745494,Lineout,field_out,True,518692,694973,Freddie Freeman,Paul Skenes,0,7d4c870b-8ab9-4bcb-b9bb-4cffd25239fe,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-05,745494,Flyout,field_out,True,693304,670990,Nick Gonzales,Yohan Ramírez,0,0d4497ba-2641-4ea6-870b-c435d9ae7815,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,104.0,93.0,103.0,98.0,91.0,92.0,150.0,98.0,108.0,0.393,0.167,0.311,0.129,,1.16,-0.69,-0.66,0.34,,94.9,,94.4,81.6,81.3,0.226,0.323,0.172,0.317,0.492,0.153,0.229,0.375,0.364,0.125,0.25,0.419,,,,111.0,90.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-05,745494,Flyout,field_out,True,518735,670990,Yasmani Grandal,Yohan Ramírez,0,18260f7e-acd3-405b-833e-3f2e4be3c016,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,104.0,93.0,103.0,98.0,91.0,92.0,150.0,98.0,108.0,0.393,0.167,0.311,0.129,,1.16,-0.69,-0.66,0.34,,94.9,,94.4,81.6,81.3,0.226,0.323,0.172,0.317,0.492,0.153,0.229,0.375,0.364,0.125,0.25,0.419,,,,111.0,90.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-05,745494,Strikeout,strikeout,True,669707,670990,Jared Triolo,Yohan Ramírez,0,3e455187-103e-4baf-992d-7248aee861d9,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,104.0,93.0,103.0,98.0,91.0,92.0,150.0,98.0,108.0,0.393,0.167,0.311,0.129,,1.16,-0.69,-0.66,0.34,,94.9,,94.4,81.6,81.3,0.226,0.323,0.172,0.317,0.492,0.153,0.229,0.375,0.364,0.125,0.25,0.419,,,,111.0,90.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-05,745494,Pop Out,field_out,True,669257,694973,Will Smith,Paul Skenes,0,6bf21f49-1c5e-45e0-81dc-658a9e11a999,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-05,745494,Walk,walk,False,606192,694973,Teoscar Hernández,Paul Skenes,0,aea2d697-9724-4714-a867-a17fca9f20b2,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-05,745494,Groundout,field_out,True,518792,694973,Jason Heyward,Paul Skenes,1,0ca485b1-3a0d-4c12-b1a0-061f6c1d3d4a,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-05,745494,Strikeout,strikeout,True,666158,694973,Gavin Lux,Paul Skenes,0,e0814e52-f63b-455e-9622-969679f37849,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-05,745494,Strikeout,strikeout,True,669261,607455,Jack Suwinski,Anthony Banda,0,29b690a6-7995-48f1-b09c-74e59f2b0732,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.1,2.64,25.2,103.0,93.0,101.0,0.786,8.77,4.21,7.36,0.35,0.8,0.254,0.352,0.211,0.282,0.461,78.0,107.0,103.0,,,,91.0,99.0,94.0,112.0,104.0,110.0,0.26,0.395,0.212,0.01,0.12,0.4,1.98,1.25,1.82,0.62,95.8,89.0,95.7,85.3,82.0,0.235,0.382,0.207,0.28,0.32,0.098,0.167,0.25,0.459,,,,0.222,0.222,0.318,90.0,104.0,102.0,,,,57.0,104.0,92.0,0.003,,-2.0,,83.2,,,,,,,,,,,,,
