,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
10,2024-07-26,746361,Single,single,False,673237,694813,Yainer Diaz,Gavin Stone,0,3c408d01-12b4-4ffc-a1e1-2aa807405def,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
11,2024-07-26,746361,Forceout,force_out,True,665161,694813,Jeremy Peña,Gavin Stone,1,410b9e6a-a15f-4e95-9a94-48104faa9731,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
12,2024-07-26,746361,Flyout,field_out,True,572138,694813,Jon Singleton,Gavin Stone,0,5856f31a-e714-4f9f-8f73-af0336650757,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
13,2024-07-26,746361,Walk,walk,False,676694,694813,Jake Meyers,Gavin Stone,1,b5c78b55-3e66-4979-9931-11be18ead7d1,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
14,2024-07-26,746361,Single,single,False,694388,694813,Joey Loperfido,Gavin Stone,1,7be7d82f-e60e-4439-be93-60b7e2dc88e3,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
15,2024-07-26,746361,Strikeout,strikeout,True,676801,694813,Chas McCormick,Gavin Stone,0,685aacc2-f539-4677-a03f-07016f96851c,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
16,2024-07-26,746361,Flyout,field_out,True,605113,664285,Nick Ahmed,Framber Valdez,0,e731d064-9eeb-4d0a-af62-34cfd0c67328,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.43,3.84,110.1,97.0,111.0,101.0,0.758,7.99,3.1,8.24,0.73,3.12,0.206,0.402,0.103,0.344,0.424,126.0,93.0,101.0,130.0,94.0,106.0,58.0,109.0,97.0,96.0,101.0,98.0,103.0,105.0,115.0,0.499,0.016,0.043,0.291,0.151,-3.76,1.42,0.52,0.42,0.03,94.3,89.7,93.9,85.6,80.0,0.295,0.392,0.126,0.149,0.248,0.398,0.259,0.345,0.377,0.227,0.409,0.324,0.4,1.0,0.273,,,,,,,,,,,,,,,
17,2024-07-26,746361,Strikeout,strikeout,True,666158,664285,Gavin Lux,Framber Valdez,0,a77a2f4b-df9d-4c27-bdfc-e4084fcaf2b9,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.43,3.84,110.1,97.0,111.0,101.0,0.758,7.99,3.1,8.24,0.73,3.12,0.206,0.402,0.103,0.344,0.424,126.0,93.0,101.0,130.0,94.0,106.0,58.0,109.0,97.0,96.0,101.0,98.0,103.0,105.0,115.0,0.499,0.016,0.043,0.291,0.151,-3.76,1.42,0.52,0.42,0.03,94.3,89.7,93.9,85.6,80.0,0.295,0.392,0.126,0.149,0.248,0.398,0.259,0.345,0.377,0.227,0.409,0.324,0.4,1.0,0.273,,,,,,,,,,,,,,,
18,2024-07-26,746361,Lineout,field_out,True,660271,664285,Shohei Ohtani,Framber Valdez,0,22293185-cf25-48db-a4d8-e76d86b8547a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.43,3.84,110.1,97.0,111.0,101.0,0.758,7.99,3.1,8.24,0.73,3.12,0.206,0.402,0.103,0.344,0.424,126.0,93.0,101.0,130.0,94.0,106.0,58.0,109.0,97.0,96.0,101.0,98.0,103.0,105.0,115.0,0.499,0.016,0.043,0.291,0.151,-3.76,1.42,0.52,0.42,0.03,94.3,89.7,93.9,85.6,80.0,0.295,0.392,0.126,0.149,0.248,0.398,0.259,0.345,0.377,0.227,0.409,0.324,0.4,1.0,0.273,,,,,,,,,,,,,,,
19,2024-07-26,746361,Flyout,field_out,True,514888,694813,Jose Altuve,Gavin Stone,0,6df0cf0a-3d27-47c8-ae1d-90690040afeb,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
20,2024-07-26,746361,Home Run,home_run,False,608324,694813,Alex Bregman,Gavin Stone,0,594f99a3-451e-4aa5-a5a8-0fba033abbea,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
21,2024-07-26,746361,Flyout,field_out,True,670541,694813,Yordan Alvarez,Gavin Stone,0,f64eaff1-8d78-4440-b791-1aac743b4203,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
22,2024-07-26,746361,Groundout,field_out,True,673237,694813,Yainer Diaz,Gavin Stone,0,10232812-af9d-4919-9be2-266acc591b1a,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
23,2024-07-26,746361,Groundout,field_out,True,669257,664285,Will Smith,Framber Valdez,0,68bb0460-dd82-4186-97b4-eeadefd2187d,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.43,3.84,110.1,97.0,111.0,101.0,0.758,7.99,3.1,8.24,0.73,3.12,0.206,0.402,0.103,0.344,0.424,126.0,93.0,101.0,130.0,94.0,106.0,58.0,109.0,97.0,96.0,101.0,98.0,103.0,105.0,115.0,0.499,0.016,0.043,0.291,0.151,-3.76,1.42,0.52,0.42,0.03,94.3,89.7,93.9,85.6,80.0,0.295,0.392,0.126,0.149,0.248,0.398,0.259,0.345,0.377,0.227,0.409,0.324,0.4,1.0,0.273,,,,,,,,,,,,,,,
24,2024-07-26,746361,Strikeout,strikeout,True,606192,664285,Teoscar Hernández,Framber Valdez,0,f7e393bd-cb46-4350-bec8-41a95fd4484b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.43,3.84,110.1,97.0,111.0,101.0,0.758,7.99,3.1,8.24,0.73,3.12,0.206,0.402,0.103,0.344,0.424,126.0,93.0,101.0,130.0,94.0,106.0,58.0,109.0,97.0,96.0,101.0,98.0,103.0,105.0,115.0,0.499,0.016,0.043,0.291,0.151,-3.76,1.42,0.52,0.42,0.03,94.3,89.7,93.9,85.6,80.0,0.295,0.392,0.126,0.149,0.248,0.398,0.259,0.345,0.377,0.227,0.409,0.324,0.4,1.0,0.273,,,,,,,,,,,,,,,
25,2024-07-26,746361,Strikeout,strikeout,True,681624,664285,Andy Pages,Framber Valdez,0,da44e082-ad8a-4d86-a448-8f0da375edc6,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.43,3.84,110.1,97.0,111.0,101.0,0.758,7.99,3.1,8.24,0.73,3.12,0.206,0.402,0.103,0.344,0.424,126.0,93.0,101.0,130.0,94.0,106.0,58.0,109.0,97.0,96.0,101.0,98.0,103.0,105.0,115.0,0.499,0.016,0.043,0.291,0.151,-3.76,1.42,0.52,0.42,0.03,94.3,89.7,93.9,85.6,80.0,0.295,0.392,0.126,0.149,0.248,0.398,0.259,0.345,0.377,0.227,0.409,0.324,0.4,1.0,0.273,,,,,,,,,,,,,,,
26,2024-07-26,746361,Double,double,False,665161,694813,Jeremy Peña,Gavin Stone,0,eceb0905-964e-485b-acc7-88ec502697ed,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
27,2024-07-26,746361,Home Run,home_run,False,572138,694813,Jon Singleton,Gavin Stone,1,b4d67f5f-109b-4793-a928-305c2c815649,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
28,2024-07-26,746361,Single,single,False,676694,694813,Jake Meyers,Gavin Stone,0,e03d4fc5-568a-41ef-9c78-e6f42edcd9d5,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
29,2024-07-26,746361,Strikeout,strikeout,True,694388,694813,Joey Loperfido,Gavin Stone,0,fe7ac66e-6fa8-42c9-b964-21b99667379e,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
30,2024-07-26,746361,Lineout,field_out,True,676801,694813,Chas McCormick,Gavin Stone,0,6097c440-d7d9-4140-8584-81848c9b3562,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
31,2024-07-26,746361,Groundout,field_out,True,514888,694813,Jose Altuve,Gavin Stone,0,770907a8-a271-4f54-9ad7-353b21282dbf,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.34,3.81,107.2,103.0,98.0,101.0,0.777,6.85,2.51,8.86,0.92,1.21,0.253,0.399,0.176,0.271,0.409,81.0,102.0,98.0,97.0,101.0,101.0,99.0,98.0,96.0,97.0,103.0,97.0,134.0,112.0,121.0,0.239,0.244,0.162,0.035,0.26,0.07,-0.53,1.1,2.65,0.79,94.8,87.2,95.3,88.9,83.4,0.336,0.477,0.158,0.182,0.182,0.19,0.187,0.346,0.338,0.24,0.307,0.348,0.247,0.387,0.143,80.0,100.0,95.0,0.06,1.09,92.3,0.318,0.455,0.164,,,,,,
32,2024-07-26,746361,Strikeout,strikeout,True,678246,664285,Miguel Vargas,Framber Valdez,0,ea8511f4-933d-4f7f-916f-34fb6938c46a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.43,3.84,110.1,97.0,111.0,101.0,0.758,7.99,3.1,8.24,0.73,3.12,0.206,0.402,0.103,0.344,0.424,126.0,93.0,101.0,130.0,94.0,106.0,58.0,109.0,97.0,96.0,101.0,98.0,103.0,105.0,115.0,0.499,0.016,0.043,0.291,0.151,-3.76,1.42,0.52,0.42,0.03,94.3,89.7,93.9,85.6,80.0,0.295,0.392,0.126,0.149,0.248,0.398,0.259,0.345,0.377,0.227,0.409,0.324,0.4,1.0,0.273,,,,,,,,,,,,,,,
