,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-29,746901,Single,single,False,676609,682990,José Caballero,Quinn Priester,1,c0b25017-ef54-4303-bcf3-4db9264be549,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,0.302,0.144,0.279,0.145,0.129,-1.72,0.06,-0.99,-1.2,1.51,93.0,88.5,93.1,87.1,80.6,0.29,0.493,0.132,0.246,0.443,0.254,0.161,0.194,0.212,0.4,0.4,0.186,0.375,0.5,0.438,,,,,,,,,,,,,,,,,,,,,
11,2024-09-29,746901,Forceout,force_out,True,686482,682990,Logan Driscoll,Quinn Priester,1,ef8d024f-df4b-4156-8c01-5f9e55ce063b,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,0.302,0.144,0.279,0.145,0.129,-1.72,0.06,-0.99,-1.2,1.51,93.0,88.5,93.1,87.1,80.6,0.29,0.493,0.132,0.246,0.443,0.254,0.161,0.194,0.212,0.4,0.4,0.186,0.375,0.5,0.438,,,,,,,,,,,,,,,,,,,,,
12,2024-09-29,746901,Flyout,field_out,True,657136,686752,Connor Wong,Ryan Pepiot,0,3b34711b-bdb6-46fa-bd36-ec4e42c4738b,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
13,2024-09-29,746901,Walk,walk,False,677800,686752,Wilyer Abreu,Ryan Pepiot,0,b901d141-ca37-4a8a-bd9c-ec5194044239,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
14,2024-09-29,746901,Pop Out,field_out,True,686765,686752,Nick Sogard,Ryan Pepiot,0,78fa2945-eb91-4ef7-b53a-27dee2081fe9,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
15,2024-09-29,746901,Single,single,False,678882,686752,Ceddanne Rafaela,Ryan Pepiot,1,42d077ab-1a7f-4037-9b07-5255f20e2614,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
16,2024-09-29,746901,Strikeout,strikeout,True,681508,686752,Mickey Gasper,Ryan Pepiot,0,e4af553b-e6b6-4680-a37e-55c3cc709396,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
17,2024-09-29,746901,Groundout,field_out,True,680700,682990,Richie Palacios,Quinn Priester,0,5188d425-0968-40db-9590-25e567d74855,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,0.302,0.144,0.279,0.145,0.129,-1.72,0.06,-0.99,-1.2,1.51,93.0,88.5,93.1,87.1,80.6,0.29,0.493,0.132,0.246,0.443,0.254,0.161,0.194,0.212,0.4,0.4,0.186,0.375,0.5,0.438,,,,,,,,,,,,,,,,,,,,,
18,2024-09-29,746901,Groundout,field_out,True,691406,682990,Junior Caminero,Quinn Priester,0,797c062e-65aa-4478-824f-ff836006a33d,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,0.302,0.144,0.279,0.145,0.129,-1.72,0.06,-0.99,-1.2,1.51,93.0,88.5,93.1,87.1,80.6,0.29,0.493,0.132,0.246,0.443,0.254,0.161,0.194,0.212,0.4,0.4,0.186,0.375,0.5,0.438,,,,,,,,,,,,,,,,,,,,,
19,2024-09-29,746901,Groundout,field_out,True,666018,682990,Jonathan Aranda,Quinn Priester,0,4b11f4e0-4839-406c-a60e-66d4c2724b98,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,0.302,0.144,0.279,0.145,0.129,-1.72,0.06,-0.99,-1.2,1.51,93.0,88.5,93.1,87.1,80.6,0.29,0.493,0.132,0.246,0.443,0.254,0.161,0.194,0.212,0.4,0.4,0.186,0.375,0.5,0.438,,,,,,,,,,,,,,,,,,,,,
20,2024-09-29,746901,Strikeout,strikeout,True,665839,686752,Enmanuel Valdez,Ryan Pepiot,0,b87e09cf-a3d8-4f0f-a7af-3c45124d5ae3,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
21,2024-09-29,746901,Single,single,False,680776,686752,Jarren Duran,Ryan Pepiot,0,1063c843-2af3-401c-8ad3-c592f51776f7,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
22,2024-09-29,746901,Double,double,False,687093,686752,Vaughn Grissom,Ryan Pepiot,1,e6c1425a-71b5-429e-b017-d2aa6a99b046,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
23,2024-09-29,746901,Fielders Choice,fielders_choice,False,671213,686752,Triston Casas,Ryan Pepiot,1,e5aaebd0-a508-4e4f-85a2-c13156ab0c3e,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
24,2024-09-29,746901,Pop Out,field_out,True,657136,686752,Connor Wong,Ryan Pepiot,0,67fa3e91-ed09-4672-bce0-f819bdce875d,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
25,2024-09-29,746901,Flyout,field_out,True,677800,686752,Wilyer Abreu,Ryan Pepiot,0,d578ec58-2726-445c-a7af-46075dbb3cd8,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
26,2024-09-29,746901,Strikeout,strikeout,True,666624,682990,Christopher Morel,Quinn Priester,0,bed4fd80-9887-49b7-99bf-8cf1d5446723,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,0.302,0.144,0.279,0.145,0.129,-1.72,0.06,-0.99,-1.2,1.51,93.0,88.5,93.1,87.1,80.6,0.29,0.493,0.132,0.246,0.443,0.254,0.161,0.194,0.212,0.4,0.4,0.186,0.375,0.5,0.438,,,,,,,,,,,,,,,,,,,,,
27,2024-09-29,746901,Single,single,False,666139,682990,Josh Lowe,Quinn Priester,0,a835a70b-f29a-455c-8a56-b3cda1d99476,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,0.302,0.144,0.279,0.145,0.129,-1.72,0.06,-0.99,-1.2,1.51,93.0,88.5,93.1,87.1,80.6,0.29,0.493,0.132,0.246,0.443,0.254,0.161,0.194,0.212,0.4,0.4,0.186,0.375,0.5,0.438,,,,,,,,,,,,,,,,,,,,,
28,2024-09-29,746901,Groundout,field_out,True,676356,682990,Jonny DeLuca,Quinn Priester,1,9393fe37-f2c7-4c7e-9dbc-27bb1d7d4e57,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,0.302,0.144,0.279,0.145,0.129,-1.72,0.06,-0.99,-1.2,1.51,93.0,88.5,93.1,87.1,80.6,0.29,0.493,0.132,0.246,0.443,0.254,0.161,0.194,0.212,0.4,0.4,0.186,0.375,0.5,0.438,,,,,,,,,,,,,,,,,,,,,
29,2024-09-29,746901,Single,single,False,666185,682990,Dylan Carlson,Quinn Priester,1,c8fd6a88-d45a-4b46-b91d-6551a9a39c24,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,0.302,0.144,0.279,0.145,0.129,-1.72,0.06,-0.99,-1.2,1.51,93.0,88.5,93.1,87.1,80.6,0.29,0.493,0.132,0.246,0.443,0.254,0.161,0.194,0.212,0.4,0.4,0.186,0.375,0.5,0.438,,,,,,,,,,,,,,,,,,,,,
30,2024-09-29,746901,Groundout,field_out,True,676609,682990,José Caballero,Quinn Priester,0,a396d42d-5a03-46d1-8277-41dc08ab4c6e,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,0.302,0.144,0.279,0.145,0.129,-1.72,0.06,-0.99,-1.2,1.51,93.0,88.5,93.1,87.1,80.6,0.29,0.493,0.132,0.246,0.443,0.254,0.161,0.194,0.212,0.4,0.4,0.186,0.375,0.5,0.438,,,,,,,,,,,,,,,,,,,,,
31,2024-09-29,746901,Flyout,field_out,True,686765,686752,Nick Sogard,Ryan Pepiot,0,885f7960-3083-40c5-8afc-f91665bf31ad,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
32,2024-09-29,746901,Single,single,False,678882,686752,Ceddanne Rafaela,Ryan Pepiot,0,b450a0c8-4fa7-4984-9e9f-09d72179162c,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,,,,0.267,0.407,0.317,0.216,0.353,0.286,0.181,0.33,0.316,0.167,0.167,0.5,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,
