,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-26,745865,Strikeout,strikeout,True,467793,608331,Carlos Santana,Max Fried,0,bf190bcb-ebe3-439c-8880-41a5c667995c,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,88.0,95.0,93.0,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,0.34,1.06,1.87,93.8,89.1,85.8,82.7,74.4,0.278,0.354,0.187,0.162,0.235,0.258,0.313,0.313,0.341,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.165,0.32,0.344,0.266,0.287,0.143,0.25,0.25,0.31,,,,,,,,,
11,2024-08-26,745865,Groundout,field_out,True,570482,641927,Gio Urshela,Bailey Ober,0,b2d1c803-62c6-41c7-8eb3-67508d8d9aa9,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-26,745865,Groundout,field_out,True,606115,641927,Orlando Arcia,Bailey Ober,0,8d16cead-5420-469e-9b99-05ae822835a0,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-26,745865,Double,double,False,593160,641927,Whit Merrifield,Bailey Ober,0,80b8b1f1-bf69-404f-966b-daf0bf2e5967,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-26,745865,Walk,walk,False,624585,641927,Jorge Soler,Bailey Ober,0,7094979b-3244-40f9-9d62-cbddbaad331b,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-26,745865,Double,double,False,542303,641927,Marcell Ozuna,Bailey Ober,1,8c8cc1c5-dabf-45cb-82be-0b07a8212e99,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-26,745865,Double,double,False,621566,641927,Matt Olson,Bailey Ober,1,17cfb727-db6a-4bd4-bb9c-ba6590ca88a5,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-26,745865,Home Run,home_run,False,518595,641927,Travis d'Arnaud,Bailey Ober,1,bdd8c6a4-b719-4d04-a79b-1ef36549cecc,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-26,745865,Flyout,field_out,True,657656,641927,Ramón Laureano,Bailey Ober,0,8349233b-0277-4ab9-a3c9-2ca8fa6a74ce,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-26,745865,Flyout,field_out,True,571657,608331,Kyle Farmer,Max Fried,0,c5c81249-f8e2-47f0-ac63-fc3cf2418aaa,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,88.0,95.0,93.0,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,0.34,1.06,1.87,93.8,89.1,85.8,82.7,74.4,0.278,0.354,0.187,0.162,0.235,0.258,0.313,0.313,0.341,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.165,0.32,0.344,0.266,0.287,0.143,0.25,0.25,0.31,,,,,,,,,
20,2024-08-26,745865,Pop Out,field_out,True,650489,608331,Willi Castro,Max Fried,0,029717b9-f90f-4161-82f2-5e63c91c1421,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,88.0,95.0,93.0,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,0.34,1.06,1.87,93.8,89.1,85.8,82.7,74.4,0.278,0.354,0.187,0.162,0.235,0.258,0.313,0.313,0.341,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.165,0.32,0.344,0.266,0.287,0.143,0.25,0.25,0.31,,,,,,,,,
21,2024-08-26,745865,Flyout,field_out,True,543877,608331,Christian Vázquez,Max Fried,0,bdad4471-b761-4f1a-8c13-c72d01cf76f2,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,88.0,95.0,93.0,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,0.34,1.06,1.87,93.8,89.1,85.8,82.7,74.4,0.278,0.354,0.187,0.162,0.235,0.258,0.313,0.313,0.341,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.165,0.32,0.344,0.266,0.287,0.143,0.25,0.25,0.31,,,,,,,,,
22,2024-08-26,745865,Strikeout,strikeout,True,672284,656240,Jarred Kelenic,Scott Blewett,0,0e4098fa-9a53-4385-8d01-d7674fa4b598,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,0.0,1.61,4.0,103.0,113.0,97.0,0.655,9.0,0.0,4.5,0.0,1.67,0.2,0.3,0.2,0.2,0.481,,,,,,,75.0,91.0,84.0,103.0,110.0,102.0,,,,0.296,,0.519,,,0.15,,4.67,,,94.6,,,85.3,,0.4,0.4,0.25,,,,,,,0.0,0.0,0.563,,,,,,,,,,,,,,,,181.0,92.0,93.0,0.185,7.21,86.4,0.0,0.0,0.2
23,2024-08-26,745865,Single,single,False,570482,656240,Gio Urshela,Scott Blewett,0,44256c9f-6818-4b98-b4eb-08e2b9c16d0c,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,0.0,1.61,4.0,103.0,113.0,97.0,0.655,9.0,0.0,4.5,0.0,1.67,0.2,0.3,0.2,0.2,0.481,,,,,,,75.0,91.0,84.0,103.0,110.0,102.0,,,,0.296,,0.519,,,0.15,,4.67,,,94.6,,,85.3,,0.4,0.4,0.25,,,,,,,0.0,0.0,0.563,,,,,,,,,,,,,,,,181.0,92.0,93.0,0.185,7.21,86.4,0.0,0.0,0.2
24,2024-08-26,745865,Pop Out,field_out,True,606115,656240,Orlando Arcia,Scott Blewett,0,3b3b0c9f-ccc5-439e-b0a5-ca5be23b13de,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,0.0,1.61,4.0,103.0,113.0,97.0,0.655,9.0,0.0,4.5,0.0,1.67,0.2,0.3,0.2,0.2,0.481,,,,,,,75.0,91.0,84.0,103.0,110.0,102.0,,,,0.296,,0.519,,,0.15,,4.67,,,94.6,,,85.3,,0.4,0.4,0.25,,,,,,,0.0,0.0,0.563,,,,,,,,,,,,,,,,181.0,92.0,93.0,0.185,7.21,86.4,0.0,0.0,0.2
25,2024-08-26,745865,Single,single,False,593160,656240,Whit Merrifield,Scott Blewett,1,e40dd8ca-7c86-451c-baa9-487423e99099,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,0.0,1.61,4.0,103.0,113.0,97.0,0.655,9.0,0.0,4.5,0.0,1.67,0.2,0.3,0.2,0.2,0.481,,,,,,,75.0,91.0,84.0,103.0,110.0,102.0,,,,0.296,,0.519,,,0.15,,4.67,,,94.6,,,85.3,,0.4,0.4,0.25,,,,,,,0.0,0.0,0.563,,,,,,,,,,,,,,,,181.0,92.0,93.0,0.185,7.21,86.4,0.0,0.0,0.2
26,2024-08-26,745865,Groundout,field_out,True,624585,656240,Jorge Soler,Scott Blewett,0,45c60e77-2b22-40fd-9729-229f719e1355,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,0.0,1.61,4.0,103.0,113.0,97.0,0.655,9.0,0.0,4.5,0.0,1.67,0.2,0.3,0.2,0.2,0.481,,,,,,,75.0,91.0,84.0,103.0,110.0,102.0,,,,0.296,,0.519,,,0.15,,4.67,,,94.6,,,85.3,,0.4,0.4,0.25,,,,,,,0.0,0.0,0.563,,,,,,,,,,,,,,,,181.0,92.0,93.0,0.185,7.21,86.4,0.0,0.0,0.2
27,2024-08-26,745865,Strikeout,strikeout,True,670242,608331,Matt Wallner,Max Fried,0,b0e078d2-ff8b-4843-a924-81969e804908,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,88.0,95.0,93.0,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,0.34,1.06,1.87,93.8,89.1,85.8,82.7,74.4,0.278,0.354,0.187,0.162,0.235,0.258,0.313,0.313,0.341,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.165,0.32,0.344,0.266,0.287,0.143,0.25,0.25,0.31,,,,,,,,,
28,2024-08-26,745865,Strikeout,strikeout,True,668885,608331,Austin Martin,Max Fried,0,f746f818-6be4-44b8-97a1-6008d4664ec6,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,88.0,95.0,93.0,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,0.34,1.06,1.87,93.8,89.1,85.8,82.7,74.4,0.278,0.354,0.187,0.162,0.235,0.258,0.313,0.313,0.341,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.165,0.32,0.344,0.266,0.287,0.143,0.25,0.25,0.31,,,,,,,,,
29,2024-08-26,745865,Strikeout,strikeout,True,622534,608331,Manuel Margot,Max Fried,0,0e27559c-0765-4afc-ba8a-f44730f0efd9,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,88.0,95.0,93.0,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,0.34,1.06,1.87,93.8,89.1,85.8,82.7,74.4,0.278,0.354,0.187,0.162,0.235,0.258,0.313,0.313,0.341,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.165,0.32,0.344,0.266,0.287,0.143,0.25,0.25,0.31,,,,,,,,,
30,2024-08-26,745865,Groundout,field_out,True,542303,656240,Marcell Ozuna,Scott Blewett,0,a35b9d72-bf7e-4f71-97c0-eb859053974f,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,0.0,1.61,4.0,103.0,113.0,97.0,0.655,9.0,0.0,4.5,0.0,1.67,0.2,0.3,0.2,0.2,0.481,,,,,,,75.0,91.0,84.0,103.0,110.0,102.0,,,,0.296,,0.519,,,0.15,,4.67,,,94.6,,,85.3,,0.4,0.4,0.25,,,,,,,0.0,0.0,0.563,,,,,,,,,,,,,,,,181.0,92.0,93.0,0.185,7.21,86.4,0.0,0.0,0.2
31,2024-08-26,745865,Lineout,field_out,True,621566,656240,Matt Olson,Scott Blewett,0,43cb1306-b30a-44a5-bd75-91d53def0cf2,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,0.0,1.61,4.0,103.0,113.0,97.0,0.655,9.0,0.0,4.5,0.0,1.67,0.2,0.3,0.2,0.2,0.481,,,,,,,75.0,91.0,84.0,103.0,110.0,102.0,,,,0.296,,0.519,,,0.15,,4.67,,,94.6,,,85.3,,0.4,0.4,0.25,,,,,,,0.0,0.0,0.563,,,,,,,,,,,,,,,,181.0,92.0,93.0,0.185,7.21,86.4,0.0,0.0,0.2
32,2024-08-26,745865,Strikeout,strikeout,True,518595,656240,Travis d'Arnaud,Scott Blewett,0,b43d8c65-9f06-435c-854c-2ce552c2bcda,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,0.0,1.61,4.0,103.0,113.0,97.0,0.655,9.0,0.0,4.5,0.0,1.67,0.2,0.3,0.2,0.2,0.481,,,,,,,75.0,91.0,84.0,103.0,110.0,102.0,,,,0.296,,0.519,,,0.15,,4.67,,,94.6,,,85.3,,0.4,0.4,0.25,,,,,,,0.0,0.0,0.563,,,,,,,,,,,,,,,,181.0,92.0,93.0,0.185,7.21,86.4,0.0,0.0,0.2
33,2024-08-26,745865,Flyout,field_out,True,668904,608331,Royce Lewis,Max Fried,0,f516c43f-d58e-4090-8478-1f642fea0017,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,88.0,95.0,93.0,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,0.34,1.06,1.87,93.8,89.1,85.8,82.7,74.4,0.278,0.354,0.187,0.162,0.235,0.258,0.313,0.313,0.341,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.165,0.32,0.344,0.266,0.287,0.143,0.25,0.25,0.31,,,,,,,,,
