,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff
10,2024-09-14,745689,Single,single,False,665862,678394,Jazz Chisholm Jr.,Brayan Bello,0,500a8c16-ddff-42a8-bba0-d634c1366de9,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
11,2024-09-14,745689,Strikeout,strikeout,True,691176,678394,Jasson Domínguez,Brayan Bello,0,53967e7b-bc6f-4ca2-b79c-7a9dd7ec428f,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
12,2024-09-14,745689,Flyout,field_out,True,519203,678394,Anthony Rizzo,Brayan Bello,0,6103da05-22dc-4bdf-8b24-7a087554ae7a,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
13,2024-09-14,745689,Pop Out,field_out,True,596115,543037,Trevor Story,Gerrit Cole,0,53eddab9-1d15-4829-8284-57a0f4db1081,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
14,2024-09-14,745689,Pop Out,field_out,True,643376,543037,Danny Jansen,Gerrit Cole,0,f2b856c7-9d64-4ba2-9a59-e6362612ce3d,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
15,2024-09-14,745689,Lineout,field_out,True,665839,543037,Enmanuel Valdez,Gerrit Cole,0,ba21f915-2598-49b3-ad57-73789d1bea5b,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
16,2024-09-14,745689,Single,single,False,683011,678394,Anthony Volpe,Brayan Bello,0,fc72ca86-d75c-4659-8c21-6538b6229040,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
17,2024-09-14,745689,Single,single,True,657077,678394,Alex Verdugo,Brayan Bello,1,0cbf6fd6-0572-4ed1-81a5-c4b2cb8464a5,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
18,2024-09-14,745689,Single,single,False,650402,678394,Gleyber Torres,Brayan Bello,1,ae8ea7e5-df28-489a-9b5f-d9336af616b4,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
19,2024-09-14,745689,Field Error,field_error,False,665742,678394,Juan Soto,Brayan Bello,1,1438b023-7746-4039-9edf-74f2b48b5f5e,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
20,2024-09-14,745689,Flyout,field_out,True,592450,678394,Aaron Judge,Brayan Bello,1,87653329-d514-4e47-a0ff-d4d0731f0b74,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
21,2024-09-14,745689,Pop Out,field_out,True,669224,678394,Austin Wells,Brayan Bello,0,2927344b-ebaa-46fc-9cf0-846c6cd8d919,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
22,2024-09-14,745689,Flyout,field_out,True,680776,543037,Jarren Duran,Gerrit Cole,0,204d2357-5fff-4da0-a009-3dc03ee5f68d,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
23,2024-09-14,745689,Intent Walk,intent_walk,False,646240,543037,Rafael Devers,Gerrit Cole,0,07456896-0246-1033-000c-f08cd117d70a,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
24,2024-09-14,745689,Walk,walk,False,641933,543037,Tyler O'Neill,Gerrit Cole,1,f10d705c-b9ff-4e98-9ba4-5a4f3d205c6e,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
25,2024-09-14,745689,Double,double,False,807799,543037,Masataka Yoshida,Gerrit Cole,1,b5b04d73-e872-4ba4-93cd-118fa471cd5e,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
26,2024-09-14,745689,Single,single,False,677800,543037,Wilyer Abreu,Gerrit Cole,1,2d71ea95-9562-4bbb-9dfb-8ae2cffa80f8,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
27,2024-09-14,745689,Grounded Into DP,grounded_into_double_play,True,671213,543037,Triston Casas,Gerrit Cole,1,2fdb0624-a326-44a9-a597-a204e6a647d4,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
28,2024-09-14,745689,Walk,walk,False,665862,678394,Jazz Chisholm Jr.,Brayan Bello,0,edf402ee-decf-4dab-b968-234c31d39de3,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
29,2024-09-14,745689,Groundout,field_out,True,691176,678394,Jasson Domínguez,Brayan Bello,1,c4f168bc-4d6a-41f2-b3b6-5e2e83ea3d88,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
30,2024-09-14,745689,Groundout,field_out,True,519203,678394,Anthony Rizzo,Brayan Bello,0,c9724c32-1990-47b7-9659-ad6e18998c69,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.6,4.45,152.2,99.0,101.0,103.0,0.752,8.37,3.54,8.84,1.12,1.87,0.222,0.384,0.147,0.311,0.404,88.0,100.0,98.0,74.0,108.0,102.0,115.0,98.0,110.0,,,,,,,0.046,,0.285,,0.271,0.79,,-0.49,,0.13,95.7,,87.6,86.9,,0.087,0.13,0.212,,,,0.262,0.396,0.346,,,,0.177,0.36,0.375,103.0,99.0,101.0,0.399,-0.51,95.7,0.324,0.465,0.108,,,,,,,,,
31,2024-09-14,745689,Single,single,False,596115,543037,Trevor Story,Gerrit Cole,0,5e01437a-453b-4e2e-971a-a20124cd8b6e,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
32,2024-09-14,745689,Walk,walk,False,643376,543037,Danny Jansen,Gerrit Cole,1,f2a1c79d-6375-4369-a877-cdc0658a0652,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
33,2024-09-14,745689,Flyout,field_out,True,665839,543037,Enmanuel Valdez,Gerrit Cole,1,bb518677-241c-4b74-a6ac-b274d83697a9,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
34,2024-09-14,745689,Hit By Pitch,hit_by_pitch,False,680776,543037,Jarren Duran,Gerrit Cole,1,9bf5ea26-2b12-44f8-a86b-e804b3bc91b6,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.97,3.9,79.1,101.0,112.0,104.0,0.774,9.87,3.06,8.39,1.25,0.8,0.28,0.376,0.179,0.33,0.429,73.0,91.0,89.0,117.0,99.0,104.0,128.0,107.0,112.0,103.0,99.0,106.0,100.0,102.0,101.0,0.46,0.169,0.142,0.192,0.037,-0.13,-1.42,1.17,2.27,-4.59,96.0,91.3,88.1,88.2,82.7,0.214,0.414,0.238,0.211,0.246,0.324,0.226,0.283,0.257,0.356,0.622,0.226,0.4,0.8,0.227,,,,,,,,,,,,,,,,,,
