,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,SL_slg,SL_whiff,FS%,wFS/C,vFS
0,2024-09-09,746101,Single,single,False,664023,621111,Ian Happ,Walker Buehler,0,c177fe39-569d-49d9-a04f-42b30eedaed8,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
1,2024-09-09,746101,Forceout,force_out,True,621020,621111,Dansby Swanson,Walker Buehler,1,8fbbd591-7efd-4496-9193-d299b4037ee9,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
2,2024-09-09,746101,Strikeout,strikeout,True,673548,621111,Seiya Suzuki,Walker Buehler,0,fa786644-488d-48ef-b2fb-b45a0a5b1d4b,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
3,2024-09-09,746101,Home Run,home_run,False,641355,621111,Cody Bellinger,Walker Buehler,1,345f1679-b7da-4f79-bce3-62da0fb7fb2f,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
4,2024-09-09,746101,Double,double,False,670623,621111,Isaac Paredes,Walker Buehler,0,8939c953-d65a-4f36-9c6b-c4a3ba00439c,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
5,2024-09-09,746101,Single,single,False,683737,621111,Michael Busch,Walker Buehler,1,89f9b359-9cf4-40df-94b9-2b11a1ec9399,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
6,2024-09-09,746101,Flyout,field_out,True,663538,621111,Nico Hoerner,Walker Buehler,0,ac54f6d9-01d3-4d95-a6ad-6bb1f453e4af,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
7,2024-09-09,746101,Pop Out,field_out,True,660271,543294,Shohei Ohtani,Kyle Hendricks,0,95817aae-f699-4475-b6e4-4a6dc6ca1cd4,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.51,5.14,112.0,105.0,95.0,100.0,0.831,6.11,2.97,10.77,1.61,1.37,0.23,0.41,0.209,0.291,0.399,106.0,107.0,107.0,62.0,91.0,84.0,97.0,106.0,96.0,,,,,,,,,,0.362,0.124,,,,0.381,-2.24,,-0.98,,,-0.97,87.9,,81.0,87.7,,,0.3,0.7,0.143,0.337,0.514,0.106,0.244,0.333,0.259,,,,,,,0.275,0.425,0.242,88.0,110.0,108.0,0.133,0.07,74.4,,,,,,
8,2024-09-09,746101,Groundout,field_out,True,605141,543294,Mookie Betts,Kyle Hendricks,0,a7f372f6-87dd-4276-bd0a-799e6575d792,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.51,5.14,112.0,105.0,95.0,100.0,0.831,6.11,2.97,10.77,1.61,1.37,0.23,0.41,0.209,0.291,0.399,106.0,107.0,107.0,62.0,91.0,84.0,97.0,106.0,96.0,,,,,,,,,,0.362,0.124,,,,0.381,-2.24,,-0.98,,,-0.97,87.9,,81.0,87.7,,,0.3,0.7,0.143,0.337,0.514,0.106,0.244,0.333,0.259,,,,,,,0.275,0.425,0.242,88.0,110.0,108.0,0.133,0.07,74.4,,,,,,
9,2024-09-09,746101,Single,single,False,518692,543294,Freddie Freeman,Kyle Hendricks,0,031685a5-e7cf-4586-9ab5-fe1190244e82,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.51,5.14,112.0,105.0,95.0,100.0,0.831,6.11,2.97,10.77,1.61,1.37,0.23,0.41,0.209,0.291,0.399,106.0,107.0,107.0,62.0,91.0,84.0,97.0,106.0,96.0,,,,,,,,,,0.362,0.124,,,,0.381,-2.24,,-0.98,,,-0.97,87.9,,81.0,87.7,,,0.3,0.7,0.143,0.337,0.514,0.106,0.244,0.333,0.259,,,,,,,0.275,0.425,0.242,88.0,110.0,108.0,0.133,0.07,74.4,,,,,,
10,2024-09-09,746101,Flyout,field_out,True,571970,543294,Max Muncy,Kyle Hendricks,0,f822c481-b17a-4e83-bf8c-6fee2c8f0e34,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.51,5.14,112.0,105.0,95.0,100.0,0.831,6.11,2.97,10.77,1.61,1.37,0.23,0.41,0.209,0.291,0.399,106.0,107.0,107.0,62.0,91.0,84.0,97.0,106.0,96.0,,,,,,,,,,0.362,0.124,,,,0.381,-2.24,,-0.98,,,-0.97,87.9,,81.0,87.7,,,0.3,0.7,0.143,0.337,0.514,0.106,0.244,0.333,0.259,,,,,,,0.275,0.425,0.242,88.0,110.0,108.0,0.133,0.07,74.4,,,,,,
11,2024-09-09,746101,Single,single,False,691718,621111,Pete Crow-Armstrong,Walker Buehler,0,d46035c6-c930-4ab4-a2fc-5df35b86c1b0,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
12,2024-09-09,746101,Grounded Into DP,grounded_into_double_play,True,665804,621111,Miguel Amaya,Walker Buehler,1,88a4884c-beea-46ab-a43c-0a54d500b1b9,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
13,2024-09-09,746101,Strikeout,strikeout,True,664023,621111,Ian Happ,Walker Buehler,0,9adb575b-c6c0-4763-8a80-ef728c996688,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
14,2024-09-09,746101,Pop Out,field_out,True,669257,543294,Will Smith,Kyle Hendricks,0,15b7c6e6-430c-43df-9961-c3605b128a28,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.51,5.14,112.0,105.0,95.0,100.0,0.831,6.11,2.97,10.77,1.61,1.37,0.23,0.41,0.209,0.291,0.399,106.0,107.0,107.0,62.0,91.0,84.0,97.0,106.0,96.0,,,,,,,,,,0.362,0.124,,,,0.381,-2.24,,-0.98,,,-0.97,87.9,,81.0,87.7,,,0.3,0.7,0.143,0.337,0.514,0.106,0.244,0.333,0.259,,,,,,,0.275,0.425,0.242,88.0,110.0,108.0,0.133,0.07,74.4,,,,,,
15,2024-09-09,746101,Strikeout,strikeout,True,669242,543294,Tommy Edman,Kyle Hendricks,0,1cbedb11-5ee5-4869-bcbd-78df106d70e5,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.51,5.14,112.0,105.0,95.0,100.0,0.831,6.11,2.97,10.77,1.61,1.37,0.23,0.41,0.209,0.291,0.399,106.0,107.0,107.0,62.0,91.0,84.0,97.0,106.0,96.0,,,,,,,,,,0.362,0.124,,,,0.381,-2.24,,-0.98,,,-0.97,87.9,,81.0,87.7,,,0.3,0.7,0.143,0.337,0.514,0.106,0.244,0.333,0.259,,,,,,,0.275,0.425,0.242,88.0,110.0,108.0,0.133,0.07,74.4,,,,,,
16,2024-09-09,746101,Groundout,field_out,True,666158,543294,Gavin Lux,Kyle Hendricks,0,9c1bb8cb-1b77-43ee-a795-1cd8ff45108c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.51,5.14,112.0,105.0,95.0,100.0,0.831,6.11,2.97,10.77,1.61,1.37,0.23,0.41,0.209,0.291,0.399,106.0,107.0,107.0,62.0,91.0,84.0,97.0,106.0,96.0,,,,,,,,,,0.362,0.124,,,,0.381,-2.24,,-0.98,,,-0.97,87.9,,81.0,87.7,,,0.3,0.7,0.143,0.337,0.514,0.106,0.244,0.333,0.259,,,,,,,0.275,0.425,0.242,88.0,110.0,108.0,0.133,0.07,74.4,,,,,,
17,2024-09-09,746101,Groundout,field_out,True,621020,621111,Dansby Swanson,Walker Buehler,0,feeab4bc-e180-4bf8-9bef-901c09bf9a16,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
18,2024-09-09,746101,Single,single,False,673548,621111,Seiya Suzuki,Walker Buehler,0,f869f6b0-5d76-4dc0-ac56-4033fc0af36c,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
19,2024-09-09,746101,Grounded Into DP,grounded_into_double_play,True,641355,621111,Cody Bellinger,Walker Buehler,1,6bc09bf3-cc16-4771-aff8-947add47639d,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,86.0,100.0,97.0,82.0,104.0,97.0,126.0,104.0,113.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.301,0.191,0.087,0.196,0.058,-2.94,0.89,-0.24,-2.1,-1.64,-7.04,95.2,91.4,90.1,95.0,83.3,78.1,0.362,0.754,0.155,0.277,0.298,0.133,0.289,0.444,0.256,0.25,0.477,0.222,0.143,0.429,0.222,0.5,0.85,0.067,,,,,,,,,,,,
20,2024-09-09,746101,Groundout,field_out,True,500743,543294,Miguel Rojas,Kyle Hendricks,0,05ae538d-f9ff-47ba-9339-5fe61255ed2d,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.51,5.14,112.0,105.0,95.0,100.0,0.831,6.11,2.97,10.77,1.61,1.37,0.23,0.41,0.209,0.291,0.399,106.0,107.0,107.0,62.0,91.0,84.0,97.0,106.0,96.0,,,,,,,,,,0.362,0.124,,,,0.381,-2.24,,-0.98,,,-0.97,87.9,,81.0,87.7,,,0.3,0.7,0.143,0.337,0.514,0.106,0.244,0.333,0.259,,,,,,,0.275,0.425,0.242,88.0,110.0,108.0,0.133,0.07,74.4,,,,,,
21,2024-09-09,746101,Strikeout,strikeout,True,621035,543294,Chris Taylor,Kyle Hendricks,0,5be587fb-efbb-4575-b6c6-ff8c2fc851d3,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.51,5.14,112.0,105.0,95.0,100.0,0.831,6.11,2.97,10.77,1.61,1.37,0.23,0.41,0.209,0.291,0.399,106.0,107.0,107.0,62.0,91.0,84.0,97.0,106.0,96.0,,,,,,,,,,0.362,0.124,,,,0.381,-2.24,,-0.98,,,-0.97,87.9,,81.0,87.7,,,0.3,0.7,0.143,0.337,0.514,0.106,0.244,0.333,0.259,,,,,,,0.275,0.425,0.242,88.0,110.0,108.0,0.133,0.07,74.4,,,,,,
22,2024-09-09,746101,Walk,walk,False,660271,543294,Shohei Ohtani,Kyle Hendricks,0,67126829-31fa-443b-9c3c-a82865286c7d,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.51,5.14,112.0,105.0,95.0,100.0,0.831,6.11,2.97,10.77,1.61,1.37,0.23,0.41,0.209,0.291,0.399,106.0,107.0,107.0,62.0,91.0,84.0,97.0,106.0,96.0,,,,,,,,,,0.362,0.124,,,,0.381,-2.24,,-0.98,,,-0.97,87.9,,81.0,87.7,,,0.3,0.7,0.143,0.337,0.514,0.106,0.244,0.333,0.259,,,,,,,0.275,0.425,0.242,88.0,110.0,108.0,0.133,0.07,74.4,,,,,,
