,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-05-22,745173,Strikeout,strikeout,True,683002,502043,Gunnar Henderson,Kyle Gibson,0,b94e4add-552d-41ad-bfc2-2606894644d5,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
1,2024-05-22,745173,Single,single,False,668939,502043,Adley Rutschman,Kyle Gibson,0,6e643259-5eaf-469e-ad71-505d1b3db5d4,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
2,2024-05-22,745173,Lineout,field_out,True,656811,502043,Ryan O'Hearn,Kyle Gibson,1,32e7df9d-adb6-41cf-9abc-3df3177f8870,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
3,2024-05-22,745173,Pop Out,field_out,True,623993,502043,Anthony Santander,Kyle Gibson,0,2be4f7cf-c6cb-49fe-97e3-b2ffa53eb193,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
4,2024-05-22,745173,Pop Out,field_out,True,691026,607644,Masyn Winn,John Means,0,74975940-d42e-4f1c-b1e4-362f787db102,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,,,,88.0,96.0,96.0,,,,83.0,102.0,100.0,,,,,0.375,,0.231,,0.284,0.74,,,1.7,,0.88,90.5,,82.0,,84.5,,,,,0.167,0.278,0.333,,,,0.231,0.5,0.182,0.222,0.333,0.353,0.2,0.2,0.111,88.0,92.0,100.0,0.109,1.36,75.7
5,2024-05-22,745173,Lineout,field_out,True,663457,607644,Lars Nootbaar,John Means,0,6bdc77b0-b646-4d82-b2a9-97de2918aca5,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,,,,88.0,96.0,96.0,,,,83.0,102.0,100.0,,,,,0.375,,0.231,,0.284,0.74,,,1.7,,0.88,90.5,,82.0,,84.5,,,,,0.167,0.278,0.333,,,,0.231,0.5,0.182,0.222,0.333,0.353,0.2,0.2,0.111,88.0,92.0,100.0,0.109,1.36,75.7
6,2024-05-22,745173,Single,single,False,502671,607644,Paul Goldschmidt,John Means,0,4b840496-0743-4e02-b0bf-a241ce703b79,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,,,,88.0,96.0,96.0,,,,83.0,102.0,100.0,,,,,0.375,,0.231,,0.284,0.74,,,1.7,,0.88,90.5,,82.0,,84.5,,,,,0.167,0.278,0.333,,,,0.231,0.5,0.182,0.222,0.333,0.353,0.2,0.2,0.111,88.0,92.0,100.0,0.109,1.36,75.7
7,2024-05-22,745173,Pop Out,field_out,True,571448,607644,Nolan Arenado,John Means,0,0e766766-ef13-4f4e-9b95-b5a141dc5383,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,,,,88.0,96.0,96.0,,,,83.0,102.0,100.0,,,,,0.375,,0.231,,0.284,0.74,,,1.7,,0.88,90.5,,82.0,,84.5,,,,,0.167,0.278,0.333,,,,0.231,0.5,0.182,0.222,0.333,0.353,0.2,0.2,0.111,88.0,92.0,100.0,0.109,1.36,75.7
8,2024-05-22,745173,Lineout,field_out,True,676059,502043,Jordan Westburg,Kyle Gibson,0,dcf62f35-b3d9-40ae-8e22-663c0d60ac14,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
9,2024-05-22,745173,Flyout,field_out,True,681297,502043,Colton Cowser,Kyle Gibson,0,a0e51770-4113-41cf-beb6-09459cd51661,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
