,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,KC%,wKC/C,vKC
0,2024-06-28,746776,Single,single,False,686668,689672,Brenton Doyle,Drew Thorpe,0,51571bbe-391a-4c05-821e-7716e111d1d5,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,
1,2024-06-28,746776,Flyout,field_out,True,678662,689672,Ezequiel Tovar,Drew Thorpe,0,4dcde6cb-7f4c-4757-ad87-1da7cfbe07b7,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,
2,2024-06-28,746776,Flyout,field_out,True,641857,689672,Ryan McMahon,Drew Thorpe,1,8921bf9f-3355-4786-a95a-6441a66e4ea4,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,
3,2024-06-28,746776,Groundout,field_out,True,663898,689672,Brendan Rodgers,Drew Thorpe,0,d1804b0d-85bb-46c8-a349-eb77f22316cd,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,
4,2024-06-28,746776,Walk,walk,False,502054,641712,Tommy Pham,Dakota Hudson,0,58c9ccc6-c705-448f-a365-aae344ac5268,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,,,,0.156,,0.255,0.103,-1.93,,-0.32,-4.92,89.9,,83.4,84.1,0.379,0.69,0.146,0.296,0.5,0.079,0.289,0.361,0.313,,,,102.0,98.0,99.0,71.0,96.0,86.0,0.32,0.166,-0.53,0.89,90.3,80.2,0.315,0.465,0.07,0.114,0.205,0.333,,,
5,2024-06-28,746776,Walk,walk,False,643217,641712,Andrew Benintendi,Dakota Hudson,1,38f3e6f4-29ab-4eaf-b24b-47032d6253d4,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,,,,0.156,,0.255,0.103,-1.93,,-0.32,-4.92,89.9,,83.4,84.1,0.379,0.69,0.146,0.296,0.5,0.079,0.289,0.361,0.313,,,,102.0,98.0,99.0,71.0,96.0,86.0,0.32,0.166,-0.53,0.89,90.3,80.2,0.315,0.465,0.07,0.114,0.205,0.333,,,
6,2024-06-28,746776,Strikeout,strikeout,True,673357,641712,Luis Robert Jr.,Dakota Hudson,0,03159f1e-6f17-40f6-bdc2-da2f57f666eb,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,,,,0.156,,0.255,0.103,-1.93,,-0.32,-4.92,89.9,,83.4,84.1,0.379,0.69,0.146,0.296,0.5,0.079,0.289,0.361,0.313,,,,102.0,98.0,99.0,71.0,96.0,86.0,0.32,0.166,-0.53,0.89,90.3,80.2,0.315,0.465,0.07,0.114,0.205,0.333,,,
7,2024-06-28,746776,Grounded Into DP,grounded_into_double_play,True,650391,641712,Eloy Jiménez,Dakota Hudson,1,2d0ca421-9848-42be-b8c7-420df22c14c8,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,,,,0.156,,0.255,0.103,-1.93,,-0.32,-4.92,89.9,,83.4,84.1,0.379,0.69,0.146,0.296,0.5,0.079,0.289,0.361,0.313,,,,102.0,98.0,99.0,71.0,96.0,86.0,0.32,0.166,-0.53,0.89,90.3,80.2,0.315,0.465,0.07,0.114,0.205,0.333,,,
8,2024-06-28,746776,Groundout,field_out,True,669911,689672,Michael Toglia,Drew Thorpe,0,09f5ea48-b35f-4638-aa1e-e44ad3d074f0,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,
9,2024-06-28,746776,Strikeout,strikeout,True,666134,689672,Nolan Jones,Drew Thorpe,0,6c22bb38-9a9e-47b1-acde-0028b4c08851,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,
10,2024-06-28,746776,Groundout,field_out,True,607732,689672,Jacob Stallings,Drew Thorpe,0,a1228174-5852-4acc-9068-3e5c87fb3825,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,
11,2024-06-28,746776,Double,double,False,683734,641712,Andrew Vaughn,Dakota Hudson,0,88e631fa-28c8-49dc-9ae9-b462b8c78d72,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,,,,0.156,,0.255,0.103,-1.93,,-0.32,-4.92,89.9,,83.4,84.1,0.379,0.69,0.146,0.296,0.5,0.079,0.289,0.361,0.313,,,,102.0,98.0,99.0,71.0,96.0,86.0,0.32,0.166,-0.53,0.89,90.3,80.2,0.315,0.465,0.07,0.114,0.205,0.333,,,
12,2024-06-28,746776,Single,single,False,657557,641712,Paul DeJong,Dakota Hudson,1,1a8c64ba-3421-40b1-8b73-122ce52d9431,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,,,,0.156,,0.255,0.103,-1.93,,-0.32,-4.92,89.9,,83.4,84.1,0.379,0.69,0.146,0.296,0.5,0.079,0.289,0.361,0.313,,,,102.0,98.0,99.0,71.0,96.0,86.0,0.32,0.166,-0.53,0.89,90.3,80.2,0.315,0.465,0.07,0.114,0.205,0.333,,,
13,2024-06-28,746776,Single,single,False,670032,641712,Nicky Lopez,Dakota Hudson,1,073ac05c-29ca-47ee-b877-db6411b5f592,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,,,,0.156,,0.255,0.103,-1.93,,-0.32,-4.92,89.9,,83.4,84.1,0.379,0.69,0.146,0.296,0.5,0.079,0.289,0.361,0.313,,,,102.0,98.0,99.0,71.0,96.0,86.0,0.32,0.166,-0.53,0.89,90.3,80.2,0.315,0.465,0.07,0.114,0.205,0.333,,,
14,2024-06-28,746776,Strikeout,strikeout,True,686676,641712,Korey Lee,Dakota Hudson,0,36adbe3b-29be-4671-aba9-f24d6d5496f4,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,,,,0.156,,0.255,0.103,-1.93,,-0.32,-4.92,89.9,,83.4,84.1,0.379,0.69,0.146,0.296,0.5,0.079,0.289,0.361,0.313,,,,102.0,98.0,99.0,71.0,96.0,86.0,0.32,0.166,-0.53,0.89,90.3,80.2,0.315,0.465,0.07,0.114,0.205,0.333,,,
15,2024-06-28,746776,Flyout,field_out,True,672820,641712,Lenyn Sosa,Dakota Hudson,0,339c4ab9-35e7-42b0-b7cb-39450ade1272,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,,,,0.156,,0.255,0.103,-1.93,,-0.32,-4.92,89.9,,83.4,84.1,0.379,0.69,0.146,0.296,0.5,0.079,0.289,0.361,0.313,,,,102.0,98.0,99.0,71.0,96.0,86.0,0.32,0.166,-0.53,0.89,90.3,80.2,0.315,0.465,0.07,0.114,0.205,0.333,,,
16,2024-06-28,746776,Groundout,field_out,True,502054,641712,Tommy Pham,Dakota Hudson,0,b9d906c7-9ec4-414c-b5db-4ec342b31922,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,,,,0.156,,0.255,0.103,-1.93,,-0.32,-4.92,89.9,,83.4,84.1,0.379,0.69,0.146,0.296,0.5,0.079,0.289,0.361,0.313,,,,102.0,98.0,99.0,71.0,96.0,86.0,0.32,0.166,-0.53,0.89,90.3,80.2,0.315,0.465,0.07,0.114,0.205,0.333,,,
17,2024-06-28,746776,Strikeout,strikeout,True,595909,689672,Jake Cave,Drew Thorpe,0,525324c8-3715-4f90-bae8-f7435b9960e0,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,
18,2024-06-28,746776,Strikeout,strikeout,True,656541,689672,Sam Hilliard,Drew Thorpe,0,3d0dc605-b7cd-455e-878c-bdf3f1d3d5a1,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,
19,2024-06-28,746776,Strikeout,strikeout,True,686668,689672,Brenton Doyle,Drew Thorpe,0,8fb8d6e0-e8b1-49d2-bb95-8c4359799bdc,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,
