,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff
10,2024-07-11,745065,Home Run,home_run,False,669224,669358,Austin Wells,Shane Baz,0,8d768d43-37af-4c04-b3fa-29da68435d7c,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-11,745065,Groundout,field_out,True,683011,669358,Anthony Volpe,Shane Baz,0,5f35b364-3e3b-4307-a7ab-016dfb9067e4,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-11,745065,Groundout,field_out,True,663757,669358,Trent Grisham,Shane Baz,0,1f7eebc1-027e-46dd-8fa3-2e3f2e1c3660,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-11,745065,Strikeout,strikeout,True,665828,669358,Oswaldo Cabrera,Shane Baz,0,24662fa3-650f-4a70-bc7c-d20359debd69,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-11,745065,Double,double,False,642350,641482,Jose Siri,Nestor Cortes,0,819ddf77-1cc5-46f1-8746-99d5effcbb08,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
15,2024-07-11,745065,Strikeout,strikeout,True,676609,641482,José Caballero,Nestor Cortes,1,bb9e1534-fe96-46e0-b0c4-abd89df6339f,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
16,2024-07-11,745065,Strikeout,strikeout,True,676356,641482,Jonny DeLuca,Nestor Cortes,0,d38c1a58-da90-41a9-b475-dc04f24e6167,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
17,2024-07-11,745065,Pop Out,field_out,True,656577,641482,Alex Jackson,Nestor Cortes,0,9952c166-8ce3-4140-b361-eceaf33daf0b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
18,2024-07-11,745065,Groundout,field_out,True,657077,669358,Alex Verdugo,Shane Baz,0,a12e63bc-a2b2-48a4-a496-9d46a6b2b351,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-11,745065,Home Run,home_run,False,665742,669358,Juan Soto,Shane Baz,0,5c005139-c2e9-44ba-9192-005ebdbba0cc,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-11,745065,Flyout,field_out,True,592450,669358,Aaron Judge,Shane Baz,0,5cdd85f7-82f1-4a83-b51b-8c10f1a64c0d,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-11,745065,Flyout,field_out,True,700250,669358,Ben Rice,Shane Baz,0,6e697c71-2ef9-411e-8488-12d6106104a1,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-11,745065,Double,double,False,650490,641482,Yandy Díaz,Nestor Cortes,0,1630a983-ebc7-42e4-85a7-2196c0397dd9,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
23,2024-07-11,745065,Groundout,field_out,True,668227,641482,Randy Arozarena,Nestor Cortes,0,0bdc7bae-7957-4265-b902-20fe7d8ca79e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
24,2024-07-11,745065,Single,single,False,664040,641482,Brandon Lowe,Nestor Cortes,1,d5cb55ee-8dc0-4afa-8afb-4c340584c329,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
25,2024-07-11,745065,Walk,walk,False,670623,641482,Isaac Paredes,Nestor Cortes,0,567fe692-38cf-4e82-8fe6-658f38d470c3,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
26,2024-07-11,745065,Double,double,False,642708,641482,Amed Rosario,Nestor Cortes,1,fea0fcff-32e5-4206-a383-e1497afad58d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
27,2024-07-11,745065,Sac Fly,sac_fly,True,642350,641482,Jose Siri,Nestor Cortes,1,b8bb0360-8b13-4a2f-bbab-54df1f9dc440,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
28,2024-07-11,745065,Pop Out,field_out,True,676609,641482,José Caballero,Nestor Cortes,0,0aadf139-2ade-4d17-9e3f-c7f43881479f,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
29,2024-07-11,745065,Flyout,field_out,True,650402,669358,Gleyber Torres,Shane Baz,0,a0f374f1-d329-430e-adc6-4b017df719b5,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-11,745065,Single,single,False,669224,669358,Austin Wells,Shane Baz,0,3fa31706-80d3-4c03-9f4b-f5d03b071f85,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-11,745065,Strikeout,strikeout,True,683011,669358,Anthony Volpe,Shane Baz,0,71026420-13cf-46f2-b4a0-472fc9b28469,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-11,745065,Flyout,field_out,True,663757,669358,Trent Grisham,Shane Baz,0,06b00c24-fb22-4020-89d6-762c7b8db3a5,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-11,745065,Groundout,field_out,True,676356,641482,Jonny DeLuca,Nestor Cortes,0,29bdc841-17cf-4ce1-8d27-ab7cae1a4f53,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
34,2024-07-11,745065,Groundout,field_out,True,656577,641482,Alex Jackson,Nestor Cortes,0,73e75654-f370-4862-a3d0-1a192fae47bb,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
35,2024-07-11,745065,Pop Out,field_out,True,650490,641482,Yandy Díaz,Nestor Cortes,0,83a74901-7139-4464-b0df-31b43277a83d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,,,,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.255,0.489,0.338,0.143,0.143,0.286,,,
36,2024-07-11,745065,Single,single,False,665828,669358,Oswaldo Cabrera,Shane Baz,0,c74fd3a7-1b0a-4208-8b64-5ffc761c0db3,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,5.23,5.65,10.1,101.0,117.0,105.0,0.802,9.58,1.74,11.32,1.74,0.53,0.438,0.313,0.125,0.344,0.475,79.0,107.0,101.0,109.0,89.0,96.0,129.0,103.0,107.0,110.0,102.0,105.0,0.475,0.363,0.113,0.05,-4.2,4.69,-5.33,-2.76,96.3,89.2,87.5,84.2,0.429,0.762,0.256,0.067,0.067,0.207,0.429,0.571,0.125,,,,,,,,,,,,,,,,,,,,,,,,
