,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-05,746719,Walk,walk,False,681297,666157,Colton Cowser,Nick Lodolo,0,5fd315ee-01c1-4fd2-9211-cb1a033e6742,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-05,746719,Lineout,field_out,True,602104,666157,Ramón Urías,Nick Lodolo,1,874ea8cf-1b7b-466c-b4d5-d65a3f6348e7,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-05,746719,Flyout,field_out,True,641584,665152,Jake Fraley,Dean Kremer,0,896be8a5-8b85-4bce-bf80-d2f6e860f580,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
13,2024-05-05,746719,Groundout,field_out,True,687952,665152,Christian Encarnacion-Strand,Dean Kremer,0,20ddbd04-740d-435f-8f4a-5b757ee02162,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
14,2024-05-05,746719,Groundout,field_out,True,663697,665152,Jonathan India,Dean Kremer,0,5d45cb6d-1f23-4b8d-9f7b-f8b2e5ea2d54,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
15,2024-05-05,746719,Strikeout,strikeout,True,683002,666157,Gunnar Henderson,Nick Lodolo,0,0942a926-59ea-4cfa-ba81-a14c416273bc,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-05,746719,Groundout,field_out,True,668939,666157,Adley Rutschman,Nick Lodolo,0,74bc4231-39bd-4d78-9954-39eb5d651231,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-05,746719,Strikeout,strikeout,True,663624,666157,Ryan Mountcastle,Nick Lodolo,0,db7645a6-c715-4f66-8062-674c871147e7,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-05,746719,Strikeout,strikeout,True,605361,665152,Nick Martini,Dean Kremer,0,76db2a32-0720-4c45-85e7-6b963734bdf0,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
19,2024-05-05,746719,Groundout,field_out,True,669289,665152,Santiago Espinal,Dean Kremer,0,f8ecb694-6d8b-4ce3-9cda-94a28893d157,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
20,2024-05-05,746719,Lineout,field_out,True,571912,665152,Luke Maile,Dean Kremer,0,d18ccc6d-b78b-4c30-8822-7d018236422a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
21,2024-05-05,746719,Strikeout,strikeout,True,623993,666157,Anthony Santander,Nick Lodolo,0,83577ca0-7b12-42b5-9518-05b646f34e76,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-05,746719,Flyout,field_out,True,676059,666157,Jordan Westburg,Nick Lodolo,0,a53b2591-eb70-48c2-8f02-6f4ec3bd71af,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-05,746719,Strikeout,strikeout,True,622761,666157,Jorge Mateo,Nick Lodolo,0,c12e05c9-9a07-4b05-9a4a-94df3c7b5cdd,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-05,746719,Strikeout,strikeout,True,666181,665152,Will Benson,Dean Kremer,0,49fb8aa4-8e26-4c04-a5ea-6f9209fbe383,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
25,2024-05-05,746719,Lineout,field_out,True,682829,665152,Elly De La Cruz,Dean Kremer,0,30ccc67c-4b9b-487f-85ba-68a8d9259eaf,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
26,2024-05-05,746719,Flyout,field_out,True,668715,665152,Spencer Steer,Dean Kremer,0,cb7c7830-ee43-439f-9cca-0697a306200b,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
27,2024-05-05,746719,Pop Out,field_out,True,663630,666157,Ryan McKenna,Nick Lodolo,0,8951cecc-23ce-4ae6-8266-ee068fe3bb3e,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-05,746719,Groundout,field_out,True,681297,666157,Colton Cowser,Nick Lodolo,0,ff05100d-7c9f-41d0-a676-1d718e4ce6dd,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-05,746719,Hit By Pitch,hit_by_pitch,False,602104,666157,Ramón Urías,Nick Lodolo,0,29d30293-4ebb-4903-b880-8b0727c89d5d,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-05,746719,Walk,walk,False,683002,666157,Gunnar Henderson,Nick Lodolo,1,d3fcfb26-e996-4a28-950a-e58c92e4335d,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-05,746719,Double,double,False,668939,666157,Adley Rutschman,Nick Lodolo,1,2a080e26-0f3b-4230-991d-e700e05cf225,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-05,746719,Groundout,field_out,True,663624,666157,Ryan Mountcastle,Nick Lodolo,0,c892dfec-84ed-4bad-9a60-ece176476a86,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-05,746719,Groundout,field_out,True,641584,665152,Jake Fraley,Dean Kremer,0,103ac106-e924-411c-b600-46f6838af18f,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
34,2024-05-05,746719,Single,single,False,687952,665152,Christian Encarnacion-Strand,Dean Kremer,0,0aedae63-459c-462a-b6b5-d83c2745be61,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,0.123,0.339,0.112,,-0.75,0.94,-0.21,,93.4,,92.0,77.4,0.247,0.644,0.242,0.211,0.263,0.243,,,,0.211,0.342,0.061,99.0,104.0,100.0,73.0,92.0,91.0,0.273,0.153,0.88,0.0,86.9,83.9,0.23,0.338,0.245,0.114,0.229,0.364,,,,,,,,,,,,,,,
