,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-28,745804,Strikeout,strikeout,True,624413,669854,Pete Alonso,Ronel Blanco,0,8ecdd145-fd82-4c2f-9334-eb46a1d8ef0b,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
11,2024-06-28,745804,Sac Fly,sac_fly,True,682626,669854,Francisco Alvarez,Ronel Blanco,1,2918cf4c-6518-483f-ba44-f32ca5818e56,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
12,2024-06-28,745804,Lineout,field_out,True,621438,669854,Tyrone Taylor,Ronel Blanco,0,0416990a-81d6-4f21-b767-c85d2eb36e05,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
13,2024-06-28,745804,Walk,walk,False,676801,500779,Chas McCormick,Jose Quintana,0,4dcc2728-dcef-49ab-8132-5d2b59cd1b64,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-28,745804,Strikeout,strikeout,True,694388,500779,Joey Loperfido,Jose Quintana,0,9c9caa62-3dc8-42f7-843b-f8c44966bda7,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-28,745804,Lineout,field_out,True,514888,500779,Jose Altuve,Jose Quintana,0,210be7b4-a65f-4b96-ade1-2a25fec3d33f,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-28,745804,Groundout,field_out,True,608324,500779,Alex Bregman,Jose Quintana,0,67592c9d-763a-4d8a-ad5f-5fbc607db475,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-28,745804,Strikeout,strikeout,True,668901,669854,Mark Vientos,Ronel Blanco,0,d5f8a71d-0e86-44fe-84ca-4fd425b0b95e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
18,2024-06-28,745804,Single,single,False,643446,669854,Jeff McNeil,Ronel Blanco,0,46a7005c-a5a4-4629-939e-a0d6d4c730dc,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
19,2024-06-28,745804,Strikeout,strikeout,True,664056,669854,Harrison Bader,Ronel Blanco,1,bb92e40e-d6ac-4a22-9ffc-a4fbbd2e1528,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
20,2024-06-28,745804,Double,double,False,670541,500779,Yordan Alvarez,Jose Quintana,0,fd5d3667-4e58-49e8-a6c5-6a6f81274249,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-28,745804,Groundout,field_out,True,673237,500779,Yainer Diaz,Jose Quintana,0,26b0b4a6-1c24-4e85-b91f-b4a2615b6829,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-28,745804,Strikeout,strikeout,True,676694,500779,Jake Meyers,Jose Quintana,0,11dadf30-5edb-4b3b-835b-b5513d2c6219,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-28,745804,Single,single,False,665161,500779,Jeremy Peña,Jose Quintana,1,465b8ca8-fabd-4bba-8a7f-7b1b003f0b61,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-28,745804,Single,single,False,643289,500779,Mauricio Dubón,Jose Quintana,1,2e831338-ea8d-4541-b35d-1c20b6ac7640,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-28,745804,Strikeout,strikeout,True,676801,500779,Chas McCormick,Jose Quintana,0,d2cdc59f-6059-499a-a1f4-d1129f36dc58,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-28,745804,Flyout,field_out,True,596019,669854,Francisco Lindor,Ronel Blanco,0,801f1f67-33b3-4fd9-83b1-867c746c59d2,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
27,2024-06-28,745804,Walk,walk,False,607043,669854,Brandon Nimmo,Ronel Blanco,0,f6a67a48-f9da-4d96-8353-2218df47c806,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
28,2024-06-28,745804,Flyout,field_out,True,502110,669854,J.D. Martinez,Ronel Blanco,0,80a171e5-a9d4-4c46-a962-4b3ade60c344,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
29,2024-06-28,745804,Groundout,field_out,True,624413,669854,Pete Alonso,Ronel Blanco,0,02f8cb62-4edb-46ab-8f3d-dfaeeb4e453e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
30,2024-06-28,745804,Strikeout,strikeout,True,694388,500779,Joey Loperfido,Jose Quintana,0,d33bf941-c048-4455-8145-ccd4b8bb4eb7,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-28,745804,Strikeout,strikeout,True,514888,500779,Jose Altuve,Jose Quintana,0,9e1b914d-9d25-4bd7-8250-ea7e7866de07,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-28,745804,Lineout,field_out,True,608324,500779,Alex Bregman,Jose Quintana,0,5142b32a-bbf8-4e57-9320-fed29141fe06,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-28,745804,Lineout,field_out,True,682626,669854,Francisco Alvarez,Ronel Blanco,0,52fb1e85-4c11-4691-9bf6-828f9789d94a,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
34,2024-06-28,745804,Home Run,home_run,False,621438,669854,Tyrone Taylor,Ronel Blanco,0,1ee879b4-315d-4a0f-91c7-ed3d14ddd3ad,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
35,2024-06-28,745804,Groundout,field_out,True,668901,669854,Mark Vientos,Ronel Blanco,0,93e6803f-5c81-41f2-9901-81e0886ef002,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,,,,,0.368,0.054,0.255,0.03,,2.82,0.1,93.4,85.1,,79.1,,,,0.0,0.0,0.476,0.179,0.366,0.353,0.179,0.439,0.188,,,,84.0,103.0,100.0,0.323,2.64,86.3,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,
