,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-21,745882,Walk,walk,False,467793,650644,Carlos Santana,Aaron Civale,1,ecb5533e-0819-4c0a-8026-66fbd5e067ca,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
11,2024-07-21,745882,Pop Out,field_out,True,686797,650644,Brooks Lee,Aaron Civale,0,8ffdfead-c835-4e13-9f90-a5134f54433e,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
12,2024-07-21,745882,Strikeout,strikeout,True,668885,650644,Austin Martin,Aaron Civale,0,95477481-7416-42b3-8274-64c2f6b13f8d,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
13,2024-07-21,745882,Walk,walk,False,666397,650644,Edouard Julien,Aaron Civale,1,9a20c2df-8324-4649-91cd-57d733996398,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
14,2024-07-21,745882,Single,single,False,543877,650644,Christian Vázquez,Aaron Civale,1,0f41baeb-e709-42a3-a0f5-c6accf06f99c,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
15,2024-07-21,745882,Hit By Pitch,hit_by_pitch,False,650489,650644,Willi Castro,Aaron Civale,1,e7c71aca-1461-4981-be00-5db31a55b559,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
16,2024-07-21,745882,Lineout,field_out,True,663616,650644,Trevor Larnach,Aaron Civale,0,82fdb85a-c12c-40e8-a22d-e1d1c9273dd9,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
17,2024-07-21,745882,Strikeout,strikeout,True,669003,657746,Garrett Mitchell,Joe Ryan,0,7e795f29-730b-4922-898c-45732ea70647,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.07,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.0,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-21,745882,Strikeout,strikeout,True,694192,657746,Jackson Chourio,Joe Ryan,0,8e310b1b-260c-4535-8b05-e872a9118082,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.07,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.0,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-21,745882,Home Run,home_run,False,606992,657746,Eric Haase,Joe Ryan,0,01d5e664-6dcd-409f-83ad-f7e58f1315c3,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.07,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.0,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-21,745882,Groundout,field_out,True,668930,657746,Brice Turang,Joe Ryan,0,ac9af85e-fe20-47e5-8661-33c14fed5765,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.07,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.0,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-21,745882,Home Run,home_run,False,621439,650644,Byron Buxton,Aaron Civale,0,e279167e-0509-473c-b053-0e0ff264d0ec,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
22,2024-07-21,745882,Strikeout,strikeout,True,596146,650644,Max Kepler,Aaron Civale,0,99f30d7b-f777-4bec-8ef1-6e7c3281378f,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
23,2024-07-21,745882,Flyout,field_out,True,467793,650644,Carlos Santana,Aaron Civale,0,325f4917-c807-482d-b6e3-f2d83fa3233e,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
24,2024-07-21,745882,Flyout,field_out,True,686797,650644,Brooks Lee,Aaron Civale,0,b7b9d20b-1f05-4db1-b73c-f163d671bb3d,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
25,2024-07-21,745882,Groundout,field_out,True,661388,657746,William Contreras,Joe Ryan,0,d03b4238-8a01-4324-88c7-bd76b10570cc,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.07,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.0,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-21,745882,Strikeout,strikeout,True,642715,657746,Willy Adames,Joe Ryan,0,ee1d346c-03f5-4380-a94e-26a765759317,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.07,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.0,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-21,745882,Groundout,field_out,True,686217,657746,Sal Frelick,Joe Ryan,0,c8013944-fe34-4716-9716-e5f7820b66b9,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.07,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.0,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-21,745882,Strikeout,strikeout,True,668885,650644,Austin Martin,Aaron Civale,0,c85ede98-a22c-48c0-b675-e949354974e5,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
29,2024-07-21,745882,Groundout,field_out,True,666397,650644,Edouard Julien,Aaron Civale,0,593939a8-7a63-44ae-a43e-a17ed8616df9,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
30,2024-07-21,745882,Groundout,field_out,True,543877,650644,Christian Vázquez,Aaron Civale,0,54510c52-46ab-414d-83ca-017f42866fe0,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.15,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,72.0,93.0,99.0,0.224,0.091,0.021,0.18,-3.64,-3.76,0.24,0.36,91.9,85.9,92.7,80.3,0.391,0.739,0.125,0.417,0.5,0.313,0.239,0.398,0.288,0.23,0.46,0.169,103.0,102.0,108.0,94.0,98.0,100.0,0.315,0.169,-0.12,-0.89,88.1,77.2,0.294,0.454,0.231,0.226,0.419,0.3,,,,,,,,,,,,,,,
31,2024-07-21,745882,Single,single,False,656555,657746,Rhys Hoskins,Joe Ryan,0,b3da0791-99cc-43f9-a148-04577657ed0e,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.07,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.0,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-21,745882,Forceout,force_out,True,687401,657746,Joey Ortiz,Joe Ryan,1,08e61565-4ba0-436d-b91d-3f60fbaaf2f5,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.07,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.0,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
