,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
10,2024-06-19,744920,Groundout,field_out,True,665839,592332,Enmanuel Valdez,Kevin Gausman,0,35e6ce9d-5f07-4a56-99a6-92e5c71c42fb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-19,744920,Walk,walk,False,624512,592332,Reese McGuire,Kevin Gausman,0,4ade75df-fa09-4c25-88db-d4b531ac7bc2,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-19,744920,Flyout,field_out,True,642086,592332,Dominic Smith,Kevin Gausman,1,19eeb3f9-9e5c-4614-a228-99a7e84ab61f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-19,744920,Strikeout,strikeout,True,543807,678394,George Springer,Brayan Bello,0,71001675-dd7d-4c69-8618-eca1a55c7a49,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
14,2024-06-19,744920,Double,double,False,680718,678394,Addison Barger,Brayan Bello,0,3288e27a-50dd-4eea-b067-34e4d26cf12c,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
15,2024-06-19,744920,Hit By Pitch,hit_by_pitch,False,643396,678394,Isiah Kiner-Falefa,Brayan Bello,0,7586b288-e55a-4b8b-8967-486b7e62ce9b,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
16,2024-06-19,744920,Flyout,field_out,True,595281,678394,Kevin Kiermaier,Brayan Bello,0,a9a8c311-3c4d-4612-9b88-dcd06171d2f5,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
17,2024-06-19,744920,Groundout,field_out,True,687462,678394,Spencer Horwitz,Brayan Bello,0,a41b57fc-cc7e-4213-8288-f723450e0bc3,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
18,2024-06-19,744920,Field Error,field_error,False,663853,592332,Romy Gonzalez,Kevin Gausman,0,837a578d-0a79-4c03-9a5e-278eed8fdbad,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-19,744920,Lineout,field_out,True,680776,592332,Jarren Duran,Kevin Gausman,0,46289efe-d089-4245-88e9-9c9d225629b5,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-19,744920,Single,single,False,666152,592332,David Hamilton,Kevin Gausman,1,31b2e662-00a8-4a7c-b6d3-895fb029b495,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-19,744920,Pop Out,field_out,True,641933,592332,Tyler O'Neill,Kevin Gausman,0,9d8e47eb-a4c9-4d70-95cb-4d948a9df823,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-19,744920,Groundout,field_out,True,646240,592332,Rafael Devers,Kevin Gausman,0,e9164c66-1d2b-4e11-ae1f-6b77a41f922b,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-19,744920,Single,single,False,457759,678394,Justin Turner,Brayan Bello,0,7b132ce8-8de5-4835-a64c-ed6c3be174cf,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
24,2024-06-19,744920,Flyout,field_out,True,665489,678394,Vladimir Guerrero Jr.,Brayan Bello,0,c43273bd-e0ea-42ee-a9a2-b33ad93ebf63,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
25,2024-06-19,744920,Walk,walk,False,662139,678394,Daulton Varsho,Brayan Bello,1,80d436a4-c0f5-42c5-9c0a-a243864cd66f,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
26,2024-06-19,744920,Strikeout,strikeout,True,643376,678394,Danny Jansen,Brayan Bello,0,6a3a9b47-45f9-49fc-9384-b600e3240524,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
27,2024-06-19,744920,Strikeout,strikeout,True,543807,678394,George Springer,Brayan Bello,0,ce92a4c2-1237-420b-a193-d4fe6811d9f7,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
28,2024-06-19,744920,Groundout,field_out,True,807799,592332,Masataka Yoshida,Kevin Gausman,0,3335930c-5977-4e0d-b22a-f38eaf367db3,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-19,744920,Home Run,home_run,False,665839,592332,Enmanuel Valdez,Kevin Gausman,0,f212d184-be11-4398-8178-57c8d2ce55ef,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-19,744920,Strikeout,strikeout,True,624512,592332,Reese McGuire,Kevin Gausman,0,8cf69aba-a745-42f4-8dd1-52b2fa02273d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-19,744920,Flyout,field_out,True,642086,592332,Dominic Smith,Kevin Gausman,0,31572236-9a8a-4b9c-99ba-6b23c82954d9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-19,744920,Single,single,False,680718,678394,Addison Barger,Brayan Bello,0,21de8e34-24fb-4143-9293-b52e346aee66,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
33,2024-06-19,744920,Single,single,False,643396,678394,Isiah Kiner-Falefa,Brayan Bello,1,890da4e4-2e9d-4a48-804b-d49868432b01,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
34,2024-06-19,744920,Single,single,False,595281,678394,Kevin Kiermaier,Brayan Bello,1,7ebf9b33-3414-4b12-baaf-667df96b7706,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
35,2024-06-19,744920,Walk,walk,False,687462,678394,Spencer Horwitz,Brayan Bello,1,695dcd93-6ef4-4fe4-a73d-803804421983,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,,,,0.402,0.023,,0.285,6.0,,-1.35,-1.46,96.3,,95.8,86.9,0.0,0.0,0.15,,,,0.291,0.465,0.352,0.364,0.536,0.12,90.0,101.0,100.0,0.29,0.33,87.3,0.168,0.345,0.363,,,,,,,,,,,,,,,,,,
