,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-05-23,745741,Strikeout,strikeout,True,641487,661563,J.P. Crawford,Luis Gil,0,17ac58ab-d849-4085-a664-f78e6f2a480d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-23,745741,Groundout,field_out,True,664238,661563,Dylan Moore,Luis Gil,0,71c0cc4b-4647-41df-b62a-32e51203d53a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-23,745741,Flyout,field_out,True,670042,661563,Luke Raley,Luis Gil,0,8d95af7a-835a-423f-bfef-f962e029a771,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-23,745741,Single,single,False,683011,622491,Anthony Volpe,Luis Castillo,0,eac55297-d305-4528-ae78-96adf3456779,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.154,0.96,1.27,-1.2,95.4,88.1,85.8,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,102.0,101.0,98.0,0.168,-0.32,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-23,745741,Grounded Into DP,grounded_into_double_play,True,665742,622491,Juan Soto,Luis Castillo,1,1bc13828-f9ff-40c3-9200-ae772f61b51e,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.154,0.96,1.27,-1.2,95.4,88.1,85.8,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,102.0,101.0,98.0,0.168,-0.32,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-23,745741,Walk,walk,False,592450,622491,Aaron Judge,Luis Castillo,0,4d428ff8-e80a-45bc-9a7b-1d6bcfafb7f9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.154,0.96,1.27,-1.2,95.4,88.1,85.8,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,102.0,101.0,98.0,0.168,-0.32,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-23,745741,Flyout,field_out,True,657077,622491,Alex Verdugo,Luis Castillo,0,0ca051f6-791e-4af4-b6be-b176a39697e2,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.154,0.96,1.27,-1.2,95.4,88.1,85.8,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,102.0,101.0,98.0,0.168,-0.32,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-23,745741,Groundout,field_out,True,641598,661563,Mitch Garver,Luis Gil,0,fa00e951-36ce-430c-b48e-7832cac9a3d5,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-23,745741,Strikeout,strikeout,True,686527,661563,Dominic Canzone,Luis Gil,0,6c8a044b-b496-4e16-ba16-e30ec3f9d33b,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-23,745741,Strikeout,strikeout,True,677594,661563,Julio Rodríguez,Luis Gil,0,aa186dc6-42f4-4648-a09b-e85aa3b47ec8,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-05-23,745741,Home Run,home_run,False,519317,622491,Giancarlo Stanton,Luis Castillo,0,1385120a-e3c5-461b-b83a-19c882e233ad,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.154,0.96,1.27,-1.2,95.4,88.1,85.8,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,102.0,101.0,98.0,0.168,-0.32,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-23,745741,Groundout,field_out,True,519203,622491,Anthony Rizzo,Luis Castillo,0,40cf01a2-bdbb-4e8a-acea-607c87a14d0c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.154,0.96,1.27,-1.2,95.4,88.1,85.8,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,102.0,101.0,98.0,0.168,-0.32,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-23,745741,Single,single,False,650402,622491,Gleyber Torres,Luis Castillo,0,d6dbbb8d-8520-48b5-8e26-6e4fd7644691,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.154,0.96,1.27,-1.2,95.4,88.1,85.8,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,102.0,101.0,98.0,0.168,-0.32,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-23,745741,Forceout,force_out,True,665828,622491,Oswaldo Cabrera,Luis Castillo,1,afeba308-a24d-46bf-8d26-99a9d0827e40,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.154,0.96,1.27,-1.2,95.4,88.1,85.8,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,102.0,101.0,98.0,0.168,-0.32,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-23,745741,Single,single,False,624431,622491,Jose Trevino,Luis Castillo,1,a9fd8877-7690-43fd-b526-42caa38d286b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.154,0.96,1.27,-1.2,95.4,88.1,85.8,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,102.0,101.0,98.0,0.168,-0.32,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-23,745741,Forceout,force_out,True,683011,622491,Anthony Volpe,Luis Castillo,1,5fa1ac5a-3fe5-4e1a-83a1-bcd506fe635a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.154,0.96,1.27,-1.2,95.4,88.1,85.8,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,102.0,101.0,98.0,0.168,-0.32,95.5,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
