,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-04-17,747049,Strikeout,strikeout,True,666397,544150,Edouard Julien,Albert Suárez,0,6e7272bb-24d7-4a0b-9937-a0e6baf486d0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-17,747049,Pop Out,field_out,True,680777,544150,Ryan Jeffers,Albert Suárez,0,ce0e47cd-bb4f-4a47-81cf-097606454079,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-17,747049,Flyout,field_out,True,621439,544150,Byron Buxton,Albert Suárez,0,097fa4fd-8a1e-4d85-ace5-e9c36624f764,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-17,747049,Home Run,home_run,False,683002,641154,Gunnar Henderson,Pablo López,0,ea221518-147e-4ee2-9bc2-fc73f548b486,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,,,,0.394,,0.11,0.194,1.98,,-2.56,-0.41,94.6,,88.4,81.9,0.183,0.34,0.303,0.293,0.387,0.25,,,,0.255,0.574,0.338,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.227,-3.1,-0.94,94.2,84.1,0.247,0.464,0.318,0.452,0.677,0.095,,,,,,
4,2024-04-17,747049,Strikeout,strikeout,True,668939,641154,Adley Rutschman,Pablo López,0,870638c4-be75-49a7-86fc-2ea409cd6a8b,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,,,,0.394,,0.11,0.194,1.98,,-2.56,-0.41,94.6,,88.4,81.9,0.183,0.34,0.303,0.293,0.387,0.25,,,,0.255,0.574,0.338,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.227,-3.1,-0.94,94.2,84.1,0.247,0.464,0.318,0.452,0.677,0.095,,,,,,
5,2024-04-17,747049,Groundout,field_out,True,656811,641154,Ryan O'Hearn,Pablo López,0,bd17e835-f98b-4041-8747-7d09c3e85805,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,,,,0.394,,0.11,0.194,1.98,,-2.56,-0.41,94.6,,88.4,81.9,0.183,0.34,0.303,0.293,0.387,0.25,,,,0.255,0.574,0.338,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.227,-3.1,-0.94,94.2,84.1,0.247,0.464,0.318,0.452,0.677,0.095,,,,,,
6,2024-04-17,747049,Pop Out,field_out,True,623993,641154,Anthony Santander,Pablo López,0,b56abc15-0a01-42cd-a746-e4a382c0c083,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,,,,0.394,,0.11,0.194,1.98,,-2.56,-0.41,94.6,,88.4,81.9,0.183,0.34,0.303,0.293,0.387,0.25,,,,0.255,0.574,0.338,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.227,-3.1,-0.94,94.2,84.1,0.247,0.464,0.318,0.452,0.677,0.095,,,,,,
7,2024-04-17,747049,Flyout,field_out,True,666135,544150,Alex Kirilloff,Albert Suárez,0,965d52bc-f514-47de-a041-63c27d531397,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-04-17,747049,Double,double,False,669304,544150,Jose Miranda,Albert Suárez,0,ed0f819c-f92d-44cd-a38e-a3b6a103e5b0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-04-17,747049,Lineout,field_out,True,663616,544150,Trevor Larnach,Albert Suárez,0,e59afcdd-afd5-4631-adab-2d2cb3ccff5d,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
