,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
44,2024-07-27,746768,Groundout,field_out,True,664238,605121,Dylan Moore,Justin Anderson,0,1938008f-f7ef-4635-b729-35bc7e092fa3,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.43,4.78,42.2,100.0,110.0,101.0,0.734,8.86,4.64,7.8,1.05,0.87,0.213,0.41,0.189,0.336,0.395,,,,105.0,100.0,98.0,97.0,94.0,88.0,125.0,101.0,107.0,70.0,110.0,104.0,0.149,0.311,0.08,0.459,,1.29,-2.29,-0.77,-0.17,,96.1,92.6,,94.8,85.6,0.467,0.667,0.061,0.25,0.292,0.205,,,,,,,0.164,0.255,0.23,0.221,0.397,0.409,,,,,,,,,
45,2024-07-27,746768,Strikeout,strikeout,True,673357,676092,Luis Robert Jr.,Collin Snider,0,790e3de6-b290-486f-8748-5ceb52f3b62c,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,117.0,101.0,94.0,46.0,116.0,89.0,117.0,106.0,114.0,114.0,104.0,94.0,0.055,0.368,0.19,0.387,,2.57,-1.37,8.87,0.32,,94.0,89.9,,94.6,82.4,0.375,0.542,0.267,0.0,0.0,0.071,0.227,0.409,0.313,,,,0.158,0.211,0.372,,,,,,,,,,,,
46,2024-07-27,746768,Single,single,False,657757,676092,Gavin Sheets,Collin Snider,0,4aa32792-9340-428e-9fb8-437276316b07,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,117.0,101.0,94.0,46.0,116.0,89.0,117.0,106.0,114.0,114.0,104.0,94.0,0.055,0.368,0.19,0.387,,2.57,-1.37,8.87,0.32,,94.0,89.9,,94.6,82.4,0.375,0.542,0.267,0.0,0.0,0.071,0.227,0.409,0.313,,,,0.158,0.211,0.372,,,,,,,,,,,,
47,2024-07-27,746768,Double,double,False,502054,676092,Tommy Pham,Collin Snider,1,85f4de6c-c049-496f-a215-a627a543ef6d,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,117.0,101.0,94.0,46.0,116.0,89.0,117.0,106.0,114.0,114.0,104.0,94.0,0.055,0.368,0.19,0.387,,2.57,-1.37,8.87,0.32,,94.0,89.9,,94.6,82.4,0.375,0.542,0.267,0.0,0.0,0.071,0.227,0.409,0.313,,,,0.158,0.211,0.372,,,,,,,,,,,,
48,2024-07-27,746768,Pop Out,field_out,True,683734,676092,Andrew Vaughn,Collin Snider,0,b3c1fcc1-4233-46e9-a8d3-0925aa5fd653,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,117.0,101.0,94.0,46.0,116.0,89.0,117.0,106.0,114.0,114.0,104.0,94.0,0.055,0.368,0.19,0.387,,2.57,-1.37,8.87,0.32,,94.0,89.9,,94.6,82.4,0.375,0.542,0.267,0.0,0.0,0.071,0.227,0.409,0.313,,,,0.158,0.211,0.372,,,,,,,,,,,,
49,2024-07-27,746768,Flyout,field_out,True,643217,676092,Andrew Benintendi,Collin Snider,0,84a6039a-be0c-4838-9383-8ff2cc7ff507,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,117.0,101.0,94.0,46.0,116.0,89.0,117.0,106.0,114.0,114.0,104.0,94.0,0.055,0.368,0.19,0.387,,2.57,-1.37,8.87,0.32,,94.0,89.9,,94.6,82.4,0.375,0.542,0.267,0.0,0.0,0.071,0.227,0.409,0.313,,,,0.158,0.211,0.372,,,,,,,,,,,,
50,2024-07-27,746768,Single,single,False,645302,663436,Victor Robles,Davis Martin,0,d0c87493-8671-4691-ac31-f834f1e7cf74,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
51,2024-07-27,746768,Strikeout,strikeout,True,668227,663436,Randy Arozarena,Davis Martin,0,d0e64459-5095-4201-ab9b-f616c2e1aad4,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
52,2024-07-27,746768,Flyout,field_out,True,663728,663436,Cal Raleigh,Davis Martin,0,2c74c0db-8d05-445b-8aa9-6ca98aa0c3f3,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
53,2024-07-27,746768,Strikeout,strikeout,True,593871,663436,Jorge Polanco,Davis Martin,0,17220d10-0b51-482c-93be-7e0bb46e870e,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
54,2024-07-27,746768,Groundout,field_out,True,657557,608723,Paul DeJong,Austin Voth,0,0ad12d8f-358d-4017-9709-a875699a31ef,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,,,,91.0,102.0,99.0,,,,112.0,96.0,101.0,99.0,102.0,95.0,,0.239,0.323,0.264,,2.21,1.21,,-0.52,,93.5,89.0,,,80.9,0.242,0.419,0.287,,,,0.204,0.49,0.287,,,,0.156,0.244,0.247,,,,94.0,100.0,100.0,0.174,1.46,75.3,0.15,0.25,0.456
55,2024-07-27,746768,Groundout,field_out,True,670032,608723,Nicky Lopez,Austin Voth,0,cb7dab78-3fd2-42c6-a1af-57ffbc54b36f,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,,,,91.0,102.0,99.0,,,,112.0,96.0,101.0,99.0,102.0,95.0,,0.239,0.323,0.264,,2.21,1.21,,-0.52,,93.5,89.0,,,80.9,0.242,0.419,0.287,,,,0.204,0.49,0.287,,,,0.156,0.244,0.247,,,,94.0,100.0,100.0,0.174,1.46,75.3,0.15,0.25,0.456
56,2024-07-27,746768,Double,double,False,681460,608723,Brooks Baldwin,Austin Voth,0,2e6fce76-2bbe-416f-ad51-3fcec9451258,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,,,,91.0,102.0,99.0,,,,112.0,96.0,101.0,99.0,102.0,95.0,,0.239,0.323,0.264,,2.21,1.21,,-0.52,,93.5,89.0,,,80.9,0.242,0.419,0.287,,,,0.204,0.49,0.287,,,,0.156,0.244,0.247,,,,94.0,100.0,100.0,0.174,1.46,75.3,0.15,0.25,0.456
57,2024-07-27,746768,Field Error,field_error,False,642020,608723,Chuckie Robinson,Austin Voth,1,1d2714a3-1aa4-462d-8ecd-1aa761e6e6f2,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,,,,91.0,102.0,99.0,,,,112.0,96.0,101.0,99.0,102.0,95.0,,0.239,0.323,0.264,,2.21,1.21,,-0.52,,93.5,89.0,,,80.9,0.242,0.419,0.287,,,,0.204,0.49,0.287,,,,0.156,0.244,0.247,,,,94.0,100.0,100.0,0.174,1.46,75.3,0.15,0.25,0.456
58,2024-07-27,746768,Strikeout,strikeout,True,673357,608723,Luis Robert Jr.,Austin Voth,0,7e83cdd1-99e2-4427-a52c-6e9deac63d9a,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,,,,91.0,102.0,99.0,,,,112.0,96.0,101.0,99.0,102.0,95.0,,0.239,0.323,0.264,,2.21,1.21,,-0.52,,93.5,89.0,,,80.9,0.242,0.419,0.287,,,,0.204,0.49,0.287,,,,0.156,0.244,0.247,,,,94.0,100.0,100.0,0.174,1.46,75.3,0.15,0.25,0.456
59,2024-07-27,746768,Double,double,False,571745,663436,Mitch Haniger,Davis Martin,0,f6da429f-44a2-4345-89cc-6bf3214e3535,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
60,2024-07-27,746768,Pop Out,field_out,True,613564,663436,Jason Vosler,Davis Martin,0,e30f3433-8bff-4a2d-8493-2c6a3e8a2b49,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
61,2024-07-27,746768,Strikeout,strikeout,True,682988,663436,Tyler Locklear,Davis Martin,0,d9c9d1f0-82f4-46d7-ae54-a1ec4eab4a07,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
62,2024-07-27,746768,Groundout,field_out,True,668942,663436,Josh Rojas,Davis Martin,0,f7cfe3bb-67f1-4beb-9e17-0febff44a85d,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
63,2024-07-27,746768,Strikeout,strikeout,True,657757,554340,Gavin Sheets,Yimi García,0,71bec6f4-6119-4a67-ab0f-80d65f1e9882,554340.0,yimigarcia,"García, Y",Right,Yimi García,- - -,3.46,3.13,39.0,104.0,119.0,111.0,0.736,11.31,2.77,5.31,1.38,0.49,0.3,0.333,0.167,0.278,0.422,100.0,90.0,81.0,117.0,110.0,120.0,94.0,100.0,99.0,159.0,105.0,124.0,,,,0.165,0.366,,0.176,0.095,1.64,,1.56,1.71,-0.89,96.5,,88.7,95.8,86.8,,,,0.238,0.333,0.179,0.111,0.222,0.314,0.154,0.462,0.429,0.143,0.365,0.317,0.167,0.167,0.077,110.0,103.0,109.0,0.197,1.02,84.3,0.235,0.412,0.283
64,2024-07-27,746768,Groundout,field_out,True,502054,554340,Tommy Pham,Yimi García,0,11caebbd-2dcf-4609-bad9-297fe1448cf5,554340.0,yimigarcia,"García, Y",Right,Yimi García,- - -,3.46,3.13,39.0,104.0,119.0,111.0,0.736,11.31,2.77,5.31,1.38,0.49,0.3,0.333,0.167,0.278,0.422,100.0,90.0,81.0,117.0,110.0,120.0,94.0,100.0,99.0,159.0,105.0,124.0,,,,0.165,0.366,,0.176,0.095,1.64,,1.56,1.71,-0.89,96.5,,88.7,95.8,86.8,,,,0.238,0.333,0.179,0.111,0.222,0.314,0.154,0.462,0.429,0.143,0.365,0.317,0.167,0.167,0.077,110.0,103.0,109.0,0.197,1.02,84.3,0.235,0.412,0.283
65,2024-07-27,746768,Strikeout,strikeout,True,683734,554340,Andrew Vaughn,Yimi García,0,04e67a60-5013-47a7-9c14-15b73a3087c8,554340.0,yimigarcia,"García, Y",Right,Yimi García,- - -,3.46,3.13,39.0,104.0,119.0,111.0,0.736,11.31,2.77,5.31,1.38,0.49,0.3,0.333,0.167,0.278,0.422,100.0,90.0,81.0,117.0,110.0,120.0,94.0,100.0,99.0,159.0,105.0,124.0,,,,0.165,0.366,,0.176,0.095,1.64,,1.56,1.71,-0.89,96.5,,88.7,95.8,86.8,,,,0.238,0.333,0.179,0.111,0.222,0.314,0.154,0.462,0.429,0.143,0.365,0.317,0.167,0.167,0.077,110.0,103.0,109.0,0.197,1.02,84.3,0.235,0.412,0.283
66,2024-07-27,746768,Pop Out,field_out,True,664238,663436,Dylan Moore,Davis Martin,0,28097598-74ab-4942-bfe5-3ecb51597511,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
67,2024-07-27,746768,Groundout,field_out,True,645302,663436,Victor Robles,Davis Martin,0,af2f7a30-c9e1-4c37-8c41-1ba6bdb8c05e,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
68,2024-07-27,746768,Walk,walk,False,668227,663436,Randy Arozarena,Davis Martin,0,75b05665-cd57-4b72-9b1f-9cef1c054222,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
69,2024-07-27,746768,Walk,walk,False,663728,663436,Cal Raleigh,Davis Martin,1,d7ae07ba-922a-4f00-b863-248412e90f18,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
70,2024-07-27,746768,Single,single,False,593871,663436,Jorge Polanco,Davis Martin,1,2e4ca115-46a1-45e5-957f-553ba27d6888,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
71,2024-07-27,746768,Walk,walk,False,571745,663436,Mitch Haniger,Davis Martin,1,70e11863-349c-451d-a37a-e963b67717fc,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.15,0.15,0.195,,,,,,,0.28,0.28,0.224,0.435,0.565,0.157,0.143,0.357,0.333,94.0,87.0,93.0,0.089,0.47,78.5,0.2,0.2,0.308
72,2024-07-27,746768,Flyout,field_out,True,613564,621051,Jason Vosler,Steven Wilson,0,a432c68e-5cd9-4364-b7d3-64dbd8eecf31,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,CHW,5.71,5.42,34.2,93.0,115.0,98.0,0.788,8.83,6.75,7.53,2.08,0.42,0.27,0.48,0.28,0.33,0.408,108.0,82.0,94.0,105.0,89.0,91.0,,,,125.0,97.0,103.0,43.0,69.0,67.0,,0.398,0.01,0.512,0.08,-1.51,-1.44,,-0.66,-0.67,93.5,86.6,81.7,,82.3,,,,,,,0.222,0.472,0.304,0.143,0.143,0.267,0.245,0.51,0.165,,,,,,,,,,,,
73,2024-07-27,746768,Lineout,field_out,True,643217,666619,Andrew Benintendi,Gregory Santos,0,10a0e259-2d6d-4411-9e90-4c26ae37118b,666619.0,gregorysantos,Santos,Right,Gregory Santos,SEA,6.75,4.65,5.1,96.0,134.0,105.0,0.81,8.44,1.69,10.13,0.0,11.0,0.235,0.471,0.176,0.353,0.345,,,,61.0,17.0,7.0,114.0,91.0,96.0,150.0,105.0,118.0,,,,0.333,0.046,,0.621,,-22.8,,0.19,0.97,,97.2,,,99.0,90.5,,,,0.222,0.222,0.133,,,,,,,,,,0.25,0.417,0.269,,,,,,,,,
74,2024-07-27,746768,Single,single,False,657557,666619,Paul DeJong,Gregory Santos,0,4757a269-e12d-4f0b-bf4c-b7bc6bf70511,666619.0,gregorysantos,Santos,Right,Gregory Santos,SEA,6.75,4.65,5.1,96.0,134.0,105.0,0.81,8.44,1.69,10.13,0.0,11.0,0.235,0.471,0.176,0.353,0.345,,,,61.0,17.0,7.0,114.0,91.0,96.0,150.0,105.0,118.0,,,,0.333,0.046,,0.621,,-22.8,,0.19,0.97,,97.2,,,99.0,90.5,,,,0.222,0.222,0.133,,,,,,,,,,0.25,0.417,0.269,,,,,,,,,
75,2024-07-27,746768,Strikeout,strikeout,True,670032,666619,Nicky Lopez,Gregory Santos,0,5fd3d819-abdf-4938-9e0f-3e7a45249f49,666619.0,gregorysantos,Santos,Right,Gregory Santos,SEA,6.75,4.65,5.1,96.0,134.0,105.0,0.81,8.44,1.69,10.13,0.0,11.0,0.235,0.471,0.176,0.353,0.345,,,,61.0,17.0,7.0,114.0,91.0,96.0,150.0,105.0,118.0,,,,0.333,0.046,,0.621,,-22.8,,0.19,0.97,,97.2,,,99.0,90.5,,,,0.222,0.222,0.133,,,,,,,,,,0.25,0.417,0.269,,,,,,,,,
76,2024-07-27,746768,Double,double,False,681460,666619,Brooks Baldwin,Gregory Santos,1,a52864e0-69c8-4972-ad21-2c713d546905,666619.0,gregorysantos,Santos,Right,Gregory Santos,SEA,6.75,4.65,5.1,96.0,134.0,105.0,0.81,8.44,1.69,10.13,0.0,11.0,0.235,0.471,0.176,0.353,0.345,,,,61.0,17.0,7.0,114.0,91.0,96.0,150.0,105.0,118.0,,,,0.333,0.046,,0.621,,-22.8,,0.19,0.97,,97.2,,,99.0,90.5,,,,0.222,0.222,0.133,,,,,,,,,,0.25,0.417,0.269,,,,,,,,,
77,2024-07-27,746768,Hit By Pitch,hit_by_pitch,False,650391,666619,Eloy Jiménez,Gregory Santos,0,5cf12a9e-e9d2-43a3-9100-f37b247756f5,666619.0,gregorysantos,Santos,Right,Gregory Santos,SEA,6.75,4.65,5.1,96.0,134.0,105.0,0.81,8.44,1.69,10.13,0.0,11.0,0.235,0.471,0.176,0.353,0.345,,,,61.0,17.0,7.0,114.0,91.0,96.0,150.0,105.0,118.0,,,,0.333,0.046,,0.621,,-22.8,,0.19,0.97,,97.2,,,99.0,90.5,,,,0.222,0.222,0.133,,,,,,,,,,0.25,0.417,0.269,,,,,,,,,
78,2024-07-27,746768,Strikeout,strikeout,True,673357,662253,Luis Robert Jr.,Andrés Muñoz,1,d4466374-ee81-4889-a78a-5d9d3e9a88a4,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.76,2.84,51.0,95.0,114.0,99.0,0.627,11.47,4.24,4.59,0.71,1.97,0.287,0.352,0.204,0.296,0.329,,,,94.0,94.0,92.0,105.0,89.0,92.0,129.0,98.0,107.0,,,,0.212,0.307,,0.481,,1.16,,1.24,2.19,,98.3,,,97.4,87.6,,,,0.167,0.167,0.453,,,,,,,0.174,0.326,0.205,0.135,0.219,0.478,,,,,,,,,
79,2024-07-27,746768,Strikeout,strikeout,True,682988,621051,Tyler Locklear,Steven Wilson,0,751594d9-4ea5-40c8-a304-a585d5d1ec4a,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,CHW,5.71,5.42,34.2,93.0,115.0,98.0,0.788,8.83,6.75,7.53,2.08,0.42,0.27,0.48,0.28,0.33,0.408,108.0,82.0,94.0,105.0,89.0,91.0,,,,125.0,97.0,103.0,43.0,69.0,67.0,,0.398,0.01,0.512,0.08,-1.51,-1.44,,-0.66,-0.67,93.5,86.6,81.7,,82.3,,,,,,,0.222,0.472,0.304,0.143,0.143,0.267,0.245,0.51,0.165,,,,,,,,,,,,
80,2024-07-27,746768,Walk,walk,False,668942,621051,Josh Rojas,Steven Wilson,0,22bbc6ce-be92-4b67-a8e0-36b7e175c785,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,CHW,5.71,5.42,34.2,93.0,115.0,98.0,0.788,8.83,6.75,7.53,2.08,0.42,0.27,0.48,0.28,0.33,0.408,108.0,82.0,94.0,105.0,89.0,91.0,,,,125.0,97.0,103.0,43.0,69.0,67.0,,0.398,0.01,0.512,0.08,-1.51,-1.44,,-0.66,-0.67,93.5,86.6,81.7,,82.3,,,,,,,0.222,0.472,0.304,0.143,0.143,0.267,0.245,0.51,0.165,,,,,,,,,,,,
81,2024-07-27,746768,Groundout,field_out,True,664238,621051,Dylan Moore,Steven Wilson,1,b1f78303-9aa5-4b58-8b06-4a6db57d91dc,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,CHW,5.71,5.42,34.2,93.0,115.0,98.0,0.788,8.83,6.75,7.53,2.08,0.42,0.27,0.48,0.28,0.33,0.408,108.0,82.0,94.0,105.0,89.0,91.0,,,,125.0,97.0,103.0,43.0,69.0,67.0,,0.398,0.01,0.512,0.08,-1.51,-1.44,,-0.66,-0.67,93.5,86.6,81.7,,82.3,,,,,,,0.222,0.472,0.304,0.143,0.143,0.267,0.245,0.51,0.165,,,,,,,,,,,,
82,2024-07-27,746768,Strikeout,strikeout,True,645302,621051,Victor Robles,Steven Wilson,0,1124c423-15d2-4470-a7a5-cee152cca4ba,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,CHW,5.71,5.42,34.2,93.0,115.0,98.0,0.788,8.83,6.75,7.53,2.08,0.42,0.27,0.48,0.28,0.33,0.408,108.0,82.0,94.0,105.0,89.0,91.0,,,,125.0,97.0,103.0,43.0,69.0,67.0,,0.398,0.01,0.512,0.08,-1.51,-1.44,,-0.66,-0.67,93.5,86.6,81.7,,82.3,,,,,,,0.222,0.472,0.304,0.143,0.143,0.267,0.245,0.51,0.165,,,,,,,,,,,,
