,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-23,746621,Single,single,False,681807,579328,David Fry,Yusei Kikuchi,1,ecb90cf7-0008-45f0-b357-e4d925844de6,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-23,746621,Strikeout,strikeout,True,682177,579328,Daniel Schneemann,Yusei Kikuchi,0,fe18d620-3616-47aa-a5f5-a36e9b94af44,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-23,746621,Lineout,field_out,True,643376,663474,Danny Jansen,Triston McKenzie,0,47ab6e99-a3b7-453b-833e-7d741d30291f,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-23,746621,Walk,walk,False,676914,663474,Davis Schneider,Triston McKenzie,0,802b1a35-1f73-419e-a3ff-bfc956ad0f4f,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-23,746621,Strikeout,strikeout,True,595281,663474,Kevin Kiermaier,Triston McKenzie,0,93226a24-3b59-456b-a3e5-a9c4c7500012,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-23,746621,Strikeout,strikeout,True,643396,663474,Isiah Kiner-Falefa,Triston McKenzie,0,ad6d6cee-7b26-44c9-9753-50f885807ec5,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-23,746621,Strikeout,strikeout,True,671286,579328,Johnathan Rodriguez,Yusei Kikuchi,0,84746267-ee79-4651-aefa-04e51e74d7bb,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-23,746621,Single,single,False,677587,579328,Brayan Rocchio,Yusei Kikuchi,0,ef1af889-d16e-4391-b2ce-b39b55f1a4de,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-23,746621,Single,single,False,682657,579328,Angel Martínez,Yusei Kikuchi,1,42d12a05-f90f-47a7-8fed-c3b63f9997a8,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-23,746621,Flyout,field_out,True,680757,579328,Steven Kwan,Yusei Kikuchi,0,2b8c1d6e-b1d9-465d-96c8-95f72e980633,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-23,746621,Lineout,field_out,True,671289,579328,Tyler Freeman,Yusei Kikuchi,0,346675b7-d144-441f-858b-f810f650bf35,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-23,746621,Home Run,home_run,False,687462,663474,Spencer Horwitz,Triston McKenzie,0,af6be74a-59ab-4f08-9d63-5156efcbeb90,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-23,746621,Groundout,field_out,True,665489,663474,Vladimir Guerrero Jr.,Triston McKenzie,0,2894d7ed-306e-47fe-8abc-1fc4bbf3cbac,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-23,746621,Walk,walk,False,457759,663474,Justin Turner,Triston McKenzie,0,e2e147e1-dbc6-4fba-999c-7b2a6efd2f76,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-23,746621,Double,double,False,543807,663474,George Springer,Triston McKenzie,1,a1a19b87-60d7-4a9f-925d-80450fd3c0dd,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-23,746621,Strikeout,strikeout,True,680718,663474,Addison Barger,Triston McKenzie,0,a264ad97-7b09-4be4-96ab-12b79d3b2946,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-23,746621,Strikeout,strikeout,True,643376,663474,Danny Jansen,Triston McKenzie,0,86b7acc5-8a49-4418-bf49-335e8a19cd20,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-23,746621,Single,single,False,608070,579328,José Ramírez,Yusei Kikuchi,0,3d446ccf-c8a7-4902-9c64-2fc92886586e,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-23,746621,Double,double,False,647304,579328,Josh Naylor,Yusei Kikuchi,1,702fd5ef-db84-478f-939a-e8ef8dd31375,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-23,746621,Walk,walk,False,666310,579328,Bo Naylor,Yusei Kikuchi,0,61c5064c-03b6-42e4-9818-41e0921d097f,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-23,746621,Single,single,False,682177,579328,Daniel Schneemann,Yusei Kikuchi,1,a7d72528-9109-484b-9fae-c5323ef4c36f,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,-0.31,-0.05,-0.17,95.6,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-23,746621,Walk,walk,False,671286,647315,Johnathan Rodriguez,Zach Pop,1,d69cae00-d1ae-4e84-86ba-a759475c7120,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,140.0,93.0,103.0,,0.145,0.002,,0.31,3.88,,86.3,82.8,,,,,,,0.143,0.214,0.24,,,,0.002,-3.7,87.4,,,,95.0,100.0,101.0,95.0,92.0,94.0,0.731,0.119,-3.48,-0.94,93.7,96.3,0.279,0.5,0.207,0.273,0.818,0.25,,,,,,,,,,,,,,,
32,2024-06-23,746621,Grounded Into DP,grounded_into_double_play,True,677587,647315,Brayan Rocchio,Zach Pop,1,6ae6e637-3085-44ae-a8d4-2d636d8b9def,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,140.0,93.0,103.0,,0.145,0.002,,0.31,3.88,,86.3,82.8,,,,,,,0.143,0.214,0.24,,,,0.002,-3.7,87.4,,,,95.0,100.0,101.0,95.0,92.0,94.0,0.731,0.119,-3.48,-0.94,93.7,96.3,0.279,0.5,0.207,0.273,0.818,0.25,,,,,,,,,,,,,,,
33,2024-06-23,746621,Groundout,field_out,True,682657,647315,Angel Martínez,Zach Pop,0,570a490c-4b5d-49a8-857c-b5c5f0e95030,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,140.0,93.0,103.0,,0.145,0.002,,0.31,3.88,,86.3,82.8,,,,,,,0.143,0.214,0.24,,,,0.002,-3.7,87.4,,,,95.0,100.0,101.0,95.0,92.0,94.0,0.731,0.119,-3.48,-0.94,93.7,96.3,0.279,0.5,0.207,0.273,0.818,0.25,,,,,,,,,,,,,,,
34,2024-06-23,746621,Groundout,field_out,True,676914,682120,Davis Schneider,Tim Herrin,0,88a24c99-7064-4ed1-bf12-b6e48e17633b,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,105.0,96.0,99.0,97.0,93.0,88.0,116.0,95.0,100.0,0.254,0.249,0.398,1.69,0.48,1.95,95.4,87.6,81.5,0.176,0.206,0.171,0.138,0.224,0.385,0.238,0.381,0.338,,,,,,,,,,106.0,106.0,112.0,,,,0.098,,,5.35,,94.0,0.0,0.0,0.115,,,,,,,,,,,,,,,,,,
35,2024-06-23,746621,Strikeout,strikeout,True,595281,682120,Kevin Kiermaier,Tim Herrin,0,1bed36cf-96e1-4cba-8861-4f2f2e78f076,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,105.0,96.0,99.0,97.0,93.0,88.0,116.0,95.0,100.0,0.254,0.249,0.398,1.69,0.48,1.95,95.4,87.6,81.5,0.176,0.206,0.171,0.138,0.224,0.385,0.238,0.381,0.338,,,,,,,,,,106.0,106.0,112.0,,,,0.098,,,5.35,,94.0,0.0,0.0,0.115,,,,,,,,,,,,,,,,,,
