,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff
0,2024-05-29,745250,Pop Out,field_out,True,514888,669923,Jose Altuve,George Kirby,0,2334b69e-14a9-425a-8c4c-f3aefc2627fe,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
1,2024-05-29,745250,Strikeout,strikeout,True,663656,669923,Kyle Tucker,George Kirby,0,5ce68717-6e0e-46d0-9e79-d468ae64b031,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
2,2024-05-29,745250,Strikeout,strikeout,True,670541,669923,Yordan Alvarez,George Kirby,0,a174d497-c3fa-4f34-bb39-5a23211b69a6,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
3,2024-05-29,745250,Flyout,field_out,True,641487,434378,J.P. Crawford,Justin Verlander,0,31ed3658-64e3-4a0f-9ac6-58e3e0b35c86,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,122.0,100.0,104.0,,,,130.0,108.0,114.0,,,,,,,,,,,0.495,,,0.19,,0.16,,,,-0.8,,93.5,,,,86.5,,0.243,0.47,0.211,,,,0.239,0.457,0.214,,,,0.294,0.412,0.206,112.0,93.0,96.0,112.0,104.0,100.0,0.225,0.09,-0.77,1.19,84.2,77.7,0.15,0.15,0.302,,,
4,2024-05-29,745250,Strikeout,strikeout,True,664238,434378,Dylan Moore,Justin Verlander,0,7b4f83df-41cd-453c-aa07-486396ebd7ee,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,122.0,100.0,104.0,,,,130.0,108.0,114.0,,,,,,,,,,,0.495,,,0.19,,0.16,,,,-0.8,,93.5,,,,86.5,,0.243,0.47,0.211,,,,0.239,0.457,0.214,,,,0.294,0.412,0.206,112.0,93.0,96.0,112.0,104.0,100.0,0.225,0.09,-0.77,1.19,84.2,77.7,0.15,0.15,0.302,,,
5,2024-05-29,745250,Flyout,field_out,True,677594,434378,Julio Rodríguez,Justin Verlander,0,e9fe1b3e-6729-41b8-9b05-acd154cf1f41,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,122.0,100.0,104.0,,,,130.0,108.0,114.0,,,,,,,,,,,0.495,,,0.19,,0.16,,,,-0.8,,93.5,,,,86.5,,0.243,0.47,0.211,,,,0.239,0.457,0.214,,,,0.294,0.412,0.206,112.0,93.0,96.0,112.0,104.0,100.0,0.225,0.09,-0.77,1.19,84.2,77.7,0.15,0.15,0.302,,,
6,2024-05-29,745250,Groundout,field_out,True,665161,669923,Jeremy Peña,George Kirby,0,b0d01a31-6da5-468a-8a32-07f3d0119262,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
7,2024-05-29,745250,Groundout,field_out,True,608324,669923,Alex Bregman,George Kirby,0,2291cc3a-383c-4458-bfe3-feb9a2cbc62c,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
8,2024-05-29,745250,Flyout,field_out,True,676694,669923,Jake Meyers,George Kirby,0,8e4ca8c7-4951-49ee-9526-ec809e83eca7,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
9,2024-05-29,745250,Single,single,False,664034,434378,Ty France,Justin Verlander,0,7b4db707-b944-4bd2-9f56-255206bb92a2,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,122.0,100.0,104.0,,,,130.0,108.0,114.0,,,,,,,,,,,0.495,,,0.19,,0.16,,,,-0.8,,93.5,,,,86.5,,0.243,0.47,0.211,,,,0.239,0.457,0.214,,,,0.294,0.412,0.206,112.0,93.0,96.0,112.0,104.0,100.0,0.225,0.09,-0.77,1.19,84.2,77.7,0.15,0.15,0.302,,,
