,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff
10,2024-09-19,746985,Strikeout,strikeout,True,687529,621107,Grant McCray,Zach Eflin,0,a5d22c1f-a13c-4427-8d81-de1e86b4d828,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.19,0.057,-0.58,1.54,0.29,0.31,-1.29,-0.18,92.4,88.1,85.5,91.7,79.7,78.8,0.28,0.381,0.139,0.218,0.352,0.229,0.294,0.476,0.333,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,,,
11,2024-09-19,746985,Flyout,field_out,True,668939,657277,Adley Rutschman,Logan Webb,0,8cd68119-e28e-4af7-912c-f8858dae3e36,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
12,2024-09-19,746985,Strikeout,strikeout,True,656811,657277,Ryan O'Hearn,Logan Webb,0,cb5a8a91-d235-4e02-abbe-6e90d9f5bbc3,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
13,2024-09-19,746985,Flyout,field_out,True,677008,657277,Heston Kjerstad,Logan Webb,0,3cbf1fa8-258c-492e-9d07-4fd01302b2fb,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
14,2024-09-19,746985,Groundout,field_out,True,669477,621107,Casey Schmitt,Zach Eflin,0,513d4a95-2c3a-498f-9fc9-0f6b59bc3547,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.19,0.057,-0.58,1.54,0.29,0.31,-1.29,-0.18,92.4,88.1,85.5,91.7,79.7,78.8,0.28,0.381,0.139,0.218,0.352,0.229,0.294,0.476,0.333,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,,,
15,2024-09-19,746985,Strikeout,strikeout,True,622268,621107,Donovan Walton,Zach Eflin,0,bef2de4e-2102-4697-b3d6-a8d70b397afe,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.19,0.057,-0.58,1.54,0.29,0.31,-1.29,-0.18,92.4,88.1,85.5,91.7,79.7,78.8,0.28,0.381,0.139,0.218,0.352,0.229,0.294,0.476,0.333,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,,,
16,2024-09-19,746985,Walk,walk,False,573262,621107,Mike Yastrzemski,Zach Eflin,0,925bd22d-e447-49f2-a6bf-403b7cf5d201,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.19,0.057,-0.58,1.54,0.29,0.31,-1.29,-0.18,92.4,88.1,85.5,91.7,79.7,78.8,0.28,0.381,0.139,0.218,0.352,0.229,0.294,0.476,0.333,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,,,
17,2024-09-19,746985,Lineout,field_out,True,664774,621107,LaMonte Wade Jr.,Zach Eflin,0,985db27f-e18e-404e-9349-b46071d611a8,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.19,0.057,-0.58,1.54,0.29,0.31,-1.29,-0.18,92.4,88.1,85.5,91.7,79.7,78.8,0.28,0.381,0.139,0.218,0.352,0.229,0.294,0.476,0.333,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,,,
18,2024-09-19,746985,Walk,walk,False,702616,657277,Jackson Holliday,Logan Webb,0,c288a3db-af31-4730-985d-086ab7207fec,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
19,2024-09-19,746985,Strikeout,strikeout,True,656896,657277,Emmanuel Rivera,Logan Webb,0,ea985dc4-09f2-4a83-b1e5-ea3f40a62ac9,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
20,2024-09-19,746985,Lineout,field_out,True,683002,657277,Gunnar Henderson,Logan Webb,0,bfbe0587-5711-4cdd-be7d-a38041eda569,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
21,2024-09-19,746985,Lineout,field_out,True,656775,657277,Cedric Mullins,Logan Webb,0,82d0901a-7cbd-4b7e-b3f0-5f4746201ccb,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
22,2024-09-19,746985,Single,single,False,666464,621107,Jerar Encarnacion,Zach Eflin,0,e12a20e4-1a23-41e5-8076-6353afc8cc97,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.19,0.057,-0.58,1.54,0.29,0.31,-1.29,-0.18,92.4,88.1,85.5,91.7,79.7,78.8,0.28,0.381,0.139,0.218,0.352,0.229,0.294,0.476,0.333,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,,,
23,2024-09-19,746985,Home Run,home_run,False,624424,621107,Michael Conforto,Zach Eflin,1,40ac215d-ffe5-4084-8594-d72ac0917c79,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.19,0.057,-0.58,1.54,0.29,0.31,-1.29,-0.18,92.4,88.1,85.5,91.7,79.7,78.8,0.28,0.381,0.139,0.218,0.352,0.229,0.294,0.476,0.333,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,,,
24,2024-09-19,746985,Flyout,field_out,True,666149,621107,Tyler Fitzgerald,Zach Eflin,0,faf4a194-1f00-4b0b-99f7-c2fff24ad6df,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.19,0.057,-0.58,1.54,0.29,0.31,-1.29,-0.18,92.4,88.1,85.5,91.7,79.7,78.8,0.28,0.381,0.139,0.218,0.352,0.229,0.294,0.476,0.333,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,,,
25,2024-09-19,746985,Lineout,field_out,True,672275,621107,Patrick Bailey,Zach Eflin,0,7106a77e-2aa4-43c1-9865-93ea0d214957,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.19,0.057,-0.58,1.54,0.29,0.31,-1.29,-0.18,92.4,88.1,85.5,91.7,79.7,78.8,0.28,0.381,0.139,0.218,0.352,0.229,0.294,0.476,0.333,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,,,
26,2024-09-19,746985,Strikeout,strikeout,True,687529,621107,Grant McCray,Zach Eflin,0,ce261db4-9f9f-4d3e-9dad-338a76ac03ee,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.19,0.057,-0.58,1.54,0.29,0.31,-1.29,-0.18,92.4,88.1,85.5,91.7,79.7,78.8,0.28,0.381,0.139,0.218,0.352,0.229,0.294,0.476,0.333,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,,,
27,2024-09-19,746985,Walk,walk,False,623993,657277,Anthony Santander,Logan Webb,0,83d2acc3-cbb6-4577-9a4a-3f547e9c2e64,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
28,2024-09-19,746985,Single,single,False,681297,657277,Colton Cowser,Logan Webb,1,29ab920b-7f6e-4c5b-a5db-18e058ae76e4,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
29,2024-09-19,746985,Double,double,False,668939,657277,Adley Rutschman,Logan Webb,1,b53499e4-bc2a-4f07-8be2-a7e0492b4b90,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
30,2024-09-19,746985,Groundout,field_out,True,656811,657277,Ryan O'Hearn,Logan Webb,0,da4a75c5-5091-4e32-94d9-4c1e5fc1b2ee,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
31,2024-09-19,746985,Strikeout,strikeout,True,677008,657277,Heston Kjerstad,Logan Webb,0,1dae7fe1-e1b4-41a6-8495-252227cbf659,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
32,2024-09-19,746985,Single,single,False,702616,657277,Jackson Holliday,Logan Webb,1,1979ad72-6dd5-40d6-9de5-1ad3fc9a5690,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
33,2024-09-19,746985,Forceout,force_out,True,656896,657277,Emmanuel Rivera,Logan Webb,1,997a9135-c9ff-4770-bb61-153f46a47a21,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.58,4.29,198.2,104.0,112.0,107.0,0.815,7.66,2.22,8.97,0.5,2.52,0.234,0.364,0.17,0.292,0.401,137.0,105.0,113.0,,,,56.0,105.0,88.0,95.0,104.0,101.0,126.0,104.0,113.0,58.0,96.0,92.0,0.399,0.054,0.02,0.213,,0.313,-0.14,4.28,1.36,0.06,,-0.09,92.5,90.8,87.4,92.5,83.7,,0.267,0.339,0.143,0.1,0.1,0.25,,,,0.184,0.237,0.342,0.246,0.341,0.266,0.274,0.408,0.214,,,
