,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SL%,KC%,CH%,wSL/C,wKC/C,wCH/C,vCH,vSL,vKC,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff
0,2024-05-12,747042,Pop Out,field_out,True,682998,665152,Corbin Carroll,Dean Kremer,0,3080a6d0-b625-451f-b09b-c4245d09432c,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-12,747042,Strikeout,strikeout,True,606466,665152,Ketel Marte,Dean Kremer,0,69589836-a77a-4d27-876f-9578e2d2d9f8,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-12,747042,Strikeout,strikeout,True,592626,665152,Joc Pederson,Dean Kremer,0,2039aa80-6505-4630-a80f-5047d4492e16,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-12,747042,Strikeout,strikeout,True,683002,668678,Gunnar Henderson,Zac Gallen,0,82b6e9e7-4931-456d-ac5c-6b0af09e246f,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,,,,101.0,95.0,97.0,132.0,80.0,80.0,89.0,93.0,85.0,,,,0.002,0.494,0.031,,,-0.54,-1.0,,-0.99,,93.4,90.4,,94.7,,0.25,1.0,0.4,0.287,0.463,0.141,,,,,,,0.163,0.239,0.382,85.0,106.0,92.0,102.0,101.0,100.0,103.0,106.0,110.0,0.092,0.273,0.108,-0.07,2.38,-0.12,86.7,86.4,80.6,0.282,0.462,0.23,0.286,0.476,0.304
4,2024-05-12,747042,Groundout,field_out,True,668939,668678,Adley Rutschman,Zac Gallen,0,06c82de6-d80c-48dd-b3b2-e933f108ff21,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,,,,101.0,95.0,97.0,132.0,80.0,80.0,89.0,93.0,85.0,,,,0.002,0.494,0.031,,,-0.54,-1.0,,-0.99,,93.4,90.4,,94.7,,0.25,1.0,0.4,0.287,0.463,0.141,,,,,,,0.163,0.239,0.382,85.0,106.0,92.0,102.0,101.0,100.0,103.0,106.0,110.0,0.092,0.273,0.108,-0.07,2.38,-0.12,86.7,86.4,80.6,0.282,0.462,0.23,0.286,0.476,0.304
5,2024-05-12,747042,Flyout,field_out,True,656811,668678,Ryan O'Hearn,Zac Gallen,0,8bdb83f9-7ace-486c-b431-9b9a872aa2db,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,,,,101.0,95.0,97.0,132.0,80.0,80.0,89.0,93.0,85.0,,,,0.002,0.494,0.031,,,-0.54,-1.0,,-0.99,,93.4,90.4,,94.7,,0.25,1.0,0.4,0.287,0.463,0.141,,,,,,,0.163,0.239,0.382,85.0,106.0,92.0,102.0,101.0,100.0,103.0,106.0,110.0,0.092,0.273,0.108,-0.07,2.38,-0.12,86.7,86.4,80.6,0.282,0.462,0.23,0.286,0.476,0.304
6,2024-05-12,747042,Strikeout,strikeout,True,572233,665152,Christian Walker,Dean Kremer,0,b41f979e-c6ad-4975-b4e7-ce147b71cabd,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-12,747042,Flyout,field_out,True,666971,665152,Lourdes Gurriel Jr.,Dean Kremer,0,95ca66be-a836-4f32-8f33-ff5ec1d31af5,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-12,747042,Strikeout,strikeout,True,553993,665152,Eugenio Suárez,Dean Kremer,0,af019866-65ae-46fa-9242-5e7d40d719b7,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-12,747042,Flyout,field_out,True,663624,668678,Ryan Mountcastle,Zac Gallen,0,a3255019-be9b-4509-a6fe-eeca06a95509,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,,,,101.0,95.0,97.0,132.0,80.0,80.0,89.0,93.0,85.0,,,,0.002,0.494,0.031,,,-0.54,-1.0,,-0.99,,93.4,90.4,,94.7,,0.25,1.0,0.4,0.287,0.463,0.141,,,,,,,0.163,0.239,0.382,85.0,106.0,92.0,102.0,101.0,100.0,103.0,106.0,110.0,0.092,0.273,0.108,-0.07,2.38,-0.12,86.7,86.4,80.6,0.282,0.462,0.23,0.286,0.476,0.304
