,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
11,2024-07-27,746362,Double,double,False,624415,669854,Cavan Biggio,Ronel Blanco,1,dbbb839e-81d3-407f-b656-a39727ef16fc,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-27,746362,Strikeout,strikeout,True,605113,669854,Nick Ahmed,Ronel Blanco,0,e4fd7383-98aa-4d41-aad6-5d55f1340eb2,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-27,746362,Single,single,False,673237,680736,Yainer Diaz,Justin Wrobleski,0,a08dffdb-5b4f-47a9-86f2-c9a7c8f9cdcc,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
14,2024-07-27,746362,Forceout,force_out,True,665161,680736,Jeremy Peña,Justin Wrobleski,1,d1504370-f46e-4317-aeea-7fad5befce42,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
15,2024-07-27,746362,Lineout,field_out,True,676694,680736,Jake Meyers,Justin Wrobleski,0,96d0b85f-f198-4106-b755-14b0dccaecd3,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
16,2024-07-27,746362,Flyout,field_out,True,643289,680736,Mauricio Dubón,Justin Wrobleski,0,e824fa88-8cc9-4cb2-9dae-3060d9781cb4,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
17,2024-07-27,746362,Home Run,home_run,False,660271,669854,Shohei Ohtani,Ronel Blanco,0,0940f201-99d4-426b-9f0e-f6686c25473f,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-27,746362,Groundout,field_out,True,669257,669854,Will Smith,Ronel Blanco,0,9733eb01-b21f-406e-88bd-29e94fc6d615,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-27,746362,Strikeout,strikeout,True,666158,669854,Gavin Lux,Ronel Blanco,0,baa5c0c0-af8e-4884-8149-d9a7c475784c,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-27,746362,Strikeout,strikeout,True,606192,669854,Teoscar Hernández,Ronel Blanco,0,67dd8521-ad72-4433-8044-307afa2019b1,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-27,746362,Groundout,field_out,True,572138,680736,Jon Singleton,Justin Wrobleski,0,4a971351-45ab-4856-8509-4a5f76b93aa4,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
22,2024-07-27,746362,Groundout,field_out,True,676801,680736,Chas McCormick,Justin Wrobleski,0,8edd41d0-e894-439d-aa50-622bc8fd70ff,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
23,2024-07-27,746362,Lineout,field_out,True,514888,680736,Jose Altuve,Justin Wrobleski,0,fe128e01-df76-41b5-8655-3f7848eef4d5,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
24,2024-07-27,746362,Strikeout,strikeout,True,518792,669854,Jason Heyward,Ronel Blanco,0,d9727a09-a00a-4508-85de-0fb3542275ee,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-27,746362,Flyout,field_out,True,681546,669854,James Outman,Ronel Blanco,0,770f8bbb-8256-41f5-a88b-f71884f9c0c9,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-27,746362,Walk,walk,False,571771,669854,Enrique Hernández,Ronel Blanco,0,769fb4f7-7e39-4e58-b400-a80d461ddfb0,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-27,746362,Strikeout,strikeout,True,624415,669854,Cavan Biggio,Ronel Blanco,0,3308beb7-813d-479b-8adb-1f55316bbeef,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-27,746362,Lineout,field_out,True,608324,680736,Alex Bregman,Justin Wrobleski,0,1dfb71f0-4fff-433b-b138-5774035fb348,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
29,2024-07-27,746362,Single,single,False,670541,680736,Yordan Alvarez,Justin Wrobleski,0,4971caa7-282f-4adb-871b-b1f4d9e34757,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
30,2024-07-27,746362,Flyout,field_out,True,673237,680736,Yainer Diaz,Justin Wrobleski,0,f76837a4-be8a-4e78-883c-ab730833f09c,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
31,2024-07-27,746362,Forceout,force_out,True,665161,680736,Jeremy Peña,Justin Wrobleski,1,921af1d0-14fb-4891-a11d-32628bb42249,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,4.68,5.82,25.0,97.0,92.0,99.0,0.798,6.48,3.24,7.56,2.52,0.51,0.329,0.219,0.205,0.342,0.463,55.0,84.0,88.0,91.0,82.0,85.0,101.0,100.0,102.0,106.0,105.0,104.0,0.592,0.121,0.097,0.035,2.54,-6.41,-6.97,-0.64,95.2,83.4,84.4,82.7,0.267,0.8,0.3,0.167,0.283,0.24,,,,0.4,1.6,0.231,44.0,88.0,79.0,66.0,96.0,96.0,0.062,0.094,-6.63,-1.89,88.2,91.4,0.5,1.333,0.118,0.4,0.6,0.0,,,,,,,,,,,,
32,2024-07-27,746362,Single,single,False,605113,669854,Nick Ahmed,Ronel Blanco,0,9c264aa8-50af-4d9d-8be3-65c659e3b3c8,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-27,746362,Walk,walk,False,660271,669854,Shohei Ohtani,Ronel Blanco,1,3e316ab8-3747-406a-a163-186366d55ed5,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
