,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-08,744899,Lineout,field_out,True,656811,592332,Ryan O'Hearn,Kevin Gausman,0,369aaa37-bf80-4549-88bd-97606cdf55de,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-08,744899,Lineout,field_out,True,668939,592332,Adley Rutschman,Kevin Gausman,0,48831e2e-daf0-4184-bea9-20d4cd741d75,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-08,744899,Lineout,field_out,True,663624,592332,Ryan Mountcastle,Kevin Gausman,0,5dffca67-8d5e-4268-9437-9f758c4f1dc4,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-08,744899,Pop Out,field_out,True,680718,665152,Addison Barger,Dean Kremer,0,572b5b3e-de55-40ab-931f-af3ea36f091f,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
14,2024-08-08,744899,Walk,walk,False,677870,665152,Leo Jiménez,Dean Kremer,0,60e07500-fc29-4ffd-8345-d6b0025655d4,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
15,2024-08-08,744899,Field Error,field_error,False,543807,665152,George Springer,Dean Kremer,1,19589cec-53b0-469b-961e-1606d6d0eee7,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
16,2024-08-08,744899,Forceout,force_out,True,662139,665152,Daulton Varsho,Dean Kremer,1,34d04ac5-1548-436c-9c2b-ba834b156f73,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
17,2024-08-08,744899,Flyout,field_out,True,665489,665152,Vladimir Guerrero Jr.,Dean Kremer,0,ed041f14-290c-4346-ac1b-a726406cc83d,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
18,2024-08-08,744899,Groundout,field_out,True,702616,592332,Jackson Holliday,Kevin Gausman,0,7f169398-e71d-405d-aea8-19f208845aae,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-08,744899,Flyout,field_out,True,656775,592332,Cedric Mullins,Kevin Gausman,0,e6c5e0cf-53e2-4fa2-a2d6-07a6737484e2,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-08,744899,Walk,walk,False,602104,592332,Ramón Urías,Kevin Gausman,0,26dc34c1-3d26-4d37-9023-abc553c4bf2d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-08,744899,Home Run,home_run,False,681297,592332,Colton Cowser,Kevin Gausman,1,9720ced9-6122-42c7-a35b-e9c5cdc85547,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-08,744899,Double,double,False,623993,592332,Anthony Santander,Kevin Gausman,0,953b6c40-9b65-4891-aa42-2438711a0c3b,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-08,744899,Walk,walk,False,683002,592332,Gunnar Henderson,Kevin Gausman,0,a3ae3220-a616-4b98-a653-28572e635369,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-08,744899,Groundout,field_out,True,656811,592332,Ryan O'Hearn,Kevin Gausman,0,2121d36a-7530-457a-a33c-85990bfedd3d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-08,744899,Strikeout,strikeout,True,687462,665152,Spencer Horwitz,Dean Kremer,0,4b0d27e7-13fb-43fc-8e65-4cfe349ae9a1,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
26,2024-08-08,744899,Walk,walk,False,672386,665152,Alejandro Kirk,Dean Kremer,0,179befaa-fad8-4d6e-bd2d-ff408944a1b0,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
27,2024-08-08,744899,Strikeout,strikeout,True,694388,665152,Joey Loperfido,Dean Kremer,0,7152fbac-04a1-49cf-901c-8ebb87df9bc6,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
28,2024-08-08,744899,Pop Out,field_out,True,676391,665152,Ernie Clement,Dean Kremer,0,eb725815-1f0b-4923-a70c-63f75538623a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
29,2024-08-08,744899,Groundout,field_out,True,668939,592332,Adley Rutschman,Kevin Gausman,0,0a55c6e9-4c25-43a8-a2c4-8509f23baba0,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-08,744899,Walk,walk,False,663624,592332,Ryan Mountcastle,Kevin Gausman,0,5beeb00a-36ad-4628-b56a-48b8a4ee4c14,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-08,744899,Strikeout,strikeout,True,702616,592332,Jackson Holliday,Kevin Gausman,0,44ab22ad-7308-4fa1-be34-9b278ff0dbd7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-08,744899,Lineout,field_out,True,656775,592332,Cedric Mullins,Kevin Gausman,0,73e60603-1b35-431e-851a-e4a8e5c6d5b0,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-08,744899,Strikeout,strikeout,True,680718,665152,Addison Barger,Dean Kremer,0,858eb139-6196-413d-9d2f-8e5168f52f49,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
34,2024-08-08,744899,Strikeout,strikeout,True,677870,665152,Leo Jiménez,Dean Kremer,0,14b52311-d413-4780-a534-01fb92363e13,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,91.0,99.0,98.0,79.0,104.0,96.0,,,,72.0,99.0,98.0,0.155,0.308,0.18,,-0.53,0.25,0.5,,93.4,84.0,92.3,,0.252,0.561,0.202,0.135,0.243,0.342,,,,0.23,0.351,0.079,89.0,100.0,97.0,99.0,103.0,99.0,0.242,0.114,0.3,0.74,86.9,77.1,0.26,0.356,0.223,0.194,0.226,0.159,,,,,,,,,,,,
