,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,CH%,wFC/C,wKC/C,wCH/C,vFC,vCH,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-05-16,745907,Home Run,home_run,False,683011,657746,Anthony Volpe,Joe Ryan,0,70cb09dd-0484-4fa6-8821-b9c83d050737,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-16,745907,Strikeout,strikeout,True,665742,657746,Juan Soto,Joe Ryan,0,e273a81d-d548-4835-91ab-b5ac61e3fba2,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-16,745907,Walk,walk,False,592450,657746,Aaron Judge,Joe Ryan,0,17b81aba-ef02-4356-a929-27819dad94c2,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-16,745907,Single,single,False,657077,657746,Alex Verdugo,Joe Ryan,1,a8bf662b-2056-4095-90d9-19669f87a3b9,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-16,745907,Double,double,False,650402,657746,Gleyber Torres,Joe Ryan,1,58f552d6-65f0-44c4-a744-9b28464de9cf,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-16,745907,Groundout,field_out,True,519203,657746,Anthony Rizzo,Joe Ryan,1,ac4223a8-5ea3-4d00-87ad-ec6e15210bcc,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-16,745907,Strikeout,strikeout,True,669224,657746,Austin Wells,Joe Ryan,0,2c6d4c2d-3dcd-470f-8b1d-9f804ae0fe58,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-16,745907,Strikeout,strikeout,True,666397,657376,Edouard Julien,Clarke Schmidt,0,da3b32ad-ce2a-4652-9150-b6a63622b5bf,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,81.0,97.0,87.0,135.0,93.0,102.0,,,,0.215,,,0.239,,,-0.42,1.58,,,94.2,85.3,,,,,,,0.196,0.283,0.319,0.233,0.488,0.212,36.0,89.0,96.0,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.009,0.6,0.69,-13.06,92.4,87.1,83.9,0.256,0.372,0.325,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,
8,2024-05-16,745907,Strikeout,strikeout,True,663616,657376,Trevor Larnach,Clarke Schmidt,0,25b4d62a-87a9-48b5-9720-15eb92b4791c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,81.0,97.0,87.0,135.0,93.0,102.0,,,,0.215,,,0.239,,,-0.42,1.58,,,94.2,85.3,,,,,,,0.196,0.283,0.319,0.233,0.488,0.212,36.0,89.0,96.0,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.009,0.6,0.69,-13.06,92.4,87.1,83.9,0.256,0.372,0.325,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,
9,2024-05-16,745907,Groundout,field_out,True,621043,657376,Carlos Correa,Clarke Schmidt,0,2632f7a4-5f36-437f-8414-47b053bfa87e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,81.0,97.0,87.0,135.0,93.0,102.0,,,,0.215,,,0.239,,,-0.42,1.58,,,94.2,85.3,,,,,,,0.196,0.283,0.319,0.233,0.488,0.212,36.0,89.0,96.0,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.009,0.6,0.69,-13.06,92.4,87.1,83.9,0.256,0.372,0.325,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,
