,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
11,2024-09-29,745846,Flyout,field_out,True,602104,641927,Ramón Urías,Bailey Ober,0,4c36fc8b-80cc-4898-93b3-17e0fbfc7052,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-29,745846,Home Run,home_run,False,467793,544150,Carlos Santana,Albert Suárez,0,7ffb0d5f-1772-482d-969c-9ec57c4f5f63,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-29,745846,Flyout,field_out,True,571657,544150,Kyle Farmer,Albert Suárez,0,6e0039c8-9802-441d-915b-39d22698af20,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-29,745846,Flyout,field_out,True,622534,544150,Manuel Margot,Albert Suárez,0,0d7eb5ba-f7d5-41d9-959d-4aab39848e66,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-29,745846,Groundout,field_out,True,543877,544150,Christian Vázquez,Albert Suárez,0,cd5e2156-e295-4e2d-a0df-64082e5ad553,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-29,745846,Strikeout,strikeout,True,543510,641927,James McCann,Bailey Ober,0,6b562446-fba5-476c-85a7-a552f046c34e,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-29,745846,Lineout,field_out,True,683002,641927,Gunnar Henderson,Bailey Ober,0,437e8d56-5cda-48f7-b05d-e031b213885d,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-29,745846,Strikeout,strikeout,True,676059,641927,Jordan Westburg,Bailey Ober,0,185da7d3-5b3d-40b8-bc47-362d623326ec,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-29,745846,Home Run,home_run,False,680577,544150,DaShawn Keirsey Jr.,Albert Suárez,0,a3598912-b9a9-4628-9ba3-1550e8c9eba6,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-29,745846,Flyout,field_out,True,666397,544150,Edouard Julien,Albert Suárez,0,b4d166f5-7d33-4d2d-8a1d-4f0c87b86ada,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-29,745846,Strikeout,strikeout,True,668885,544150,Austin Martin,Albert Suárez,0,eca29b11-5afe-4d63-bb44-92046fc0ae8a,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-29,745846,Lineout,field_out,True,686797,544150,Brooks Lee,Albert Suárez,0,460ade49-6274-43f8-bfcd-1baf4946580b,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-29,745846,Flyout,field_out,True,668939,641927,Adley Rutschman,Bailey Ober,0,eec544d3-1430-4fe5-99da-1a392fb78be3,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-29,745846,Groundout,field_out,True,681297,641927,Colton Cowser,Bailey Ober,0,bce7fdc6-154f-4b80-9134-34ddecc52a8c,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-29,745846,Strikeout,strikeout,True,663624,641927,Ryan Mountcastle,Bailey Ober,0,a3c4be47-e0f6-4cc4-b47d-f7d0dd07c5fe,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-29,745846,Strikeout,strikeout,True,668904,544150,Royce Lewis,Albert Suárez,0,c4011437-1299-462a-8e00-b4d8c291bc33,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-29,745846,Walk,walk,False,467793,544150,Carlos Santana,Albert Suárez,0,965a97a7-ccc9-488f-91d2-7ba13df815d5,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-29,745846,Flyout,field_out,True,571657,544150,Kyle Farmer,Albert Suárez,0,4834c85a-b37d-45d0-90cb-5b877612f7fb,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-29,745846,Flyout,field_out,True,622534,544150,Manuel Margot,Albert Suárez,0,27bb5930-0de4-46bd-865f-fc75b5fd3445,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.14,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,100.0,100.0,105.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,75.0,99.0,91.0,0.5,0.195,,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,0.276,0.469,0.228,0.274,0.434,0.228,0.24,0.365,0.308,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-29,745846,Single,single,False,656811,641927,Ryan O'Hearn,Bailey Ober,0,01b4d5df-49f8-4150-ac63-16672f8bb9c1,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-29,745846,Single,single,False,656775,641927,Cedric Mullins,Bailey Ober,1,9f0157f5-43ae-4987-810c-71a3c00bb6b8,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-29,745846,Flyout,field_out,True,602104,641927,Ramón Urías,Bailey Ober,1,90c5d2ac-1084-48f3-aa9b-6032155f2ad4,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-29,745846,Home Run,home_run,False,543510,641927,James McCann,Bailey Ober,1,6cd1564c-d86f-4514-8f75-6b2c17c4972b,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.24,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.186,0.301,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,84.0,104.0,100.0,0.381,0.195,0.118,0.011,0.294,-0.01,-0.86,2.03,4.57,1.98,91.7,86.2,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.279,0.504,0.229,0.095,0.162,0.307,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
