,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,KC%,wFS/C,wSL/C,wKC/C,vFS,vSL,vKC,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff
0,2024-04-09,745517,Single,single,False,663837,527048,Matt Vierling,Martín Pérez,0,4d1b9635-eade-4e2d-b25a-0817943ae5f8,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-09,745517,Strikeout,strikeout,True,592192,527048,Mark Canha,Martín Pérez,0,a4dabfe0-c495-4c9b-9356-e139a4596fe9,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-09,745517,Single,single,False,682985,527048,Riley Greene,Martín Pérez,1,a4583cb1-4b6e-4ff7-86d4-3091e4aab638,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-09,745517,Single,single,False,679529,527048,Spencer Torkelson,Martín Pérez,1,13a12c57-635e-4e54-9d09-c5783d55d423,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-09,745517,Grounded Into DP,grounded_into_double_play,True,570482,527048,Gio Urshela,Martín Pérez,1,2c2d82a1-569e-4a52-8002-37541e1ff0d8,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-09,745517,Groundout,field_out,True,669707,663554,Jared Triolo,Casey Mize,0,e0b02cfe-2690-4569-8bfe-f66ea3258c8a,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,,,,0.076,0.393,,,,-0.14,,-0.36,,,95.6,,,95.6,,0.345,0.414,0.111,,,,,,,0.286,0.571,0.172,0.292,0.401,0.201,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.282,0.077,-1.78,0.58,-2.77,85.7,85.7,79.6,0.239,0.366,0.189,0.323,0.452,0.321
6,2024-04-09,745517,Groundout,field_out,True,668804,663554,Bryan Reynolds,Casey Mize,0,4ffd6d2a-0e3c-4c42-ab3d-f5e7fd27cbea,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,,,,0.076,0.393,,,,-0.14,,-0.36,,,95.6,,,95.6,,0.345,0.414,0.111,,,,,,,0.286,0.571,0.172,0.292,0.401,0.201,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.282,0.077,-1.78,0.58,-2.77,85.7,85.7,79.6,0.239,0.366,0.189,0.323,0.452,0.321
7,2024-04-09,745517,Single,single,False,663647,663554,Ke'Bryan Hayes,Casey Mize,0,ae89f38a-9517-443c-ac4d-1750b5418b5c,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,,,,0.076,0.393,,,,-0.14,,-0.36,,,95.6,,,95.6,,0.345,0.414,0.111,,,,,,,0.286,0.571,0.172,0.292,0.401,0.201,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.282,0.077,-1.78,0.58,-2.77,85.7,85.7,79.6,0.239,0.366,0.189,0.323,0.452,0.321
8,2024-04-09,745517,Groundout,field_out,True,669261,663554,Jack Suwinski,Casey Mize,0,b4e71150-a5aa-4729-9448-f61a7c9e0196,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,,,,0.076,0.393,,,,-0.14,,-0.36,,,95.6,,,95.6,,0.345,0.414,0.111,,,,,,,0.286,0.571,0.172,0.292,0.401,0.201,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.282,0.077,-1.78,0.58,-2.77,85.7,85.7,79.6,0.239,0.366,0.189,0.323,0.452,0.321
9,2024-04-09,745517,Groundout,field_out,True,690993,527048,Colt Keith,Martín Pérez,0,0c476411-4989-4a4b-b1af-8ded84947183,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
