,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,CH%,wFC/C,wSI/C,wKC/C,wCH/C,vFC,vCH,vSI,vKC,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
10,2024-05-25,746710,Single,single,False,606192,668881,Teoscar Hernández,Hunter Greene,1,59a8e5e5-584c-439b-bea1-58a893c67d04,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-25,746710,Walk,walk,False,666158,668881,Gavin Lux,Hunter Greene,1,7492f091-6137-49fd-b377-3d796b28ce09,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-25,746710,Grounded Into DP,grounded_into_double_play,True,518792,668881,Jason Heyward,Hunter Greene,1,7af5f86b-b6ed-4234-847b-fd54bf0780b9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-25,746710,Groundout,field_out,True,571771,668881,Enrique Hernández,Hunter Greene,0,765539b2-338c-401e-a70a-0ba9b6faa923,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-25,746710,Groundout,field_out,True,645801,621111,Mike Ford,Walker Buehler,0,d5875768-e22b-43ac-94c5-4e64aa702400,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,,,,0.286,,0.103,,-3.09,,-3.39,,95.5,,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,,,,0.368,0.579,0.282,74.0,104.0,98.0,85.0,107.0,101.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.201,0.144,0.068,1.78,0.15,-3.89,-3.76,91.5,90.0,95.0,79.0,0.243,0.27,0.113,0.233,0.433,0.153,0.455,0.636,0.095
15,2024-05-25,746710,Groundout,field_out,True,663697,621111,Jonathan India,Walker Buehler,0,83ecd246-62df-4e40-848d-96ae5159e33c,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,,,,0.286,,0.103,,-3.09,,-3.39,,95.5,,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,,,,0.368,0.579,0.282,74.0,104.0,98.0,85.0,107.0,101.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.201,0.144,0.068,1.78,0.15,-3.89,-3.76,91.5,90.0,95.0,79.0,0.243,0.27,0.113,0.233,0.433,0.153,0.455,0.636,0.095
16,2024-05-25,746710,Home Run,home_run,False,666181,621111,Will Benson,Walker Buehler,0,5346f957-c0ef-45c9-89ec-4fab69a35336,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,,,,0.286,,0.103,,-3.09,,-3.39,,95.5,,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,,,,0.368,0.579,0.282,74.0,104.0,98.0,85.0,107.0,101.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.201,0.144,0.068,1.78,0.15,-3.89,-3.76,91.5,90.0,95.0,79.0,0.243,0.27,0.113,0.233,0.433,0.153,0.455,0.636,0.095
17,2024-05-25,746710,Lineout,field_out,True,669289,621111,Santiago Espinal,Walker Buehler,0,8e941839-5fb0-4908-96ef-4b93322171bb,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,,,,0.286,,0.103,,-3.09,,-3.39,,95.5,,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,,,,0.368,0.579,0.282,74.0,104.0,98.0,85.0,107.0,101.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.201,0.144,0.068,1.78,0.15,-3.89,-3.76,91.5,90.0,95.0,79.0,0.243,0.27,0.113,0.233,0.433,0.153,0.455,0.636,0.095
18,2024-05-25,746710,Strikeout,strikeout,True,621035,668881,Chris Taylor,Hunter Greene,0,69ebbf4c-a637-48ce-b0d7-c4856af1a520,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-25,746710,Flyout,field_out,True,605141,668881,Mookie Betts,Hunter Greene,0,16e1777c-b499-41fc-98cb-b0cc7cfc50d0,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-25,746710,Strikeout,strikeout,True,660271,668881,Shohei Ohtani,Hunter Greene,0,e09cafc0-7028-41df-aefb-3ecb3498f9b8,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-25,746710,Strikeout,strikeout,True,674441,621111,Jacob Hurtubise,Walker Buehler,0,65f1f556-3992-4621-825c-d6a622663693,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,,,,0.286,,0.103,,-3.09,,-3.39,,95.5,,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,,,,0.368,0.579,0.282,74.0,104.0,98.0,85.0,107.0,101.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.201,0.144,0.068,1.78,0.15,-3.89,-3.76,91.5,90.0,95.0,79.0,0.243,0.27,0.113,0.233,0.433,0.153,0.455,0.636,0.095
22,2024-05-25,746710,Strikeout,strikeout,True,682829,621111,Elly De La Cruz,Walker Buehler,0,d5f9bbdc-223c-469a-a572-04e6f0bbb170,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,,,,0.286,,0.103,,-3.09,,-3.39,,95.5,,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,,,,0.368,0.579,0.282,74.0,104.0,98.0,85.0,107.0,101.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.201,0.144,0.068,1.78,0.15,-3.89,-3.76,91.5,90.0,95.0,79.0,0.243,0.27,0.113,0.233,0.433,0.153,0.455,0.636,0.095
23,2024-05-25,746710,Groundout,field_out,True,668715,621111,Spencer Steer,Walker Buehler,0,6ce1cefd-56ee-4115-8e1d-478d9e99fc35,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,,,,0.286,,0.103,,-3.09,,-3.39,,95.5,,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,,,,0.368,0.579,0.282,74.0,104.0,98.0,85.0,107.0,101.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.201,0.144,0.068,1.78,0.15,-3.89,-3.76,91.5,90.0,95.0,79.0,0.243,0.27,0.113,0.233,0.433,0.153,0.455,0.636,0.095
24,2024-05-25,746710,Double,double,False,518692,668881,Freddie Freeman,Hunter Greene,0,f76e5629-6aa4-4329-9c84-4d265e2f78f2,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-25,746710,Pop Out,field_out,True,669257,668881,Will Smith,Hunter Greene,0,ea901696-3bde-4c05-93ae-d294ba9f89d4,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-25,746710,Strikeout,strikeout,True,606192,668881,Teoscar Hernández,Hunter Greene,0,05169ea2-8671-4ada-9c8b-6d306922d2f5,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-25,746710,Groundout,field_out,True,666158,668881,Gavin Lux,Hunter Greene,0,cad8d544-ca58-41ef-93d2-e1bc085477f2,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-25,746710,Groundout,field_out,True,641584,621111,Jake Fraley,Walker Buehler,0,f3618a75-cb2e-469c-b5c1-79fcf3ce8599,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,,,,0.286,,0.103,,-3.09,,-3.39,,95.5,,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,,,,0.368,0.579,0.282,74.0,104.0,98.0,85.0,107.0,101.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.201,0.144,0.068,1.78,0.15,-3.89,-3.76,91.5,90.0,95.0,79.0,0.243,0.27,0.113,0.233,0.433,0.153,0.455,0.636,0.095
29,2024-05-25,746710,Strikeout,strikeout,True,663886,621111,Tyler Stephenson,Walker Buehler,0,b815b8f8-7233-410b-a69e-cb71ae5a3682,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,,,,0.286,,0.103,,-3.09,,-3.39,,95.5,,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,,,,0.368,0.579,0.282,74.0,104.0,98.0,85.0,107.0,101.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.201,0.144,0.068,1.78,0.15,-3.89,-3.76,91.5,90.0,95.0,79.0,0.243,0.27,0.113,0.233,0.433,0.153,0.455,0.636,0.095
30,2024-05-25,746710,Flyout,field_out,True,645801,621111,Mike Ford,Walker Buehler,0,0a47980c-4ade-4fb6-a748-d12d6c4e0c03,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,,,,0.286,,0.103,,-3.09,,-3.39,,95.5,,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,,,,0.368,0.579,0.282,74.0,104.0,98.0,85.0,107.0,101.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.201,0.144,0.068,1.78,0.15,-3.89,-3.76,91.5,90.0,95.0,79.0,0.243,0.27,0.113,0.233,0.433,0.153,0.455,0.636,0.095
31,2024-05-25,746710,Flyout,field_out,True,518792,668881,Jason Heyward,Hunter Greene,0,cb28e8fa-bd06-47f3-8486-71266beafc54,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-25,746710,Strikeout,strikeout,True,571771,668881,Enrique Hernández,Hunter Greene,0,d31df7f4-f965-455b-853e-2071f57f9a1e,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
