,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-08,746654,Lineout,field_out,True,686676,663474,Korey Lee,Triston McKenzie,0,d8ef5398-1a7c-4069-924a-60d84f7297fa,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-08,746654,Strikeout,strikeout,True,647304,621383,Josh Naylor,Tanner Banks,0,6a314964-f974-4c8e-b5de-3b5062d9d1ab,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,119.0,108.0,107.0,86.0,112.0,110.0,107.0,93.0,92.0,0.298,0.325,0.149,0.64,-0.8,1.52,93.5,88.0,82.2,0.226,0.358,0.279,0.154,0.192,0.347,0.326,0.5,0.213,85.0,96.0,96.0,80.0,108.0,97.0,0.067,0.16,0.94,-2.05,86.1,92.0,0.29,0.516,0.185,0.273,0.273,0.444,,,,,,,,,,,,,,,,,,
12,2024-04-08,746654,Strikeout,strikeout,True,671289,621383,Tyler Freeman,Tanner Banks,0,b05305f0-564f-46c5-9ba7-3f1b1bff1348,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,119.0,108.0,107.0,86.0,112.0,110.0,107.0,93.0,92.0,0.298,0.325,0.149,0.64,-0.8,1.52,93.5,88.0,82.2,0.226,0.358,0.279,0.154,0.192,0.347,0.326,0.5,0.213,85.0,96.0,96.0,80.0,108.0,97.0,0.067,0.16,0.94,-2.05,86.1,92.0,0.29,0.516,0.185,0.273,0.273,0.444,,,,,,,,,,,,,,,,,,
13,2024-04-08,746654,Strikeout,strikeout,True,657656,621383,Ramón Laureano,Tanner Banks,0,ff40a011-b2d9-4819-866a-dc36de72820f,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,119.0,108.0,107.0,86.0,112.0,110.0,107.0,93.0,92.0,0.298,0.325,0.149,0.64,-0.8,1.52,93.5,88.0,82.2,0.226,0.358,0.279,0.154,0.192,0.347,0.326,0.5,0.213,85.0,96.0,96.0,80.0,108.0,97.0,0.067,0.16,0.94,-2.05,86.1,92.0,0.29,0.516,0.185,0.273,0.273,0.444,,,,,,,,,,,,,,,,,,
14,2024-04-08,746654,Pop Out,field_out,True,670032,663474,Nicky Lopez,Triston McKenzie,0,6cb0be49-ac7f-4fe4-ab43-2390b498ee0d,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-08,746654,Walk,walk,False,543257,663474,Robbie Grossman,Triston McKenzie,0,2d76b2ee-9537-46ef-831b-f0db3de9bbb7,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-08,746654,Grounded Into DP,grounded_into_double_play,True,660162,663474,Yoán Moncada,Triston McKenzie,1,cc17e169-81f4-4415-8309-fab29c24f73a,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-08,746654,Double,double,False,665926,621383,Andrés Giménez,Tanner Banks,0,bf8b4cf3-f714-4eed-ad98-51ec3a828953,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,119.0,108.0,107.0,86.0,112.0,110.0,107.0,93.0,92.0,0.298,0.325,0.149,0.64,-0.8,1.52,93.5,88.0,82.2,0.226,0.358,0.279,0.154,0.192,0.347,0.326,0.5,0.213,85.0,96.0,96.0,80.0,108.0,97.0,0.067,0.16,0.94,-2.05,86.1,92.0,0.29,0.516,0.185,0.273,0.273,0.444,,,,,,,,,,,,,,,,,,
18,2024-04-08,746654,Lineout,field_out,True,595978,621383,Austin Hedges,Tanner Banks,0,104b20a7-8f00-4c24-a8e4-80f4a61c82d7,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,119.0,108.0,107.0,86.0,112.0,110.0,107.0,93.0,92.0,0.298,0.325,0.149,0.64,-0.8,1.52,93.5,88.0,82.2,0.226,0.358,0.279,0.154,0.192,0.347,0.326,0.5,0.213,85.0,96.0,96.0,80.0,108.0,97.0,0.067,0.16,0.94,-2.05,86.1,92.0,0.29,0.516,0.185,0.273,0.273,0.444,,,,,,,,,,,,,,,,,,
19,2024-04-08,746654,Field Error,field_error,False,677587,621383,Brayan Rocchio,Tanner Banks,1,55fec535-3a87-4b1a-b083-29bde8f9a433,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,119.0,108.0,107.0,86.0,112.0,110.0,107.0,93.0,92.0,0.298,0.325,0.149,0.64,-0.8,1.52,93.5,88.0,82.2,0.226,0.358,0.279,0.154,0.192,0.347,0.326,0.5,0.213,85.0,96.0,96.0,80.0,108.0,97.0,0.067,0.16,0.94,-2.05,86.1,92.0,0.29,0.516,0.185,0.273,0.273,0.444,,,,,,,,,,,,,,,,,,
20,2024-04-08,746654,Single,single,False,680757,621383,Steven Kwan,Tanner Banks,1,74ebfa7b-4742-4e70-ac79-295980cde26b,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,119.0,108.0,107.0,86.0,112.0,110.0,107.0,93.0,92.0,0.298,0.325,0.149,0.64,-0.8,1.52,93.5,88.0,82.2,0.226,0.358,0.279,0.154,0.192,0.347,0.326,0.5,0.213,85.0,96.0,96.0,80.0,108.0,97.0,0.067,0.16,0.94,-2.05,86.1,92.0,0.29,0.516,0.185,0.273,0.273,0.444,,,,,,,,,,,,,,,,,,
21,2024-04-08,746654,Grounded Into DP,grounded_into_double_play,True,608070,608678,José Ramírez,Dominic Leone,1,abebdf48-c6d9-4d44-b770-3052904f6944,608678.0,dominicleone,Leone,Right,Dominic Leone,CHW,7.04,5.61,15.1,95.0,106.0,94.0,0.603,8.8,6.46,8.8,2.35,1.43,0.295,0.455,0.205,0.273,0.324,,,,100.0,102.0,99.0,120.0,77.0,85.0,0.253,0.246,,-0.93,-0.96,,94.7,84.7,,0.267,0.533,0.351,,,,0.0,0.0,0.714,121.0,95.0,94.0,89.0,111.0,103.0,0.05,0.281,-7.19,-0.4,90.6,94.1,0.222,0.278,0.486,0.333,0.833,0.0,88.0,94.0,92.0,0.171,-3.23,90.6,0.25,1.0,0.45,,,,,,,,,
22,2024-04-08,746654,Flyout,field_out,True,657757,663474,Gavin Sheets,Triston McKenzie,0,1e1d614d-8cdb-4f12-a006-f17a39dfabb7,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-08,746654,Flyout,field_out,True,683734,663474,Andrew Vaughn,Triston McKenzie,0,a7d0f894-0890-4262-a6c0-0b6bad72c895,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-08,746654,Walk,walk,False,643217,663474,Andrew Benintendi,Triston McKenzie,0,3a3f891c-ce16-4b68-bfb3-1cc72da931c2,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-08,746654,Flyout,field_out,True,666150,663474,Dominic Fletcher,Triston McKenzie,0,d774e747-794a-472a-a672-3e73ea2e1df7,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-08,746654,Strikeout,strikeout,True,681807,608678,David Fry,Dominic Leone,0,347ec551-2a47-4ff6-95c8-12a873e0a778,608678.0,dominicleone,Leone,Right,Dominic Leone,CHW,7.04,5.61,15.1,95.0,106.0,94.0,0.603,8.8,6.46,8.8,2.35,1.43,0.295,0.455,0.205,0.273,0.324,,,,100.0,102.0,99.0,120.0,77.0,85.0,0.253,0.246,,-0.93,-0.96,,94.7,84.7,,0.267,0.533,0.351,,,,0.0,0.0,0.714,121.0,95.0,94.0,89.0,111.0,103.0,0.05,0.281,-7.19,-0.4,90.6,94.1,0.222,0.278,0.486,0.333,0.833,0.0,88.0,94.0,92.0,0.171,-3.23,90.6,0.25,1.0,0.45,,,,,,,,,
27,2024-04-08,746654,Single,single,False,647304,608678,Josh Naylor,Dominic Leone,0,8153a2aa-8752-491a-8b42-2a1f0366bdfd,608678.0,dominicleone,Leone,Right,Dominic Leone,CHW,7.04,5.61,15.1,95.0,106.0,94.0,0.603,8.8,6.46,8.8,2.35,1.43,0.295,0.455,0.205,0.273,0.324,,,,100.0,102.0,99.0,120.0,77.0,85.0,0.253,0.246,,-0.93,-0.96,,94.7,84.7,,0.267,0.533,0.351,,,,0.0,0.0,0.714,121.0,95.0,94.0,89.0,111.0,103.0,0.05,0.281,-7.19,-0.4,90.6,94.1,0.222,0.278,0.486,0.333,0.833,0.0,88.0,94.0,92.0,0.171,-3.23,90.6,0.25,1.0,0.45,,,,,,,,,
28,2024-04-08,746654,Single,single,False,671289,608678,Tyler Freeman,Dominic Leone,1,b196420e-2902-4057-8b83-eed3404b1e9d,608678.0,dominicleone,Leone,Right,Dominic Leone,CHW,7.04,5.61,15.1,95.0,106.0,94.0,0.603,8.8,6.46,8.8,2.35,1.43,0.295,0.455,0.205,0.273,0.324,,,,100.0,102.0,99.0,120.0,77.0,85.0,0.253,0.246,,-0.93,-0.96,,94.7,84.7,,0.267,0.533,0.351,,,,0.0,0.0,0.714,121.0,95.0,94.0,89.0,111.0,103.0,0.05,0.281,-7.19,-0.4,90.6,94.1,0.222,0.278,0.486,0.333,0.833,0.0,88.0,94.0,92.0,0.171,-3.23,90.6,0.25,1.0,0.45,,,,,,,,,
29,2024-04-08,746654,Walk,walk,False,657656,608678,Ramón Laureano,Dominic Leone,1,5b7db74a-6749-43b0-bbad-b040c6567d19,608678.0,dominicleone,Leone,Right,Dominic Leone,CHW,7.04,5.61,15.1,95.0,106.0,94.0,0.603,8.8,6.46,8.8,2.35,1.43,0.295,0.455,0.205,0.273,0.324,,,,100.0,102.0,99.0,120.0,77.0,85.0,0.253,0.246,,-0.93,-0.96,,94.7,84.7,,0.267,0.533,0.351,,,,0.0,0.0,0.714,121.0,95.0,94.0,89.0,111.0,103.0,0.05,0.281,-7.19,-0.4,90.6,94.1,0.222,0.278,0.486,0.333,0.833,0.0,88.0,94.0,92.0,0.171,-3.23,90.6,0.25,1.0,0.45,,,,,,,,,
30,2024-04-08,746654,Hit By Pitch,hit_by_pitch,False,665926,657612,Andrés Giménez,Tim Hill,1,5d29ee01-7e6c-4e50-ba23-37518deb222d,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,4.46,3.41,36.1,102.0,109.0,97.0,0.886,4.21,2.48,13.38,0.25,4.17,0.264,0.361,0.201,0.306,0.49,,,,105.0,103.0,97.0,163.0,95.0,89.0,0.295,0.064,,-2.88,-3.16,,90.8,82.1,,0.341,0.477,0.215,,,,0.6,0.6,0.375,,,,105.0,103.0,98.0,0.641,,0.63,,,88.7,,,,0.324,0.342,0.071,,,,,,,,,,,,,,,,,,
31,2024-04-08,746654,Grounded Into DP,grounded_into_double_play,True,595978,657612,Austin Hedges,Tim Hill,1,56611d62-3a98-427d-9382-ffeeb2b8f9c3,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,4.46,3.41,36.1,102.0,109.0,97.0,0.886,4.21,2.48,13.38,0.25,4.17,0.264,0.361,0.201,0.306,0.49,,,,105.0,103.0,97.0,163.0,95.0,89.0,0.295,0.064,,-2.88,-3.16,,90.8,82.1,,0.341,0.477,0.215,,,,0.6,0.6,0.375,,,,105.0,103.0,98.0,0.641,,0.63,,,88.7,,,,0.324,0.342,0.071,,,,,,,,,,,,,,,,,,
32,2024-04-08,746654,Strikeout,strikeout,True,669699,663474,Braden Shewmake,Triston McKenzie,0,beaf8c42-90d1-4f61-b8b1-e3fa46329984,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-08,746654,Walk,walk,False,686676,663474,Korey Lee,Triston McKenzie,0,d627587a-9c17-4c55-8546-f4c71a443d81,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-08,746654,Pop Out,field_out,True,670032,663474,Nicky Lopez,Triston McKenzie,0,74fdcbe4-a974-4e7a-8926-7abe2bf9c5be,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-08,746654,Walk,walk,False,543257,663474,Robbie Grossman,Triston McKenzie,1,b4f4cdd0-0adb-4bcd-89dd-11eb414eb46b,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-04-08,746654,Groundout,field_out,True,660162,663474,Yoán Moncada,Triston McKenzie,1,af80818d-e47f-40b3-b054-cdc2d41862a4,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
