,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,KN%,wFA/C,wSL/C,wKN/C,vFA,vSL,KC_ba,KC_slg,KC_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff
10,2024-08-16,746518,Groundout,field_out,True,669911,663362,Michael Toglia,Matt Waldron,0,71a67d37-c716-4f21-9af4-37a85194f317,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,73.0,108.0,102.0,83.0,98.0,90.0,,,,0.144,0.084,,,,1.46,,0.98,,,87.0,,,90.0,,0.284,0.389,0.064,,,,0.245,0.408,0.155,,,,,,,77.6,57.0,107.0,91.0,115.0,101.0,106.0,0.191,0.199,0.382,0.17,0.46,-1.08,90.6,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,,,
11,2024-08-16,746518,Flyout,field_out,True,595909,663362,Jake Cave,Matt Waldron,0,47ed9560-36de-41ad-99cb-f4eddfa4acc6,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,73.0,108.0,102.0,83.0,98.0,90.0,,,,0.144,0.084,,,,1.46,,0.98,,,87.0,,,90.0,,0.284,0.389,0.064,,,,0.245,0.408,0.155,,,,,,,77.6,57.0,107.0,91.0,115.0,101.0,106.0,0.191,0.199,0.382,0.17,0.46,-1.08,90.6,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,,,
12,2024-08-16,746518,Groundout,field_out,True,701538,615698,Jackson Merrill,Cal Quantrill,0,2bbbdd6c-8ec7-469d-928d-5bdd87ecba25,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-16,746518,Single,single,False,444482,615698,David Peralta,Cal Quantrill,0,f74a8a6a-f3dd-4fbc-94d0-000bcb159343,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-16,746518,Home Run,home_run,False,673490,615698,Ha-Seong Kim,Cal Quantrill,1,7d254d1e-e15d-4e0c-8b9e-829c5d861f52,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-16,746518,Strikeout,strikeout,True,543309,615698,Kyle Higashioka,Cal Quantrill,0,c268e16f-5350-48f7-a366-4f5790af4a44,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-16,746518,Lineout,field_out,True,650333,615698,Luis Arraez,Cal Quantrill,0,b54f2c4b-badf-4938-8a8c-ba664e0ac2e1,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-16,746518,Strikeout,strikeout,True,607732,663362,Jacob Stallings,Matt Waldron,0,0288af75-4926-4e00-9d85-828807d54b5f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,73.0,108.0,102.0,83.0,98.0,90.0,,,,0.144,0.084,,,,1.46,,0.98,,,87.0,,,90.0,,0.284,0.389,0.064,,,,0.245,0.408,0.155,,,,,,,77.6,57.0,107.0,91.0,115.0,101.0,106.0,0.191,0.199,0.382,0.17,0.46,-1.08,90.6,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,,,
18,2024-08-16,746518,Single,single,False,687597,663362,Jordan Beck,Matt Waldron,0,a07a621f-6ce2-45f8-a39e-864dee677deb,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,73.0,108.0,102.0,83.0,98.0,90.0,,,,0.144,0.084,,,,1.46,,0.98,,,87.0,,,90.0,,0.284,0.389,0.064,,,,0.245,0.408,0.155,,,,,,,77.6,57.0,107.0,91.0,115.0,101.0,106.0,0.191,0.199,0.382,0.17,0.46,-1.08,90.6,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,,,
19,2024-08-16,746518,Home Run,home_run,False,453568,663362,Charlie Blackmon,Matt Waldron,1,6d8b610d-7395-4a4c-80df-ea9ff752ddfa,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,73.0,108.0,102.0,83.0,98.0,90.0,,,,0.144,0.084,,,,1.46,,0.98,,,87.0,,,90.0,,0.284,0.389,0.064,,,,0.245,0.408,0.155,,,,,,,77.6,57.0,107.0,91.0,115.0,101.0,106.0,0.191,0.199,0.382,0.17,0.46,-1.08,90.6,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,,,
20,2024-08-16,746518,Groundout,field_out,True,678662,663362,Ezequiel Tovar,Matt Waldron,0,ff303b86-10f7-4467-ada6-e47688457e7f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,73.0,108.0,102.0,83.0,98.0,90.0,,,,0.144,0.084,,,,1.46,,0.98,,,87.0,,,90.0,,0.284,0.389,0.064,,,,0.245,0.408,0.155,,,,,,,77.6,57.0,107.0,91.0,115.0,101.0,106.0,0.191,0.199,0.382,0.17,0.46,-1.08,90.6,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,,,
21,2024-08-16,746518,Strikeout,strikeout,True,686668,663362,Brenton Doyle,Matt Waldron,0,53693125-d7d5-4e50-a3fa-66ed12c2aa7a,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,73.0,108.0,102.0,83.0,98.0,90.0,,,,0.144,0.084,,,,1.46,,0.98,,,87.0,,,90.0,,0.284,0.389,0.064,,,,0.245,0.408,0.155,,,,,,,77.6,57.0,107.0,91.0,115.0,101.0,106.0,0.191,0.199,0.382,0.17,0.46,-1.08,90.6,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,,,
22,2024-08-16,746518,Single,single,False,595777,615698,Jurickson Profar,Cal Quantrill,0,30672aa5-9c31-4fcc-9738-8261b9cdf90f,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-16,746518,Flyout,field_out,True,630105,615698,Jake Cronenworth,Cal Quantrill,0,caf477fe-121c-4b48-b667-2ac9146dab86,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-16,746518,Grounded Into DP,grounded_into_double_play,True,592518,615698,Manny Machado,Cal Quantrill,1,baee07f0-4c7c-4527-8fbc-17c1a4e6d8df,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-16,746518,Groundout,field_out,True,641857,663362,Ryan McMahon,Matt Waldron,0,d46e2a6b-1cab-46eb-a78f-594c5bbc0972,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,73.0,108.0,102.0,83.0,98.0,90.0,,,,0.144,0.084,,,,1.46,,0.98,,,87.0,,,90.0,,0.284,0.389,0.064,,,,0.245,0.408,0.155,,,,,,,77.6,57.0,107.0,91.0,115.0,101.0,106.0,0.191,0.199,0.382,0.17,0.46,-1.08,90.6,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,,,
26,2024-08-16,746518,Strikeout,strikeout,True,663898,663362,Brendan Rodgers,Matt Waldron,0,91b72748-f352-4cf3-95cd-6312596a6df3,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,73.0,108.0,102.0,83.0,98.0,90.0,,,,0.144,0.084,,,,1.46,,0.98,,,87.0,,,90.0,,0.284,0.389,0.064,,,,0.245,0.408,0.155,,,,,,,77.6,57.0,107.0,91.0,115.0,101.0,106.0,0.191,0.199,0.382,0.17,0.46,-1.08,90.6,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,,,
27,2024-08-16,746518,Strikeout,strikeout,True,669911,663362,Michael Toglia,Matt Waldron,0,50d064c7-dbca-485c-b9cc-c933ab2e5c23,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,73.0,108.0,102.0,83.0,98.0,90.0,,,,0.144,0.084,,,,1.46,,0.98,,,87.0,,,90.0,,0.284,0.389,0.064,,,,0.245,0.408,0.155,,,,,,,77.6,57.0,107.0,91.0,115.0,101.0,106.0,0.191,0.199,0.382,0.17,0.46,-1.08,90.6,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,,,
28,2024-08-16,746518,Home Run,home_run,False,593428,615698,Xander Bogaerts,Cal Quantrill,0,3e011eb4-bf28-4a6e-bbf3-75a7f74173be,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-16,746518,Flyout,field_out,True,701538,615698,Jackson Merrill,Cal Quantrill,0,473b4422-6768-40da-8e32-219b40eac606,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-16,746518,Double,double,False,444482,615698,David Peralta,Cal Quantrill,0,faafc088-b4a1-424b-bd91-3a56cd0ad216,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-16,746518,Walk,walk,False,673490,615698,Ha-Seong Kim,Cal Quantrill,0,7800eae6-5551-4d8e-963b-3d08720495f5,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-16,746518,Strikeout,strikeout,True,543309,615698,Kyle Higashioka,Cal Quantrill,0,cc15de75-3e80-4c9c-b96f-1d6e844caeea,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,88.0,97.0,103.0,97.0,102.0,104.0,79.0,97.0,90.0,78.0,98.0,95.0,113.0,96.0,98.0,0.397,0.135,0.326,0.123,0.02,-0.4,0.72,-1.94,-0.12,1.84,87.8,86.4,84.9,93.9,79.6,0.344,0.606,0.187,0.198,0.311,0.242,0.303,0.53,0.211,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
