,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
0,2024-08-20,746029,Single,single,False,682998,665795,Corbin Carroll,Edward Cabrera,0,23c61700-abec-46af-a7d8-9afe479797b4,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
1,2024-08-20,746029,Pop Out,field_out,True,672695,665795,Geraldo Perdomo,Edward Cabrera,1,87939f38-7fc5-49cb-83c6-93b359859f59,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
2,2024-08-20,746029,Single,single,False,592626,665795,Joc Pederson,Edward Cabrera,1,f74933b3-b7a5-4df5-836c-fbed7470d9d8,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
3,2024-08-20,746029,Lineout,field_out,True,605137,665795,Josh Bell,Edward Cabrera,0,c59fbd3d-9dd4-4295-be2c-9e34907d0d91,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
4,2024-08-20,746029,Walk,walk,False,666971,665795,Lourdes Gurriel Jr.,Edward Cabrera,1,c815c7ba-c1fd-4d94-ace9-74d9a33223a0,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
5,2024-08-20,746029,Flyout,field_out,True,664983,665795,Jake McCarthy,Edward Cabrera,0,1076862f-a964-446f-bd02-af7838213a19,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
6,2024-08-20,746029,Flyout,field_out,True,669364,593958,Xavier Edwards,Eduardo Rodriguez,0,66af8deb-ba4e-4208-a57a-38dc453aa1d8,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
7,2024-08-20,746029,Strikeout,strikeout,True,669394,593958,Jake Burger,Eduardo Rodriguez,0,814c4228-92f4-45ca-8b11-4f040f7880fc,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
8,2024-08-20,746029,Double,double,False,681146,593958,Jonah Bride,Eduardo Rodriguez,0,4cd95933-9f08-4759-a6eb-f062eafc7708,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
9,2024-08-20,746029,Groundout,field_out,True,656537,593958,Derek Hill,Eduardo Rodriguez,0,7ff4faff-38d1-424b-8042-9a00e05661ea,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
10,2024-08-20,746029,Strikeout,strikeout,True,553993,665795,Eugenio Suárez,Edward Cabrera,0,cb4d6b69-8505-44b8-97dc-2e8067b7f1d9,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
11,2024-08-20,746029,Groundout,field_out,True,621028,665795,Kevin Newman,Edward Cabrera,0,e72c9756-56dc-4f7c-9e60-e8d3121bc9f4,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
12,2024-08-20,746029,Groundout,field_out,True,645444,665795,Jose Herrera,Edward Cabrera,0,9ddcfe13-ec42-41ab-9c87-0413897b8dc8,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
13,2024-08-20,746029,Strikeout,strikeout,True,681393,593958,Connor Norby,Eduardo Rodriguez,0,ca90b2a3-5dcf-4b13-a032-8c04bb92edbd,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
14,2024-08-20,746029,Single,single,False,672640,593958,Otto Lopez,Eduardo Rodriguez,0,a741cc59-1b9f-4465-b835-9ade8694f798,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
15,2024-08-20,746029,Groundout,field_out,True,665506,593958,Cristian Pache,Eduardo Rodriguez,1,3d56e86b-ba48-42b0-b664-65a81c37378b,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
16,2024-08-20,746029,Groundout,field_out,True,669065,593958,Kyle Stowers,Eduardo Rodriguez,0,d0bd29f5-2c50-459d-8d5d-35de05876888,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
17,2024-08-20,746029,Lineout,field_out,True,682998,665795,Corbin Carroll,Edward Cabrera,0,02d1afa8-e1b0-4dc4-ab7e-76900cd4a655,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
18,2024-08-20,746029,Walk,walk,False,672695,665795,Geraldo Perdomo,Edward Cabrera,0,61a6e813-57b2-4f3b-acf8-10c06004fe65,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
19,2024-08-20,746029,Strikeout,strikeout,True,592626,665795,Joc Pederson,Edward Cabrera,0,ea1ab2e5-6dd8-40b0-ad9d-68632ffd3690,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
20,2024-08-20,746029,Groundout,field_out,True,605137,665795,Josh Bell,Edward Cabrera,0,59c4db4b-4f3d-43af-a4c0-880200bc15ed,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.202,0.333,0.323,0.358,0.627,0.168,0.212,0.481,0.411,0.148,0.259,0.333,0.25,0.45,0.154,,,,,,,,,,,,,,,,,,,,,
21,2024-08-20,746029,Strikeout,strikeout,True,663743,593958,Nick Fortes,Eduardo Rodriguez,0,097ffe96-ae3d-400b-bff3-cfe8ab6bb0d0,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
22,2024-08-20,746029,Groundout,field_out,True,669364,593958,Xavier Edwards,Eduardo Rodriguez,0,1e4370f2-c951-403d-a30b-63670357232d,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
23,2024-08-20,746029,Double,double,False,669394,593958,Jake Burger,Eduardo Rodriguez,0,459e21d6-498f-4981-be0d-6f04f22ed3f4,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
24,2024-08-20,746029,Strikeout,strikeout,True,681146,593958,Jonah Bride,Eduardo Rodriguez,0,83b448f1-e6f0-47d0-a90d-bd4a5d9e0f3b,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.214,0.321,0.234,0.28,0.56,0.246,,,,0.0,0.0,0.0,0.2,0.2,0.0,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,
