,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff
0,2024-05-09,746563,Groundout,field_out,True,664774,615698,LaMonte Wade Jr.,Cal Quantrill,0,e01a79a6-9858-4d08-98dd-c6db80d89e78,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
1,2024-05-09,746563,Single,single,False,642731,615698,Thairo Estrada,Cal Quantrill,0,bde96909-f09c-43a0-a809-3b80ad2cd5be,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
2,2024-05-09,746563,Walk,walk,False,624424,615698,Michael Conforto,Cal Quantrill,1,b3a7b4cb-7b69-4770-b293-a8f78f666c95,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
3,2024-05-09,746563,Pop Out,field_out,True,527038,615698,Wilmer Flores,Cal Quantrill,0,dc869821-38f8-4404-89bd-1a4d7be76fbc,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
4,2024-05-09,746563,Caught Stealing 3B,caught_stealing_3b,True,573262,615698,Mike Yastrzemski,Cal Quantrill,0,104518b9-a470-4610-8ad1-b094571885d9,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
5,2024-05-09,746563,Groundout,field_out,True,453568,676775,Charlie Blackmon,Keaton Winn,0,8509c6b6-57da-4bd1-b0c1-f023caaa5877,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,91.0,97.0,93.0,,,,131.0,97.0,113.0,0.192,,0.405,,,,0.21,-2.96,,,,88.9,,94.8,,0.215,0.355,0.282,0.41,0.692,0.066,,,,,,,,,,89.0,101.0,95.0,127.0,99.0,106.0,0.263,0.139,-0.95,-1.41,95.7,87.9,0.214,0.5,0.272,0.321,0.607,0.356
6,2024-05-09,746563,Single,single,False,678662,676775,Ezequiel Tovar,Keaton Winn,0,b80e2798-e174-4544-98e5-bfe2c6111141,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,91.0,97.0,93.0,,,,131.0,97.0,113.0,0.192,,0.405,,,,0.21,-2.96,,,,88.9,,94.8,,0.215,0.355,0.282,0.41,0.692,0.066,,,,,,,,,,89.0,101.0,95.0,127.0,99.0,106.0,0.263,0.139,-0.95,-1.41,95.7,87.9,0.214,0.5,0.272,0.321,0.607,0.356
7,2024-05-09,746563,Strikeout,strikeout,True,641857,676775,Ryan McMahon,Keaton Winn,1,2991ee81-0edf-42b4-bfa7-57a6a062a36b,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,91.0,97.0,93.0,,,,131.0,97.0,113.0,0.192,,0.405,,,,0.21,-2.96,,,,88.9,,94.8,,0.215,0.355,0.282,0.41,0.692,0.066,,,,,,,,,,89.0,101.0,95.0,127.0,99.0,106.0,0.263,0.139,-0.95,-1.41,95.7,87.9,0.214,0.5,0.272,0.321,0.607,0.356
8,2024-05-09,746563,Groundout,field_out,True,553869,676775,Elias Díaz,Keaton Winn,0,7be001ca-ff9a-4b77-8bfa-df11984e6737,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,91.0,97.0,93.0,,,,131.0,97.0,113.0,0.192,,0.405,,,,0.21,-2.96,,,,88.9,,94.8,,0.215,0.355,0.282,0.41,0.692,0.066,,,,,,,,,,89.0,101.0,95.0,127.0,99.0,106.0,0.263,0.139,-0.95,-1.41,95.7,87.9,0.214,0.5,0.272,0.321,0.607,0.356
9,2024-05-09,746563,Strikeout,strikeout,True,573262,615698,Mike Yastrzemski,Cal Quantrill,0,6e127386-1353-43e2-92a0-35811d541979,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
