,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-08-11,745216,Flyout,field_out,True,578428,622491,Jose Iglesias,Luis Castillo,0,3aac11ec-a3d0-4d79-9b18-660edd491a44,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-11,745216,Groundout,field_out,True,592325,622491,Ben Gamel,Luis Castillo,0,b2be12f0-3189-4fd0-b064-6413ca9a94fa,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-11,745216,Home Run,home_run,False,593871,622663,Jorge Polanco,Luis Severino,0,a82ec15c-fdce-4193-8cf8-a958dba5a432,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
13,2024-08-11,745216,Groundout,field_out,True,670042,622663,Luke Raley,Luis Severino,0,b7c7f48e-2784-4ea6-bf73-3204fb03dc7c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
14,2024-08-11,745216,Strikeout,strikeout,True,668942,622663,Josh Rojas,Luis Severino,0,887008f2-7421-478a-8037-ed146d5dd91f,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
15,2024-08-11,745216,Double,double,False,686527,622663,Dominic Canzone,Luis Severino,0,1b8510c3-4114-4f00-b48f-b0bce784d5e2,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
16,2024-08-11,745216,Groundout,field_out,True,660844,622663,Leo Rivas,Luis Severino,0,9579d7b2-dd67-4266-a468-1a944f653931,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
17,2024-08-11,745216,Strikeout,strikeout,True,620443,622491,Luis Torrens,Luis Castillo,0,3588f740-4c39-4cb9-a603-f56b28901c64,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-11,745216,Double,double,False,596019,622491,Francisco Lindor,Luis Castillo,0,2184442d-e021-40b9-8327-f9b9608a4c7c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-11,745216,Walk,walk,False,607043,622491,Brandon Nimmo,Luis Castillo,0,9cd8301d-9ea9-4abe-acdb-848c255ea4a0,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-11,745216,Flyout,field_out,True,502110,622491,J.D. Martinez,Luis Castillo,1,5007124a-05b9-4eea-a16d-4277d372a7b1,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-11,745216,Strikeout,strikeout,True,608385,622491,Jesse Winker,Luis Castillo,0,54c60805-cdbe-4249-9021-58486bb545c5,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-11,745216,Flyout,field_out,True,645302,622663,Victor Robles,Luis Severino,0,00ad1b6f-2bef-4f93-bb00-d7cb5a91e2e1,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
23,2024-08-11,745216,Walk,walk,False,668227,622663,Randy Arozarena,Luis Severino,0,95bbd1a7-2873-4ab8-94e1-a9424aa10dda,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
24,2024-08-11,745216,Walk,walk,False,663728,622663,Cal Raleigh,Luis Severino,1,1ddd7b3d-0fd0-44fc-8a2c-ebe884d30885,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
25,2024-08-11,745216,Strikeout,strikeout,True,677594,622663,Julio Rodríguez,Luis Severino,0,db5d0383-37cf-46ef-bc61-8b0bce6c9550,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
26,2024-08-11,745216,Strikeout,strikeout,True,624413,622491,Pete Alonso,Luis Castillo,0,1c6b5a7c-a24d-4d68-88c2-cc20f5b68e27,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-11,745216,Strikeout,strikeout,True,643446,622491,Jeff McNeil,Luis Castillo,0,4a936fa3-579b-4704-a733-1313e1c02d63,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-11,745216,Strikeout,strikeout,True,578428,622491,Jose Iglesias,Luis Castillo,0,c8d5a426-9c5e-470e-8614-22dbc2301e25,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-11,745216,Strikeout,strikeout,True,593871,622663,Jorge Polanco,Luis Severino,0,2ab205fd-9658-4dda-a8f3-32eff1b1dd7e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
30,2024-08-11,745216,Groundout,field_out,True,670042,622663,Luke Raley,Luis Severino,0,5ccf510c-905d-4728-85f1-25c11814a8bb,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
31,2024-08-11,745216,Strikeout,strikeout,True,668942,622663,Josh Rojas,Luis Severino,0,c3b01380-77e2-4638-95ba-7b5f29dc0ade,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,0.082,0.31,0.88,0.04,-2.98,96.1,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,
32,2024-08-11,745216,Strikeout,strikeout,True,592325,622491,Ben Gamel,Luis Castillo,0,5541e5c5-d83f-4330-b684-7a3a30791cad,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-11,745216,Single,single,False,620443,622491,Luis Torrens,Luis Castillo,0,e4b21f35-d231-4113-9d73-87d4dc5c9278,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
