,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,wFA/C,wKC/C,vFA,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-07-07,746691,Flyout,field_out,True,668670,668933,Jake Rogers,Graham Ashcraft,0,3914c4e9-c394-43f9-b180-c31287621bf4,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-07,746691,Groundout,field_out,True,668715,669373,Spencer Steer,Tarik Skubal,0,01f026bb-373e-461b-909a-efe5bbca146d,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
12,2024-07-07,746691,Strikeout,strikeout,True,682622,669373,Noelvi Marte,Tarik Skubal,0,93c68607-82be-4872-8305-0d6dcc037734,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
13,2024-07-07,746691,Strikeout,strikeout,True,669289,669373,Santiago Espinal,Tarik Skubal,0,9a45cbd2-5038-47bf-be86-6a3e0aaf790c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
14,2024-07-07,746691,Walk,walk,False,678009,668933,Parker Meadows,Graham Ashcraft,0,c3af8147-e556-42b3-b95c-571ba6b98362,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-07,746691,Strikeout,strikeout,True,663837,668933,Matt Vierling,Graham Ashcraft,1,8d2e5f8b-704e-4347-a23c-7c00c1cb09ce,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-07,746691,Walk,walk,False,690993,668933,Colt Keith,Graham Ashcraft,0,ed7d08c6-68ad-4f58-9040-7b87c51ee21b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-07,746691,Pop Out,field_out,True,592192,668933,Mark Canha,Graham Ashcraft,0,df9872e2-2c65-4e13-b080-2e48f157ee6c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-07,746691,Strikeout,strikeout,True,682985,668933,Riley Greene,Graham Ashcraft,0,6f33efd0-a0e6-483b-936c-77107f34c3c5,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-07,746691,Double,double,False,642851,669373,Austin Wynns,Tarik Skubal,0,5f73cc29-9ffa-4fa8-baa9-617b7d4a42ca,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
20,2024-07-07,746691,Strikeout,strikeout,True,666181,669373,Will Benson,Tarik Skubal,0,4a18a1ac-9198-4152-bd20-b304092058fc,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
21,2024-07-07,746691,Groundout,field_out,True,694362,669373,Blake Dunn,Tarik Skubal,0,f98fc204-09dc-46c7-945f-5a63407f709b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
22,2024-07-07,746691,Strikeout,strikeout,True,663697,669373,Jonathan India,Tarik Skubal,0,14fe4712-c2be-4b42-8944-79527dc98467,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
23,2024-07-07,746691,Single,single,False,672761,668933,Wenceel Pérez,Graham Ashcraft,0,cd194460-43c6-4d81-a5cb-699bfa75e07b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-07,746691,Single,single,False,570482,668933,Gio Urshela,Graham Ashcraft,1,627aa4f9-b124-48f1-b4ae-668a2a66fd73,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-07,746691,Single,single,False,656716,668933,Zach McKinstry,Graham Ashcraft,1,5840224e-5caf-4e1d-b892-daf832e89979,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-07,746691,Grounded Into DP,grounded_into_double_play,True,668670,668933,Jake Rogers,Graham Ashcraft,1,50ef5253-5012-40d8-9b59-5d3a040b5fc8,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-07,746691,Groundout,field_out,True,678009,668933,Parker Meadows,Graham Ashcraft,0,e6486d19-5952-47d3-9fc9-5bfea596de41,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-07,746691,Strikeout,strikeout,True,682829,669373,Elly De La Cruz,Tarik Skubal,0,1ecec865-eb70-401c-abeb-f670c0d35a59,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
29,2024-07-07,746691,Groundout,field_out,True,600869,669373,Jeimer Candelario,Tarik Skubal,0,4f6f52bd-010e-4d41-b0b7-b5f96acde21b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
30,2024-07-07,746691,Strikeout,strikeout,True,668715,669373,Spencer Steer,Tarik Skubal,0,429dd479-2737-45f9-aca3-7f300a97ff4e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
31,2024-07-07,746691,Pop Out,field_out,True,663837,668933,Matt Vierling,Graham Ashcraft,0,4fe26302-2960-4013-b4ff-a6ab0555926e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-07,746691,Single,single,False,690993,668933,Colt Keith,Graham Ashcraft,0,197433fd-48bd-4967-820c-0f1bc0bef4ea,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-07,746691,Flyout,field_out,True,592192,668933,Mark Canha,Graham Ashcraft,0,07b2d825-a80d-42a9-94c9-6ff4d0873924,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-07,746691,Strikeout,strikeout,True,682985,594580,Riley Greene,Sam Moll,1,71fd2d7e-362b-407a-aea5-b4e1adf47107,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.74,1.81,23.0,100.0,103.0,100.0,0.754,9.39,2.35,6.65,0.39,1.13,0.22,0.458,0.153,0.186,0.425,64.0,89.0,98.0,70.0,100.0,85.0,95.0,97.0,108.0,,,,0.299,,0.253,0.077,,2.64,2.72,-1.8,,84.6,91.9,81.2,,,,0.1,0.1,0.444,0.217,0.348,0.109,0.4,0.4,0.429,144.0,105.0,108.0,,,,0.371,,0.2,,93.3,,0.235,0.353,0.24,,,,,,,,,
35,2024-07-07,746691,Strikeout,strikeout,True,682622,669373,Noelvi Marte,Tarik Skubal,0,546495a9-8c99-447a-9dba-fbce753ab8d6,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,,0.154,0.272,,1.96,1.72,0.42,,86.0,96.7,88.7,,,,0.16,0.26,0.386,0.17,0.27,0.171,0.217,0.37,0.468,112.0,103.0,103.0,99.0,90.0,100.0,0.317,0.047,1.19,2.55,96.8,78.6,0.195,0.333,0.264,0.143,0.143,0.214,,,,,,
