,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC
10,2024-09-28,747146,Strikeout,strikeout,True,543309,593958,Kyle Higashioka,Eduardo Rodriguez,0,359f5212-462a-42e9-9f3b-9d3c83e80a54,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.59,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,77.0,105.0,97.0,0.076,0.44,0.193,0.066,0.225,-0.04,-1.76,-3.84,-0.19,-0.27,92.0,88.8,86.7,91.6,83.9,0.257,0.486,0.262,0.269,0.385,0.256,0.333,0.595,0.133,0.318,0.455,0.182,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-28,747146,Forceout,force_out,True,663604,593958,Brandon Lockridge,Eduardo Rodriguez,1,969af212-dfb0-42ae-81e0-c99b5bd51560,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.59,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,77.0,105.0,97.0,0.076,0.44,0.193,0.066,0.225,-0.04,-1.76,-3.84,-0.19,-0.27,92.0,88.8,86.7,91.6,83.9,0.257,0.486,0.262,0.269,0.385,0.256,0.333,0.595,0.133,0.318,0.455,0.182,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-28,747146,Lineout,field_out,True,666971,681190,Lourdes Gurriel Jr.,Randy Vásquez,0,2a8e43db-1518-45e3-89e7-e5571527d195,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
13,2024-09-28,747146,Groundout,field_out,True,664983,681190,Jake McCarthy,Randy Vásquez,0,643038e2-be13-4429-bcd7-c4c177db56dd,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
14,2024-09-28,747146,Strikeout,strikeout,True,553993,681190,Eugenio Suárez,Randy Vásquez,0,7a2cfa14-3174-4c57-bce0-1c94dfe359eb,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
15,2024-09-28,747146,Groundout,field_out,True,642180,593958,Tyler Wade,Eduardo Rodriguez,0,7a5637ba-7ba4-49a4-b1bb-65ec1fd06d82,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.59,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,77.0,105.0,97.0,0.076,0.44,0.193,0.066,0.225,-0.04,-1.76,-3.84,-0.19,-0.27,92.0,88.8,86.7,91.6,83.9,0.257,0.486,0.262,0.269,0.385,0.256,0.333,0.595,0.133,0.318,0.455,0.182,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-28,747146,Groundout,field_out,True,595777,593958,Jurickson Profar,Eduardo Rodriguez,0,523628a9-5fc6-4d34-814a-d8731884a0f3,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.59,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,77.0,105.0,97.0,0.076,0.44,0.193,0.066,0.225,-0.04,-1.76,-3.84,-0.19,-0.27,92.0,88.8,86.7,91.6,83.9,0.257,0.486,0.262,0.269,0.385,0.256,0.333,0.595,0.133,0.318,0.455,0.182,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-28,747146,Single,single,False,456781,593958,Donovan Solano,Eduardo Rodriguez,0,b431d5b0-a4b7-41bf-a9d1-c0dddfb7651d,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.59,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,77.0,105.0,97.0,0.076,0.44,0.193,0.066,0.225,-0.04,-1.76,-3.84,-0.19,-0.27,92.0,88.8,86.7,91.6,83.9,0.257,0.486,0.262,0.269,0.385,0.256,0.333,0.595,0.133,0.318,0.455,0.182,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-28,747146,Groundout,field_out,True,592518,593958,Manny Machado,Eduardo Rodriguez,0,cbef3a2b-037d-4c0e-b234-4de321aca0b4,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.59,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,77.0,105.0,97.0,0.076,0.44,0.193,0.066,0.225,-0.04,-1.76,-3.84,-0.19,-0.27,92.0,88.8,86.7,91.6,83.9,0.257,0.486,0.262,0.269,0.385,0.256,0.333,0.595,0.133,0.318,0.455,0.182,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-28,747146,Walk,walk,False,672515,681190,Gabriel Moreno,Randy Vásquez,0,c4549ed3-9e08-4c02-91ae-1e0de0d91509,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
20,2024-09-28,747146,Forceout,force_out,True,672695,681190,Geraldo Perdomo,Randy Vásquez,1,fe3d6ddf-f36a-4fcd-8b93-b986a0dbec9c,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
21,2024-09-28,747146,Groundout,field_out,True,682998,681190,Corbin Carroll,Randy Vásquez,1,6488ae17-5d7a-479a-b361-c136250d3b7e,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
22,2024-09-28,747146,Flyout,field_out,True,606466,681190,Ketel Marte,Randy Vásquez,0,3ada0526-fb91-41a3-970d-d4e37e532d9f,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
23,2024-09-28,747146,Single,single,False,593428,593958,Xander Bogaerts,Eduardo Rodriguez,0,13b608a2-90ce-4ee8-98fb-a455caeb929a,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.59,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,77.0,105.0,97.0,0.076,0.44,0.193,0.066,0.225,-0.04,-1.76,-3.84,-0.19,-0.27,92.0,88.8,86.7,91.6,83.9,0.257,0.486,0.262,0.269,0.385,0.256,0.333,0.595,0.133,0.318,0.455,0.182,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-28,747146,Flyout,field_out,True,605113,593958,Nick Ahmed,Eduardo Rodriguez,0,e73ea644-fa93-4f06-8bb4-be9eccbcedd1,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.59,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,77.0,105.0,97.0,0.076,0.44,0.193,0.066,0.225,-0.04,-1.76,-3.84,-0.19,-0.27,92.0,88.8,86.7,91.6,83.9,0.257,0.486,0.262,0.269,0.385,0.256,0.333,0.595,0.133,0.318,0.455,0.182,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-28,747146,Strikeout,strikeout,True,444482,593958,David Peralta,Eduardo Rodriguez,0,b1711751-6e10-4ea3-a413-1ac299b91d77,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.59,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,77.0,105.0,97.0,0.076,0.44,0.193,0.066,0.225,-0.04,-1.76,-3.84,-0.19,-0.27,92.0,88.8,86.7,91.6,83.9,0.257,0.486,0.262,0.269,0.385,0.256,0.333,0.595,0.133,0.318,0.455,0.182,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-28,747146,Flyout,field_out,True,543309,593958,Kyle Higashioka,Eduardo Rodriguez,0,ac984ccd-74a2-46f5-8643-d2a120f190ab,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.59,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,77.0,105.0,97.0,0.076,0.44,0.193,0.066,0.225,-0.04,-1.76,-3.84,-0.19,-0.27,92.0,88.8,86.7,91.6,83.9,0.257,0.486,0.262,0.269,0.385,0.256,0.333,0.595,0.133,0.318,0.455,0.182,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-28,747146,Flyout,field_out,True,592626,681190,Joc Pederson,Randy Vásquez,0,5ed86915-9f81-48e1-a084-82e0bee3d4e2,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
28,2024-09-28,747146,Hit By Pitch,hit_by_pitch,False,572233,681190,Christian Walker,Randy Vásquez,0,be9f61cb-2fd9-4b5a-babb-20ee89e84136,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
29,2024-09-28,747146,Flyout,field_out,True,666971,681190,Lourdes Gurriel Jr.,Randy Vásquez,0,c301a17f-932f-45cf-b616-5d4ce900bd6d,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
30,2024-09-28,747146,Lineout,field_out,True,664983,681190,Jake McCarthy,Randy Vásquez,0,660b8e92-1758-485c-86a6-33ac4d222bfc,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.89,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,107.0,99.0,97.0,0.157,0.285,0.137,0.1,0.124,-0.56,2.22,-1.91,-0.16,-3.49,94.3,90.2,88.6,94.2,82.4,0.301,0.462,0.222,0.365,0.615,0.122,0.228,0.351,0.169,0.429,0.571,0.106,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.232,0.229,0.396,0.247,,,,,,,,,,,,
