,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-06,745941,Strikeout,strikeout,True,656541,593423,Sam Hilliard,Frankie Montas,0,28ae8570-71e3-443d-be70-5f742a23660d,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,121.0,98.0,107.0,0.186,0.345,0.183,0.185,0.102,0.21,-1.42,-0.41,1.35,-1.9,95.6,90.4,85.9,94.7,85.1,0.204,0.343,0.223,0.248,0.376,0.111,0.333,0.59,0.221,0.233,0.326,0.416,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,,,,
11,2024-09-06,745941,Pop Out,field_out,True,642715,663372,Willy Adames,Ryan Feltner,0,a83cacfe-95f1-4965-b7d6-c0de6163c00c,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
12,2024-09-06,745941,Walk,walk,False,641343,663372,Jake Bauers,Ryan Feltner,0,5ebc2f5b-6bc8-41f1-80c0-e8279678dce3,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
13,2024-09-06,745941,Lineout,field_out,True,656555,663372,Rhys Hoskins,Ryan Feltner,1,9be2d45d-3943-4f6a-8c47-84044246e138,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
14,2024-09-06,745941,Walk,walk,False,663368,663372,Blake Perkins,Ryan Feltner,0,f3e4629c-1aa1-467c-86d3-318a255d434d,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
15,2024-09-06,745941,Single,single,False,687401,663372,Joey Ortiz,Ryan Feltner,1,a06b544d-259d-44c9-838e-ad3c6cccbbce,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
16,2024-09-06,745941,Groundout,field_out,True,668930,663372,Brice Turang,Ryan Feltner,1,451da8ba-0d9e-41bd-b162-015ae4b10688,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
17,2024-09-06,745941,Flyout,field_out,True,687597,593423,Jordan Beck,Frankie Montas,0,6f1beff5-ca3b-4fb2-9984-0837a5a6ffa6,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,121.0,98.0,107.0,0.186,0.345,0.183,0.185,0.102,0.21,-1.42,-0.41,1.35,-1.9,95.6,90.4,85.9,94.7,85.1,0.204,0.343,0.223,0.248,0.376,0.111,0.333,0.59,0.221,0.233,0.326,0.416,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,,,,
18,2024-09-06,745941,Strikeout,strikeout,True,668845,593423,Aaron Schunk,Frankie Montas,0,d2f479a0-0fa0-4d30-9b2a-07fc53948199,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,121.0,98.0,107.0,0.186,0.345,0.183,0.185,0.102,0.21,-1.42,-0.41,1.35,-1.9,95.6,90.4,85.9,94.7,85.1,0.204,0.343,0.223,0.248,0.376,0.111,0.333,0.59,0.221,0.233,0.326,0.416,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,,,,
19,2024-09-06,745941,Flyout,field_out,True,678662,593423,Ezequiel Tovar,Frankie Montas,0,4747a5da-f3c3-492a-a58b-eedcb79fc909,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,121.0,98.0,107.0,0.186,0.345,0.183,0.185,0.102,0.21,-1.42,-0.41,1.35,-1.9,95.6,90.4,85.9,94.7,85.1,0.204,0.343,0.223,0.248,0.376,0.111,0.333,0.59,0.221,0.233,0.326,0.416,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,,,,
20,2024-09-06,745941,Strikeout,strikeout,True,694192,663372,Jackson Chourio,Ryan Feltner,0,3e9c870e-8f8b-473d-b271-3202d7d7bc8a,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
21,2024-09-06,745941,Groundout,field_out,True,661388,663372,William Contreras,Ryan Feltner,0,fefdbd11-ea8b-40e7-8db7-72c2d6019a0c,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
22,2024-09-06,745941,Lineout,field_out,True,669003,663372,Garrett Mitchell,Ryan Feltner,0,8a63fc4e-46eb-436f-ae41-b72e1036f8a0,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
23,2024-09-06,745941,Groundout,field_out,True,641857,593423,Ryan McMahon,Frankie Montas,0,58b98993-d312-4df8-a6e3-554a507fa14d,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,121.0,98.0,107.0,0.186,0.345,0.183,0.185,0.102,0.21,-1.42,-0.41,1.35,-1.9,95.6,90.4,85.9,94.7,85.1,0.204,0.343,0.223,0.248,0.376,0.111,0.333,0.59,0.221,0.233,0.326,0.416,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,,,,
24,2024-09-06,745941,Strikeout,strikeout,True,686668,593423,Brenton Doyle,Frankie Montas,0,ffb46d53-dbea-47af-8a09-5f89b14ecb04,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,121.0,98.0,107.0,0.186,0.345,0.183,0.185,0.102,0.21,-1.42,-0.41,1.35,-1.9,95.6,90.4,85.9,94.7,85.1,0.204,0.343,0.223,0.248,0.376,0.111,0.333,0.59,0.221,0.233,0.326,0.416,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,,,,
25,2024-09-06,745941,Walk,walk,False,669911,593423,Michael Toglia,Frankie Montas,0,7d5817a3-7857-434b-9c68-0dc0e2c235b1,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,121.0,98.0,107.0,0.186,0.345,0.183,0.185,0.102,0.21,-1.42,-0.41,1.35,-1.9,95.6,90.4,85.9,94.7,85.1,0.204,0.343,0.223,0.248,0.376,0.111,0.333,0.59,0.221,0.233,0.326,0.416,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,,,,
26,2024-09-06,745941,Strikeout,strikeout,True,666134,593423,Nolan Jones,Frankie Montas,0,afc65696-726a-4f03-925e-43ddbb36cb15,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,121.0,98.0,107.0,0.186,0.345,0.183,0.185,0.102,0.21,-1.42,-0.41,1.35,-1.9,95.6,90.4,85.9,94.7,85.1,0.204,0.343,0.223,0.248,0.376,0.111,0.333,0.59,0.221,0.233,0.326,0.416,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,,,,
27,2024-09-06,745941,Flyout,field_out,True,642715,663372,Willy Adames,Ryan Feltner,0,72253eb3-5c0d-4ac2-bec3-8a80f90a2af6,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
28,2024-09-06,745941,Flyout,field_out,True,641343,663372,Jake Bauers,Ryan Feltner,0,970db057-5dc1-4d9d-a0c0-8da390a7644e,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
29,2024-09-06,745941,Single,single,False,656555,663372,Rhys Hoskins,Ryan Feltner,0,f2d8f2cb-52f5-4418-ad32-9b176cf345cd,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
30,2024-09-06,745941,Flyout,field_out,True,663368,663372,Blake Perkins,Ryan Feltner,0,992dc8ff-f9c3-47d1-8b3b-8df3a27332cd,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,,,,,,,0.137,0.352,,,0.263,-0.18,,,-0.45,-0.95,94.7,,,94.2,87.7,0.265,0.426,0.176,0.3,0.414,0.156,,,,,,,0.368,0.538,0.216,118.0,93.0,102.0,108.0,108.0,114.0,0.101,0.147,1.61,-1.07,85.3,79.2,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432
31,2024-09-06,745941,Groundout,field_out,True,607732,593423,Jacob Stallings,Frankie Montas,0,7811b83c-a354-43de-8276-e82ebf4dc89c,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,121.0,98.0,107.0,0.186,0.345,0.183,0.185,0.102,0.21,-1.42,-0.41,1.35,-1.9,95.6,90.4,85.9,94.7,85.1,0.204,0.343,0.223,0.248,0.376,0.111,0.333,0.59,0.221,0.233,0.326,0.416,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,,,,
32,2024-09-06,745941,Strikeout,strikeout,True,656541,593423,Sam Hilliard,Frankie Montas,0,ee556bd2-0eab-42bc-bec7-218cba19bef0,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,121.0,98.0,107.0,0.186,0.345,0.183,0.185,0.102,0.21,-1.42,-0.41,1.35,-1.9,95.6,90.4,85.9,94.7,85.1,0.204,0.343,0.223,0.248,0.376,0.111,0.333,0.59,0.221,0.233,0.326,0.416,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,,,,
