,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,SL%,wFC/C,wFS/C,wSI/C,wSL/C,vFC,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CH%,wFA/C,wCH/C,vFA,vCH,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
12,2024-05-10,746964,Single,single,False,702358,656557,Trey Lipscomb,Tanner Houck,1,9bd1dc96-ee50-4ba3-8d11-28d4e6878a46,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-10,746964,Single,single,True,645302,656557,Victor Robles,Tanner Houck,1,79105d13-f506-4c19-95f2-8401cce8eef1,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-10,746964,Flyout,field_out,True,687093,571578,Vaughn Grissom,Patrick Corbin,0,92f63f61-4e75-4905-909c-eed20b10101e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
15,2024-05-10,746964,Lineout,field_out,True,643265,571578,Garrett Cooper,Patrick Corbin,0,fb56a025-765b-48d3-b3fc-755b53fc5abf,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
16,2024-05-10,746964,Single,single,False,663853,571578,Romy Gonzalez,Patrick Corbin,0,2321624e-92d7-499d-ae1b-4f49c8024648,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
17,2024-05-10,746964,Flyout,field_out,True,678882,571578,Ceddanne Rafaela,Patrick Corbin,0,67092db5-8ada-4ee5-bc71-e29663cedb47,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
18,2024-05-10,746964,Bunt Groundout,field_out,True,696285,656557,Jacob Young,Tanner Houck,0,faec9153-07b7-4b55-bd56-dbb85cfa45bc,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-10,746964,Groundout,field_out,True,682928,656557,CJ Abrams,Tanner Houck,0,f9a80412-7a95-4ffb-9cf5-78f7f11f5d77,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-10,746964,Double,double,False,671277,656557,Luis García Jr.,Tanner Houck,0,e4bb81f6-32de-437d-908f-017713618d22,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-10,746964,Single,single,False,608841,656557,Joey Meneses,Tanner Houck,1,4e61afe9-056b-40eb-a1fe-0ee8f7aed63d,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-10,746964,Groundout,field_out,True,608385,656557,Jesse Winker,Tanner Houck,0,ed7c7d28-15d5-41d1-b032-11516d603fe8,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-10,746964,Groundout,field_out,True,680776,571578,Jarren Duran,Patrick Corbin,0,e81710d1-a837-45f3-9403-8048b8483fd1,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
24,2024-05-10,746964,Strikeout,strikeout,True,608701,571578,Rob Refsnyder,Patrick Corbin,0,0fd85549-802c-4f56-9a9b-5002d6369b03,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
25,2024-05-10,746964,Strikeout,strikeout,True,641933,571578,Tyler O'Neill,Patrick Corbin,0,e24cec13-3d3f-4654-90e6-357290cb4025,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
26,2024-05-10,746964,Groundout,field_out,True,660688,656557,Keibert Ruiz,Tanner Houck,0,619b5e3e-0be0-45ee-b831-da348f33e1fa,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-10,746964,Flyout,field_out,True,592696,656557,Eddie Rosario,Tanner Houck,0,3a587ba7-6933-49e4-b627-7c58be3ef822,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-10,746964,Walk,walk,False,702358,656557,Trey Lipscomb,Tanner Houck,0,e19aec54-090c-4b61-834c-837ce31a6221,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-10,746964,Flyout,field_out,True,645302,656557,Victor Robles,Tanner Houck,0,fe3c5586-c6e1-4306-81f7-9933f9e793ac,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-10,746964,Groundout,field_out,True,646240,571578,Rafael Devers,Patrick Corbin,0,7f8e4110-fafb-4876-a93b-6074f875d10c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
31,2024-05-10,746964,Single,single,False,657136,571578,Connor Wong,Patrick Corbin,0,b40cdd2f-3940-4369-9779-83d1a86c283e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
32,2024-05-10,746964,Strikeout,strikeout,True,687093,571578,Vaughn Grissom,Patrick Corbin,0,a1f75e53-329f-4b61-8611-d90e8e1bc2eb,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
33,2024-05-10,746964,Double,double,False,643265,571578,Garrett Cooper,Patrick Corbin,1,bccbe725-e7e8-47d0-8db0-c4d1943ea856,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
34,2024-05-10,746964,Groundout,field_out,True,663853,571578,Romy Gonzalez,Patrick Corbin,0,4a63ccf8-58d9-49a7-8424-a40157b02fc0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.352,0.179,,0.316,0.23,,-1.8,0.02,84.5,,91.4,79.7,0.25,0.384,0.352,0.326,0.578,0.089,,,,0.253,0.38,0.236,88.0,95.0,96.0,54.0,97.0,83.0,0.103,0.05,-1.09,-4.62,91.3,81.2,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,
