,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-24,745099,Flyout,field_out,True,671083,641302,Buddy Kennedy,Tyler Alexander,0,3e041d53-e341-47b9-9283-627c2fda1308,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
11,2024-04-24,745099,Groundout,field_out,True,595879,641302,Javier Báez,Tyler Alexander,0,d8b433b7-e7dd-4395-b651-f3e5a437ff5c,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
12,2024-04-24,745099,Single,single,False,642708,656427,Amed Rosario,Jack Flaherty,0,3dd77322-8d6c-41f6-8a3b-b499caf98232,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
13,2024-04-24,745099,Forceout,force_out,True,623912,656427,Harold Ramírez,Jack Flaherty,1,1d9a0822-680e-43c4-bbef-66f3fa48b9b3,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
14,2024-04-24,745099,Double,double,False,666163,656427,Ben Rortvedt,Jack Flaherty,1,cb0beb3b-b9f2-4557-b485-1a363a614482,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
15,2024-04-24,745099,Strikeout,strikeout,True,678554,656427,Curtis Mead,Jack Flaherty,0,19b3ddbc-9988-4a0a-a7eb-0a5d954fd2b0,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
16,2024-04-24,745099,Single,single,False,676609,656427,José Caballero,Jack Flaherty,1,1e1fb083-c834-40e4-b06a-1f7c173c8b26,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
17,2024-04-24,745099,Single,single,False,650490,656427,Yandy Díaz,Jack Flaherty,1,136fb88e-8f1b-461d-b57f-73857b19cdef,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
18,2024-04-24,745099,Strikeout,strikeout,True,680700,656427,Richie Palacios,Jack Flaherty,0,3c09eae5-b752-4eb0-8cf5-c7589bac321d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
19,2024-04-24,745099,Lineout,field_out,True,668670,641302,Jake Rogers,Tyler Alexander,0,5f24fcd0-8ab8-414c-8850-8c2dff309fc2,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
20,2024-04-24,745099,Strikeout,strikeout,True,682985,641302,Riley Greene,Tyler Alexander,0,60862188-5cee-4baf-8bfc-f009ec354bca,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
21,2024-04-24,745099,Flyout,field_out,True,592192,641302,Mark Canha,Tyler Alexander,0,fa1e5eb5-4679-458b-ad71-79f0217b2659,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
22,2024-04-24,745099,Strikeout,strikeout,True,668227,656427,Randy Arozarena,Jack Flaherty,0,bd28d467-8d86-479f-8f26-0f8835bc03a4,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
23,2024-04-24,745099,Single,single,False,670623,656427,Isaac Paredes,Jack Flaherty,0,050e035d-3dc3-482a-8a50-008d89b8d693,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
24,2024-04-24,745099,Grounded Into DP,grounded_into_double_play,True,642708,656427,Amed Rosario,Jack Flaherty,1,d4000608-bfce-4442-93a2-8f9413b0f66f,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
25,2024-04-24,745099,Lineout,field_out,True,672761,641302,Wenceel Pérez,Tyler Alexander,0,ae9027b1-e738-45b8-aab0-a97aef9e4f9f,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
26,2024-04-24,745099,Flyout,field_out,True,679529,641302,Spencer Torkelson,Tyler Alexander,0,b23b559e-4706-4f1f-b6a4-cce9587fe263,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
27,2024-04-24,745099,Single,single,False,663837,641302,Matt Vierling,Tyler Alexander,0,92562037-fb82-4569-8371-9558c7d3de98,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
28,2024-04-24,745099,Strikeout,strikeout,True,678009,641302,Parker Meadows,Tyler Alexander,0,73824c56-2e8c-43bb-a0a7-4372b6e68d39,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
29,2024-04-24,745099,Single,single,False,623912,656427,Harold Ramírez,Jack Flaherty,0,9b55f7a4-0005-49e7-8527-179b3f90f086,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
30,2024-04-24,745099,Strikeout,strikeout,True,666163,656427,Ben Rortvedt,Jack Flaherty,1,490a74bb-f36d-4e6a-95a8-07e76d9e11ef,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
31,2024-04-24,745099,Lineout,field_out,True,678554,656427,Curtis Mead,Jack Flaherty,0,14466c0c-7284-4673-8dc8-a9d5cfa3bcf9,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
32,2024-04-24,745099,Groundout,field_out,True,676609,656427,José Caballero,Jack Flaherty,0,fb050e19-f73b-425c-a60d-7c6c16994b5f,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
33,2024-04-24,745099,Strikeout,strikeout,True,671083,641302,Buddy Kennedy,Tyler Alexander,0,9c3c61cc-bb9a-4768-aec2-a05625febf8c,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
