,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
11,2024-09-13,747153,Strikeout,strikeout,True,663368,593958,Blake Perkins,Eduardo Rodriguez,0,91d0926e-9d28-497b-b54c-3edcbb9ac4e0,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-13,747153,Strikeout,strikeout,True,656555,593958,Rhys Hoskins,Eduardo Rodriguez,0,37b07434-d4ab-4c03-b1c5-ac4495c0dc93,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-13,747153,Single,single,False,668930,593958,Brice Turang,Eduardo Rodriguez,0,daa776e0-3594-4373-bedf-a78e9d4e828d,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-13,747153,Strikeout,strikeout,True,687401,593958,Joey Ortiz,Eduardo Rodriguez,0,70904b32-eb0e-47e5-9a06-962b2e1b5482,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-13,747153,Flyout,field_out,True,553993,642547,Eugenio Suárez,Freddy Peralta,0,4bb0ab12-81ea-4483-84f1-34cffb9adb21,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.537,,0.22,0.177,-0.14,,,0.0,1.02,94.3,,87.7,,81.4,0.247,0.439,0.247,0.215,0.29,0.376,,,,,,,0.203,0.368,0.408,102.0,104.0,110.0,0.066,-0.38,78.0,0.222,0.417,0.384,,,,,,,,,,,,,,,,,,
16,2024-09-13,747153,Strikeout,strikeout,True,672695,642547,Geraldo Perdomo,Freddy Peralta,0,0cca47f6-b953-4dcd-9e87-f97df78ab39d,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.537,,0.22,0.177,-0.14,,,0.0,1.02,94.3,,87.7,,81.4,0.247,0.439,0.247,0.215,0.29,0.376,,,,,,,0.203,0.368,0.408,102.0,104.0,110.0,0.066,-0.38,78.0,0.222,0.417,0.384,,,,,,,,,,,,,,,,,,
17,2024-09-13,747153,Single,single,False,645444,642547,Jose Herrera,Freddy Peralta,0,d4cb7b6c-6793-42a7-b2af-0b78c7ff26e8,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.537,,0.22,0.177,-0.14,,,0.0,1.02,94.3,,87.7,,81.4,0.247,0.439,0.247,0.215,0.29,0.376,,,,,,,0.203,0.368,0.408,102.0,104.0,110.0,0.066,-0.38,78.0,0.222,0.417,0.384,,,,,,,,,,,,,,,,,,
18,2024-09-13,747153,Strikeout,strikeout,True,682998,642547,Corbin Carroll,Freddy Peralta,0,236da05a-ae9a-4a6f-9e6a-b4e32fb838ac,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.537,,0.22,0.177,-0.14,,,0.0,1.02,94.3,,87.7,,81.4,0.247,0.439,0.247,0.215,0.29,0.376,,,,,,,0.203,0.368,0.408,102.0,104.0,110.0,0.066,-0.38,78.0,0.222,0.417,0.384,,,,,,,,,,,,,,,,,,
19,2024-09-13,747153,Walk,walk,False,694192,593958,Jackson Chourio,Eduardo Rodriguez,0,3347f6b8-f7f0-4500-84b8-38635d191627,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-13,747153,Strikeout,strikeout,True,669003,593958,Garrett Mitchell,Eduardo Rodriguez,1,b07e2ec0-abfd-4070-8590-17398aeb9bb4,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-13,747153,Strikeout,strikeout,True,661388,593958,William Contreras,Eduardo Rodriguez,0,038b9bc4-b435-43d5-8af8-8eb397db3abf,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-13,747153,Strikeout,strikeout,True,606466,642547,Ketel Marte,Freddy Peralta,0,70f3fa17-8cfb-45c2-87a4-20f50e073c17,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.537,,0.22,0.177,-0.14,,,0.0,1.02,94.3,,87.7,,81.4,0.247,0.439,0.247,0.215,0.29,0.376,,,,,,,0.203,0.368,0.408,102.0,104.0,110.0,0.066,-0.38,78.0,0.222,0.417,0.384,,,,,,,,,,,,,,,,,,
23,2024-09-13,747153,Groundout,field_out,True,592626,642547,Joc Pederson,Freddy Peralta,0,627dacb6-49f4-4e92-9ff5-92c90f3ccd43,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.537,,0.22,0.177,-0.14,,,0.0,1.02,94.3,,87.7,,81.4,0.247,0.439,0.247,0.215,0.29,0.376,,,,,,,0.203,0.368,0.408,102.0,104.0,110.0,0.066,-0.38,78.0,0.222,0.417,0.384,,,,,,,,,,,,,,,,,,
24,2024-09-13,747153,Double,double,False,572233,642547,Christian Walker,Freddy Peralta,0,76ea29e2-947d-40b7-babc-33b08f5e4d88,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.537,,0.22,0.177,-0.14,,,0.0,1.02,94.3,,87.7,,81.4,0.247,0.439,0.247,0.215,0.29,0.376,,,,,,,0.203,0.368,0.408,102.0,104.0,110.0,0.066,-0.38,78.0,0.222,0.417,0.384,,,,,,,,,,,,,,,,,,
25,2024-09-13,747153,Walk,walk,True,656976,642547,Pavin Smith,Freddy Peralta,1,afa1342f-03b4-4965-9fdb-c97df6d09607,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.537,,0.22,0.177,-0.14,,,0.0,1.02,94.3,,87.7,,81.4,0.247,0.439,0.247,0.215,0.29,0.376,,,,,,,0.203,0.368,0.408,102.0,104.0,110.0,0.066,-0.38,78.0,0.222,0.417,0.384,,,,,,,,,,,,,,,,,,
26,2024-09-13,747153,Single,single,False,596142,593958,Gary Sánchez,Eduardo Rodriguez,0,887adb98-6e2c-44f1-b091-8d296fbaddf7,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-13,747153,Flyout,field_out,True,642715,593958,Willy Adames,Eduardo Rodriguez,0,66220a9f-1ae0-4e8d-b30e-67ae99f83294,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-13,747153,Lineout,field_out,True,663368,593958,Blake Perkins,Eduardo Rodriguez,0,b576583c-375f-42bd-bf61-ccff9e9865f8,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-13,747153,Home Run,home_run,False,656555,593958,Rhys Hoskins,Eduardo Rodriguez,1,bb45a40c-41fa-48ed-8ad9-8f4db97c4283,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-13,747153,Pop Out,field_out,True,668930,593958,Brice Turang,Eduardo Rodriguez,0,8e0f42b3-76ec-462a-8f33-6e366a582304,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.5,6.14,34.1,103.0,77.0,94.0,0.825,6.55,3.41,10.49,1.31,0.95,0.181,0.457,0.147,0.353,0.399,98.0,101.0,100.0,60.0,102.0,90.0,83.0,110.0,98.0,105.0,107.0,102.0,76.0,101.0,92.0,0.089,0.438,0.163,0.072,0.237,-0.14,-2.05,-5.99,-2.13,0.5,91.8,88.5,86.8,91.5,83.8,0.277,0.511,0.236,0.231,0.385,0.25,0.333,0.593,0.133,0.389,0.556,0.154,0.25,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-13,747153,Groundout,field_out,True,664983,642547,Jake McCarthy,Freddy Peralta,0,d513a541-0d94-4ca3-9efa-7e46d0b6ffd5,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.537,,0.22,0.177,-0.14,,,0.0,1.02,94.3,,87.7,,81.4,0.247,0.439,0.247,0.215,0.29,0.376,,,,,,,0.203,0.368,0.408,102.0,104.0,110.0,0.066,-0.38,78.0,0.222,0.417,0.384,,,,,,,,,,,,,,,,,,
32,2024-09-13,747153,Strikeout,strikeout,True,553993,642547,Eugenio Suárez,Freddy Peralta,0,6202edcc-8eac-4a0c-9060-64b242dd7f9d,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.537,,0.22,0.177,-0.14,,,0.0,1.02,94.3,,87.7,,81.4,0.247,0.439,0.247,0.215,0.29,0.376,,,,,,,0.203,0.368,0.408,102.0,104.0,110.0,0.066,-0.38,78.0,0.222,0.417,0.384,,,,,,,,,,,,,,,,,,
