,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff
15,2024-04-17,746005,Double,double,False,543309,669060,Kyle Higashioka,Bryse Wilson,0,c9d3e291-d3b2-434a-87d3-247e2787276f,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,
16,2024-04-17,746005,Groundout,field_out,True,593428,669060,Xander Bogaerts,Bryse Wilson,0,58fc2947-1846-44f8-8818-83e641517923,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,
17,2024-04-17,746005,Flyout,field_out,True,694192,650633,Jackson Chourio,Michael King,0,d14d9da4-5ff5-48bf-85b2-ed4f8f86fa8e,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
18,2024-04-17,746005,Strikeout,strikeout,True,663368,650633,Blake Perkins,Michael King,0,b2907de7-b4eb-4034-983e-e7530e640053,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
19,2024-04-17,746005,Lineout,field_out,True,686217,650633,Sal Frelick,Michael King,0,02e2c6ef-159d-4c67-b436-07553eff1c12,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
20,2024-04-17,746005,Groundout,field_out,True,665487,669060,Fernando Tatis Jr.,Bryse Wilson,0,851b30ff-52d1-445c-bb62-3313df14e636,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,
21,2024-04-17,746005,Walk,walk,False,595777,669060,Jurickson Profar,Bryse Wilson,0,9bb58ef5-1868-4ead-9a63-1ec6b7cb2643,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,
22,2024-04-17,746005,Flyout,field_out,True,592518,669060,Manny Machado,Bryse Wilson,0,09968dcb-bdb5-41d9-829b-033a4ed5e07c,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,
23,2024-04-17,746005,Single,single,False,673490,669060,Ha-Seong Kim,Bryse Wilson,1,a2b3539e-5934-4e6b-89d3-f0072ad1b06b,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.268,0.482,0.24,0.261,0.587,0.245,0.25,0.375,0.15,,,,,,,,,
24,2024-04-17,746005,Groundout,field_out,True,701538,663542,Jackson Merrill,Bryan Hudson,0,5a8e0d9a-c0bd-4412-90e5-42c4cf430f39,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,0.185,0.346,0.197,,,,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359
25,2024-04-17,746005,Flyout,field_out,True,661388,650633,William Contreras,Michael King,0,ca9a7b2a-3637-4233-925e-e42b8f4278f4,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
26,2024-04-17,746005,Flyout,field_out,True,641343,650633,Jake Bauers,Michael King,0,8f335efd-176c-4c7e-ac8d-8b66463a103a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
27,2024-04-17,746005,Strikeout,strikeout,True,642715,650633,Willy Adames,Michael King,0,6545f01e-2e4a-4aa0-be30-6482f91022b1,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
28,2024-04-17,746005,Groundout,field_out,True,642180,663542,Tyler Wade,Bryan Hudson,0,ce155305-e1c6-4c26-ab62-e98593d87d72,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,0.185,0.346,0.197,,,,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359
29,2024-04-17,746005,Groundout,field_out,True,676946,663542,Matthew Batten,Bryan Hudson,0,de49f734-c7d9-4883-9af9-68e21a30c19c,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,0.185,0.346,0.197,,,,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359
30,2024-04-17,746005,Groundout,field_out,True,543309,663542,Kyle Higashioka,Bryan Hudson,0,56df5458-070e-4d33-b789-d00fd76cee74,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,0.185,0.346,0.197,,,,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359
31,2024-04-17,746005,Strikeout,strikeout,True,686554,650633,Oliver Dunn,Michael King,0,547bc9c7-7f0e-410b-83c6-45e511b4a476,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
32,2024-04-17,746005,Strikeout,strikeout,True,656555,650633,Rhys Hoskins,Michael King,0,fc949084-13a8-44ad-85b6-41d5187e4919,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
33,2024-04-17,746005,Flyout,field_out,True,668930,650633,Brice Turang,Michael King,0,7fd6ef18-8cef-4e33-81aa-f7d5de4c0259,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
34,2024-04-17,746005,Groundout,field_out,True,593428,663542,Xander Bogaerts,Bryan Hudson,0,30f588d5-c2ba-42c5-a7c7-4550bca18856,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,0.185,0.346,0.197,,,,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359
35,2024-04-17,746005,Walk,walk,False,665487,663542,Fernando Tatis Jr.,Bryan Hudson,0,f11be89d-d3c8-4de9-a847-ca752f162247,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,0.185,0.346,0.197,,,,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359
36,2024-04-17,746005,Grounded Into DP,grounded_into_double_play,True,595777,663542,Jurickson Profar,Bryan Hudson,1,9f6e18d3-d4e3-4f54-ad0c-785955ad5f32,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,0.185,0.346,0.197,,,,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359
