,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,SI%,FA%,CH%,wFA/C,wSI/C,wCH/C,vFA,vCH,vSI,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,CU%,wFC/C,wSL/C,wCU/C,vFC,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-04,744931,Walk,walk,False,666182,669203,Bo Bichette,Corbin Burnes,0,03c96586-78f1-40a3-b28b-d5ae8ab31fff,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
11,2024-06-04,744931,Single,single,False,457759,669203,Justin Turner,Corbin Burnes,1,a5cae792-0f91-4599-9777-90cd8b831a5e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
12,2024-06-04,744931,Flyout,field_out,True,543807,669203,George Springer,Corbin Burnes,1,77f26abd-5b7e-48c7-a81b-14c53253ad5a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
13,2024-06-04,744931,Pop Out,field_out,True,662139,669203,Daulton Varsho,Corbin Burnes,0,b33a6aef-784a-4e2a-aac0-17e5da1204b5,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
14,2024-06-04,744931,Hit By Pitch,hit_by_pitch,False,681297,650893,Colton Cowser,Génesis Cabrera,0,97791519-1de5-4c8e-926f-833b763de3d4,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,108.0,101.0,105.0,0.199,0.204,0.08,-6.56,-3.97,3.0,95.6,88.1,95.4,0.091,0.091,0.5,0.429,0.829,0.13,91.0,91.0,93.0,89.0,85.0,81.0,,,,82.0,100.0,92.0,0.375,,0.142,3.47,,1.75,88.4,,78.9,0.123,0.175,0.351,0.111,0.111,0.24,,,,0.429,0.643,0.094,,,,,,,,,
15,2024-06-04,744931,Flyout,field_out,True,681393,650893,Connor Norby,Génesis Cabrera,0,71e4a363-941d-40db-b69c-17e8fd4c27fe,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,108.0,101.0,105.0,0.199,0.204,0.08,-6.56,-3.97,3.0,95.6,88.1,95.4,0.091,0.091,0.5,0.429,0.829,0.13,91.0,91.0,93.0,89.0,85.0,81.0,,,,82.0,100.0,92.0,0.375,,0.142,3.47,,1.75,88.4,,78.9,0.123,0.175,0.351,0.111,0.111,0.24,,,,0.429,0.643,0.094,,,,,,,,,
16,2024-06-04,744931,Field Out,field_out,True,543510,650893,James McCann,Génesis Cabrera,0,79ab73ec-0a18-4602-9a86-06caff47d836,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,108.0,101.0,105.0,0.199,0.204,0.08,-6.56,-3.97,3.0,95.6,88.1,95.4,0.091,0.091,0.5,0.429,0.829,0.13,91.0,91.0,93.0,89.0,85.0,81.0,,,,82.0,100.0,92.0,0.375,,0.142,3.47,,1.75,88.4,,78.9,0.123,0.175,0.351,0.111,0.111,0.24,,,,0.429,0.643,0.094,,,,,,,,,
17,2024-06-04,744931,Walk,walk,False,683002,650893,Gunnar Henderson,Génesis Cabrera,1,14eaae7c-5cea-46bf-be23-41f3f393e8c6,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,108.0,101.0,105.0,0.199,0.204,0.08,-6.56,-3.97,3.0,95.6,88.1,95.4,0.091,0.091,0.5,0.429,0.829,0.13,91.0,91.0,93.0,89.0,85.0,81.0,,,,82.0,100.0,92.0,0.375,,0.142,3.47,,1.75,88.4,,78.9,0.123,0.175,0.351,0.111,0.111,0.24,,,,0.429,0.643,0.094,,,,,,,,,
18,2024-06-04,744931,Single,single,False,668939,650893,Adley Rutschman,Génesis Cabrera,1,90368064-2354-4617-bf34-1af94d0deda4,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,108.0,101.0,105.0,0.199,0.204,0.08,-6.56,-3.97,3.0,95.6,88.1,95.4,0.091,0.091,0.5,0.429,0.829,0.13,91.0,91.0,93.0,89.0,85.0,81.0,,,,82.0,100.0,92.0,0.375,,0.142,3.47,,1.75,88.4,,78.9,0.123,0.175,0.351,0.111,0.111,0.24,,,,0.429,0.643,0.094,,,,,,,,,
19,2024-06-04,744931,Home Run,home_run,False,663624,670102,Ryan Mountcastle,Bowden Francis,1,b4498016-a550-4813-ab54-bec2e23fdea9,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,0.536,,0.67,,,93.3,,,,,,0.233,0.442,0.182,103.0,95.0,100.0,,,,89.0,97.0,97.0,,,,,0.059,0.284,,-7.31,-1.52,,83.8,73.5,,,,0.297,0.486,0.225,0.4,1.1,0.294,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
20,2024-06-04,744931,Groundout,field_out,True,623993,670102,Anthony Santander,Bowden Francis,0,92c90f79-8c1b-46fa-af8b-28905e812782,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,0.536,,0.67,,,93.3,,,,,,0.233,0.442,0.182,103.0,95.0,100.0,,,,89.0,97.0,97.0,,,,,0.059,0.284,,-7.31,-1.52,,83.8,73.5,,,,0.297,0.486,0.225,0.4,1.1,0.294,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
21,2024-06-04,744931,Lineout,field_out,True,643396,669203,Isiah Kiner-Falefa,Corbin Burnes,0,0e5abcaa-e749-469f-a823-4f59f446981f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
22,2024-06-04,744931,Single,single,False,676914,669203,Davis Schneider,Corbin Burnes,0,e9f11730-637f-46ea-841e-abcc58220c1c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
23,2024-06-04,744931,Lineout,field_out,True,643376,669203,Danny Jansen,Corbin Burnes,0,d7b3085d-659f-4842-8a68-4ffd1405054e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
24,2024-06-04,744931,Single,single,False,665489,669203,Vladimir Guerrero Jr.,Corbin Burnes,1,c28c7c1f-2883-4b27-8997-ef7eb555ded9,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
25,2024-06-04,744931,Groundout,field_out,True,596129,669203,Daniel Vogelbach,Corbin Burnes,0,accdd6b5-b280-41e2-ad38-541469f56b03,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
26,2024-06-04,744931,Groundout,field_out,True,676059,670102,Jordan Westburg,Bowden Francis,0,02441597-b4b7-45d1-bfc9-c0aa44c58725,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,0.536,,0.67,,,93.3,,,,,,0.233,0.442,0.182,103.0,95.0,100.0,,,,89.0,97.0,97.0,,,,,0.059,0.284,,-7.31,-1.52,,83.8,73.5,,,,0.297,0.486,0.225,0.4,1.1,0.294,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
27,2024-06-04,744931,Double,double,False,669720,670102,Austin Hays,Bowden Francis,0,41a880ef-ff9c-4ea6-98f2-51c74b65b628,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,0.536,,0.67,,,93.3,,,,,,0.233,0.442,0.182,103.0,95.0,100.0,,,,89.0,97.0,97.0,,,,,0.059,0.284,,-7.31,-1.52,,83.8,73.5,,,,0.297,0.486,0.225,0.4,1.1,0.294,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
28,2024-06-04,744931,Groundout,field_out,True,681297,670102,Colton Cowser,Bowden Francis,1,dcc8abeb-d446-4f5b-9d01-96223f1ef1e4,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,0.536,,0.67,,,93.3,,,,,,0.233,0.442,0.182,103.0,95.0,100.0,,,,89.0,97.0,97.0,,,,,0.059,0.284,,-7.31,-1.52,,83.8,73.5,,,,0.297,0.486,0.225,0.4,1.1,0.294,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
29,2024-06-04,744931,Flyout,field_out,True,681393,670102,Connor Norby,Bowden Francis,0,67ce7543-86b2-4708-afab-d1aab129f970,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,0.536,,0.67,,,93.3,,,,,,0.233,0.442,0.182,103.0,95.0,100.0,,,,89.0,97.0,97.0,,,,,0.059,0.284,,-7.31,-1.52,,83.8,73.5,,,,0.297,0.486,0.225,0.4,1.1,0.294,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
30,2024-06-04,744931,Strikeout,strikeout,True,666182,669203,Bo Bichette,Corbin Burnes,0,a475e270-3954-496f-a038-9f3bb1acf325,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
31,2024-06-04,744931,Strikeout,strikeout,True,457759,669203,Justin Turner,Corbin Burnes,0,b35b453c-6689-42aa-a999-ab55ab6d4f65,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
32,2024-06-04,744931,Pop Out,field_out,True,543807,669203,George Springer,Corbin Burnes,0,80834194-e740-410b-aaaf-505131fa5f29,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,0.075,,0.104,,-0.82,1.34,,89.0,96.7,0.125,0.275,0.352,,,,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.442,0.161,0.217,0.96,1.15,1.1,95.4,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.294,0.441,0.132,,,,,,,,,
33,2024-06-04,744931,Flyout,field_out,True,543510,670102,James McCann,Bowden Francis,0,96df58f9-ac70-48c9-a72f-6a17a4186442,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,0.536,,0.67,,,93.3,,,,,,0.233,0.442,0.182,103.0,95.0,100.0,,,,89.0,97.0,97.0,,,,,0.059,0.284,,-7.31,-1.52,,83.8,73.5,,,,0.297,0.486,0.225,0.4,1.1,0.294,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
34,2024-06-04,744931,Double,double,False,683002,670102,Gunnar Henderson,Bowden Francis,0,27b68f5c-879d-428e-8c21-dae1a177e442,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,0.536,,0.67,,,93.3,,,,,,0.233,0.442,0.182,103.0,95.0,100.0,,,,89.0,97.0,97.0,,,,,0.059,0.284,,-7.31,-1.52,,83.8,73.5,,,,0.297,0.486,0.225,0.4,1.1,0.294,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
35,2024-06-04,744931,Single,single,False,668939,670102,Adley Rutschman,Bowden Francis,1,fe0a7658-d0e6-4eca-9d3b-ae43ffb52cde,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,0.536,,0.67,,,93.3,,,,,,0.233,0.442,0.182,103.0,95.0,100.0,,,,89.0,97.0,97.0,,,,,0.059,0.284,,-7.31,-1.52,,83.8,73.5,,,,0.297,0.486,0.225,0.4,1.1,0.294,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
