,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C
10,2024-09-06,746016,Groundout,field_out,True,669394,554430,Jake Burger,Zack Wheeler,0,697a8cc2-69d5-4d88-8cc8-97fd9e31e30d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.59,2.92,173.2,104.0,106.0,108.0,0.751,9.85,2.38,6.27,0.88,1.09,0.265,0.337,0.215,0.296,0.422,,,,111.0,100.0,107.0,101.0,107.0,110.0,111.0,102.0,107.0,128.0,107.0,115.0,0.189,0.408,0.123,0.106,,0.93,2.85,1.41,-0.61,,95.2,,94.6,84.7,81.7,0.188,0.25,0.138,,,,0.133,0.229,0.321,0.211,0.394,0.289,92.0,97.0,95.0,95.0,107.0,107.0,0.1,0.074,0.0,0.66,91.0,86.0,0.194,0.403,0.389,0.246,0.386,0.181,0.167,0.238,0.406,,,,,,,,,,,,
11,2024-09-06,746016,Double,double,False,679032,685116,Johan Rojas,Austin Kitchen,0,31f17605-f434-4891-b98a-33ef0561c640,685116.0,austinkitchen,Kitchen,Left,Austin Kitchen,MIA,14.14,4.87,7.0,103.0,100.0,102.0,0.901,5.14,3.86,20.57,1.29,3.67,0.265,0.441,0.059,0.382,0.43,78.0,100.0,92.0,124.0,104.0,107.0,95.0,115.0,103.0,101.0,103.0,105.0,108.0,102.0,108.0,0.342,0.139,0.228,0.114,0.177,1.18,-8.17,-2.88,3.62,-6.8,90.7,83.4,90.7,79.2,73.6,0.526,0.842,0.074,0.5,0.5,0.231,0.429,0.571,0.059,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-06,746016,Single,single,False,656941,685116,Kyle Schwarber,Austin Kitchen,1,15b980e3-2933-4309-8c32-a0934cf00686,685116.0,austinkitchen,Kitchen,Left,Austin Kitchen,MIA,14.14,4.87,7.0,103.0,100.0,102.0,0.901,5.14,3.86,20.57,1.29,3.67,0.265,0.441,0.059,0.382,0.43,78.0,100.0,92.0,124.0,104.0,107.0,95.0,115.0,103.0,101.0,103.0,105.0,108.0,102.0,108.0,0.342,0.139,0.228,0.114,0.177,1.18,-8.17,-2.88,3.62,-6.8,90.7,83.4,90.7,79.2,73.6,0.526,0.842,0.074,0.5,0.5,0.231,0.429,0.571,0.059,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-06,746016,Home Run,home_run,False,607208,685116,Trea Turner,Austin Kitchen,1,179a27bd-c89c-4912-8399-ed4f99273748,685116.0,austinkitchen,Kitchen,Left,Austin Kitchen,MIA,14.14,4.87,7.0,103.0,100.0,102.0,0.901,5.14,3.86,20.57,1.29,3.67,0.265,0.441,0.059,0.382,0.43,78.0,100.0,92.0,124.0,104.0,107.0,95.0,115.0,103.0,101.0,103.0,105.0,108.0,102.0,108.0,0.342,0.139,0.228,0.114,0.177,1.18,-8.17,-2.88,3.62,-6.8,90.7,83.4,90.7,79.2,73.6,0.526,0.842,0.074,0.5,0.5,0.231,0.429,0.571,0.059,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-06,746016,Double,double,False,547180,685116,Bryce Harper,Austin Kitchen,0,ebbedc3a-cb32-4ec8-8609-82a3583cd846,685116.0,austinkitchen,Kitchen,Left,Austin Kitchen,MIA,14.14,4.87,7.0,103.0,100.0,102.0,0.901,5.14,3.86,20.57,1.29,3.67,0.265,0.441,0.059,0.382,0.43,78.0,100.0,92.0,124.0,104.0,107.0,95.0,115.0,103.0,101.0,103.0,105.0,108.0,102.0,108.0,0.342,0.139,0.228,0.114,0.177,1.18,-8.17,-2.88,3.62,-6.8,90.7,83.4,90.7,79.2,73.6,0.526,0.842,0.074,0.5,0.5,0.231,0.429,0.571,0.059,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-06,746016,Lineout,field_out,True,592206,685116,Nick Castellanos,Austin Kitchen,1,a9be6975-ca86-413e-9445-9fa7d97b8bf8,685116.0,austinkitchen,Kitchen,Left,Austin Kitchen,MIA,14.14,4.87,7.0,103.0,100.0,102.0,0.901,5.14,3.86,20.57,1.29,3.67,0.265,0.441,0.059,0.382,0.43,78.0,100.0,92.0,124.0,104.0,107.0,95.0,115.0,103.0,101.0,103.0,105.0,108.0,102.0,108.0,0.342,0.139,0.228,0.114,0.177,1.18,-8.17,-2.88,3.62,-6.8,90.7,83.4,90.7,79.2,73.6,0.526,0.842,0.074,0.5,0.5,0.231,0.429,0.571,0.059,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-06,746016,Groundout,field_out,True,681082,685116,Bryson Stott,Austin Kitchen,0,27d74f4f-0e21-42ea-8bd6-507a2a901ac6,685116.0,austinkitchen,Kitchen,Left,Austin Kitchen,MIA,14.14,4.87,7.0,103.0,100.0,102.0,0.901,5.14,3.86,20.57,1.29,3.67,0.265,0.441,0.059,0.382,0.43,78.0,100.0,92.0,124.0,104.0,107.0,95.0,115.0,103.0,101.0,103.0,105.0,108.0,102.0,108.0,0.342,0.139,0.228,0.114,0.177,1.18,-8.17,-2.88,3.62,-6.8,90.7,83.4,90.7,79.2,73.6,0.526,0.842,0.074,0.5,0.5,0.231,0.429,0.571,0.059,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-06,746016,Single,single,False,592663,685116,J.T. Realmuto,Austin Kitchen,1,7c151f3c-8d0d-45b6-9bba-cdc2f585e643,685116.0,austinkitchen,Kitchen,Left,Austin Kitchen,MIA,14.14,4.87,7.0,103.0,100.0,102.0,0.901,5.14,3.86,20.57,1.29,3.67,0.265,0.441,0.059,0.382,0.43,78.0,100.0,92.0,124.0,104.0,107.0,95.0,115.0,103.0,101.0,103.0,105.0,108.0,102.0,108.0,0.342,0.139,0.228,0.114,0.177,1.18,-8.17,-2.88,3.62,-6.8,90.7,83.4,90.7,79.2,73.6,0.526,0.842,0.074,0.5,0.5,0.231,0.429,0.571,0.059,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-06,746016,Groundout,field_out,True,669016,685116,Brandon Marsh,Austin Kitchen,0,848d5ec6-7055-488a-8479-e734b407b914,685116.0,austinkitchen,Kitchen,Left,Austin Kitchen,MIA,14.14,4.87,7.0,103.0,100.0,102.0,0.901,5.14,3.86,20.57,1.29,3.67,0.265,0.441,0.059,0.382,0.43,78.0,100.0,92.0,124.0,104.0,107.0,95.0,115.0,103.0,101.0,103.0,105.0,108.0,102.0,108.0,0.342,0.139,0.228,0.114,0.177,1.18,-8.17,-2.88,3.62,-6.8,90.7,83.4,90.7,79.2,73.6,0.526,0.842,0.074,0.5,0.5,0.231,0.429,0.571,0.059,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-06,746016,Groundout,field_out,True,660821,554430,Jesús Sánchez,Zack Wheeler,0,58716093-1de0-4830-8657-0992fac2595e,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.59,2.92,173.2,104.0,106.0,108.0,0.751,9.85,2.38,6.27,0.88,1.09,0.265,0.337,0.215,0.296,0.422,,,,111.0,100.0,107.0,101.0,107.0,110.0,111.0,102.0,107.0,128.0,107.0,115.0,0.189,0.408,0.123,0.106,,0.93,2.85,1.41,-0.61,,95.2,,94.6,84.7,81.7,0.188,0.25,0.138,,,,0.133,0.229,0.321,0.211,0.394,0.289,92.0,97.0,95.0,95.0,107.0,107.0,0.1,0.074,0.0,0.66,91.0,86.0,0.194,0.403,0.389,0.246,0.386,0.181,0.167,0.238,0.406,,,,,,,,,,,,
20,2024-09-06,746016,Strikeout,strikeout,True,672640,554430,Otto Lopez,Zack Wheeler,0,2a7c6adb-5875-4c35-aa92-c7bfe438ba75,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.59,2.92,173.2,104.0,106.0,108.0,0.751,9.85,2.38,6.27,0.88,1.09,0.265,0.337,0.215,0.296,0.422,,,,111.0,100.0,107.0,101.0,107.0,110.0,111.0,102.0,107.0,128.0,107.0,115.0,0.189,0.408,0.123,0.106,,0.93,2.85,1.41,-0.61,,95.2,,94.6,84.7,81.7,0.188,0.25,0.138,,,,0.133,0.229,0.321,0.211,0.394,0.289,92.0,97.0,95.0,95.0,107.0,107.0,0.1,0.074,0.0,0.66,91.0,86.0,0.194,0.403,0.389,0.246,0.386,0.181,0.167,0.238,0.406,,,,,,,,,,,,
21,2024-09-06,746016,Strikeout,strikeout,True,665052,554430,Griffin Conine,Zack Wheeler,0,404f6070-6e2c-48fc-a9c2-d289facdfa86,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.59,2.92,173.2,104.0,106.0,108.0,0.751,9.85,2.38,6.27,0.88,1.09,0.265,0.337,0.215,0.296,0.422,,,,111.0,100.0,107.0,101.0,107.0,110.0,111.0,102.0,107.0,128.0,107.0,115.0,0.189,0.408,0.123,0.106,,0.93,2.85,1.41,-0.61,,95.2,,94.6,84.7,81.7,0.188,0.25,0.138,,,,0.133,0.229,0.321,0.211,0.394,0.289,92.0,97.0,95.0,95.0,107.0,107.0,0.1,0.074,0.0,0.66,91.0,86.0,0.194,0.403,0.389,0.246,0.386,0.181,0.167,0.238,0.406,,,,,,,,,,,,
22,2024-09-06,746016,Single,single,False,665019,685107,Kody Clemens,Anthony Veneziano,0,b6e7d41d-b85f-4006-9438-7fdd828826a5,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,,,,,,,0.2,0.2,0.25,0.286,0.429,0.152,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.313,,,,,,,,,
23,2024-09-06,746016,Strikeout,strikeout,True,679032,685107,Johan Rojas,Anthony Veneziano,0,0c59b46d-0e6e-4f40-8d45-a84e8241a437,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,,,,,,,0.2,0.2,0.25,0.286,0.429,0.152,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.313,,,,,,,,,
24,2024-09-06,746016,Flyout,field_out,True,656941,685107,Kyle Schwarber,Anthony Veneziano,0,40a6db96-a6b8-434e-8ada-72908bfc28da,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,,,,,,,0.2,0.2,0.25,0.286,0.429,0.152,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.313,,,,,,,,,
25,2024-09-06,746016,Flyout,field_out,True,607208,685107,Trea Turner,Anthony Veneziano,0,d32b87bb-34d6-4f0c-b3f1-e4909275631f,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,,,,,,,0.2,0.2,0.25,0.286,0.429,0.152,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.313,,,,,,,,,
26,2024-09-06,746016,Strikeout,strikeout,True,669065,554430,Kyle Stowers,Zack Wheeler,0,5341b5d9-030a-4ace-8f70-54df9851fb4b,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.59,2.92,173.2,104.0,106.0,108.0,0.751,9.85,2.38,6.27,0.88,1.09,0.265,0.337,0.215,0.296,0.422,,,,111.0,100.0,107.0,101.0,107.0,110.0,111.0,102.0,107.0,128.0,107.0,115.0,0.189,0.408,0.123,0.106,,0.93,2.85,1.41,-0.61,,95.2,,94.6,84.7,81.7,0.188,0.25,0.138,,,,0.133,0.229,0.321,0.211,0.394,0.289,92.0,97.0,95.0,95.0,107.0,107.0,0.1,0.074,0.0,0.66,91.0,86.0,0.194,0.403,0.389,0.246,0.386,0.181,0.167,0.238,0.406,,,,,,,,,,,,
27,2024-09-06,746016,Pop Out,field_out,True,665506,554430,Cristian Pache,Zack Wheeler,0,5e50180b-78ff-43a0-bcc8-ca8f011db18a,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.59,2.92,173.2,104.0,106.0,108.0,0.751,9.85,2.38,6.27,0.88,1.09,0.265,0.337,0.215,0.296,0.422,,,,111.0,100.0,107.0,101.0,107.0,110.0,111.0,102.0,107.0,128.0,107.0,115.0,0.189,0.408,0.123,0.106,,0.93,2.85,1.41,-0.61,,95.2,,94.6,84.7,81.7,0.188,0.25,0.138,,,,0.133,0.229,0.321,0.211,0.394,0.289,92.0,97.0,95.0,95.0,107.0,107.0,0.1,0.074,0.0,0.66,91.0,86.0,0.194,0.403,0.389,0.246,0.386,0.181,0.167,0.238,0.406,,,,,,,,,,,,
28,2024-09-06,746016,Flyout,field_out,True,640902,554430,Jhonny Pereda,Zack Wheeler,0,8a78acf9-ea26-405b-9e55-2e9eb1a915fe,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.59,2.92,173.2,104.0,106.0,108.0,0.751,9.85,2.38,6.27,0.88,1.09,0.265,0.337,0.215,0.296,0.422,,,,111.0,100.0,107.0,101.0,107.0,110.0,111.0,102.0,107.0,128.0,107.0,115.0,0.189,0.408,0.123,0.106,,0.93,2.85,1.41,-0.61,,95.2,,94.6,84.7,81.7,0.188,0.25,0.138,,,,0.133,0.229,0.321,0.211,0.394,0.289,92.0,97.0,95.0,95.0,107.0,107.0,0.1,0.074,0.0,0.66,91.0,86.0,0.194,0.403,0.389,0.246,0.386,0.181,0.167,0.238,0.406,,,,,,,,,,,,
29,2024-09-06,746016,Groundout,field_out,True,547180,685107,Bryce Harper,Anthony Veneziano,0,b1bbfe8c-38c0-4ff3-a560-964b996019dc,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,,,,,,,0.2,0.2,0.25,0.286,0.429,0.152,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.313,,,,,,,,,
30,2024-09-06,746016,Single,single,False,592206,685107,Nick Castellanos,Anthony Veneziano,0,efa102c1-adf5-43f9-83b8-547e6f73a12e,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,,,,,,,0.2,0.2,0.25,0.286,0.429,0.152,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.313,,,,,,,,,
31,2024-09-06,746016,Groundout,field_out,True,681082,685107,Bryson Stott,Anthony Veneziano,1,8511e799-ee08-4987-9d57-40b189f9c1eb,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,,,,,,,0.2,0.2,0.25,0.286,0.429,0.152,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.313,,,,,,,,,
32,2024-09-06,746016,Strikeout,strikeout,True,596117,685107,Garrett Stubbs,Anthony Veneziano,0,a885e76c-b12e-4d40-bb5d-d2e8f2d358cd,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,,,,,,,0.2,0.2,0.25,0.286,0.429,0.152,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.313,,,,,,,,,
