,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-10,745291,Double,double,False,694192,694738,Jackson Chourio,Landen Roupp,0,703f55bf-70af-4210-aebc-a398a595ac14,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-10,745291,Flyout,field_out,True,669003,694738,Garrett Mitchell,Landen Roupp,0,f2519f8c-9d7e-4134-90df-c5dfec84c3d8,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-10,745291,Single,single,False,661388,694738,William Contreras,Landen Roupp,1,22365530-50b0-42de-b925-651269ce1804,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-10,745291,Single,single,False,641343,694738,Jake Bauers,Landen Roupp,1,4ed3e220-e443-44a3-a6bf-5366cab68e7d,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-10,745291,Single,single,True,642715,694738,Willy Adames,Landen Roupp,1,293e5779-de07-4905-bea7-b502f732f33c,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-10,745291,Groundout,field_out,True,686217,694738,Sal Frelick,Landen Roupp,0,1faad7a2-34d6-47ec-a733-3d7ad68c76a6,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-10,745291,Walk,walk,False,573262,650644,Mike Yastrzemski,Aaron Civale,0,e9939129-3e3f-4aa2-a20d-3470613998fa,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,,,,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,0.242,0.096,0.168,0.157,,-2.38,0.31,-1.03,-1.32,,92.0,,92.6,80.5,77.0,0.253,0.462,0.287,0.242,0.422,0.165,,,,0.25,0.375,0.438,91.0,99.0,100.0,58.0,96.0,101.0,0.315,0.021,0.89,-2.2,88.1,85.6,0.242,0.419,0.241,0.27,0.478,0.271,0.326,0.543,0.096,0.333,0.4,0.273,,,,,,
7,2024-09-10,745291,Forceout,force_out,True,671218,650644,Heliot Ramos,Aaron Civale,1,be8fb5ef-8e47-43fe-8d61-700759adb56f,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,,,,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,0.242,0.096,0.168,0.157,,-2.38,0.31,-1.03,-1.32,,92.0,,92.6,80.5,77.0,0.253,0.462,0.287,0.242,0.422,0.165,,,,0.25,0.375,0.438,91.0,99.0,100.0,58.0,96.0,101.0,0.315,0.021,0.89,-2.2,88.1,85.6,0.242,0.419,0.241,0.27,0.478,0.271,0.326,0.543,0.096,0.333,0.4,0.273,,,,,,
8,2024-09-10,745291,Strikeout,strikeout,True,624424,650644,Michael Conforto,Aaron Civale,0,59b6b587-56c3-4388-94fe-187a4415d3ba,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,,,,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,0.242,0.096,0.168,0.157,,-2.38,0.31,-1.03,-1.32,,92.0,,92.6,80.5,77.0,0.253,0.462,0.287,0.242,0.422,0.165,,,,0.25,0.375,0.438,91.0,99.0,100.0,58.0,96.0,101.0,0.315,0.021,0.89,-2.2,88.1,85.6,0.242,0.419,0.241,0.27,0.478,0.271,0.326,0.543,0.096,0.333,0.4,0.273,,,,,,
9,2024-09-10,745291,Double,double,False,656305,650644,Matt Chapman,Aaron Civale,1,059f214f-39a9-4216-a9e0-62fab9993f63,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,,,,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,0.242,0.096,0.168,0.157,,-2.38,0.31,-1.03,-1.32,,92.0,,92.6,80.5,77.0,0.253,0.462,0.287,0.242,0.422,0.165,,,,0.25,0.375,0.438,91.0,99.0,100.0,58.0,96.0,101.0,0.315,0.021,0.89,-2.2,88.1,85.6,0.242,0.419,0.241,0.27,0.478,0.271,0.326,0.543,0.096,0.333,0.4,0.273,,,,,,
10,2024-09-10,745291,Pop Out,field_out,True,664774,650644,LaMonte Wade Jr.,Aaron Civale,0,69e26e59-278e-4561-a2b0-d31c24e7521a,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,,,,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,0.242,0.096,0.168,0.157,,-2.38,0.31,-1.03,-1.32,,92.0,,92.6,80.5,77.0,0.253,0.462,0.287,0.242,0.422,0.165,,,,0.25,0.375,0.438,91.0,99.0,100.0,58.0,96.0,101.0,0.315,0.021,0.89,-2.2,88.1,85.6,0.242,0.419,0.241,0.27,0.478,0.271,0.326,0.543,0.096,0.333,0.4,0.273,,,,,,
11,2024-09-10,745291,Groundout,field_out,True,663368,694738,Blake Perkins,Landen Roupp,0,4efa333d-9c9c-4539-87ff-0b98ccd78606,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-10,745291,Groundout,field_out,True,687401,694738,Joey Ortiz,Landen Roupp,0,7a3ec69b-b0b5-47d7-99b4-5ef73f602950,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-10,745291,Groundout,field_out,True,668930,694738,Brice Turang,Landen Roupp,0,7a05adbe-1f95-452c-bc14-38ab5dc21d5d,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-10,745291,Lineout,field_out,True,666149,650644,Tyler Fitzgerald,Aaron Civale,0,f044ecca-c893-45c0-beab-fbbf443c6ddd,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,,,,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,0.242,0.096,0.168,0.157,,-2.38,0.31,-1.03,-1.32,,92.0,,92.6,80.5,77.0,0.253,0.462,0.287,0.242,0.422,0.165,,,,0.25,0.375,0.438,91.0,99.0,100.0,58.0,96.0,101.0,0.315,0.021,0.89,-2.2,88.1,85.6,0.242,0.419,0.241,0.27,0.478,0.271,0.326,0.543,0.096,0.333,0.4,0.273,,,,,,
15,2024-09-10,745291,Pop Out,field_out,True,672275,650644,Patrick Bailey,Aaron Civale,0,08aa72ea-23fe-4c97-9703-dabb201070bf,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,,,,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,0.242,0.096,0.168,0.157,,-2.38,0.31,-1.03,-1.32,,92.0,,92.6,80.5,77.0,0.253,0.462,0.287,0.242,0.422,0.165,,,,0.25,0.375,0.438,91.0,99.0,100.0,58.0,96.0,101.0,0.315,0.021,0.89,-2.2,88.1,85.6,0.242,0.419,0.241,0.27,0.478,0.271,0.326,0.543,0.096,0.333,0.4,0.273,,,,,,
16,2024-09-10,745291,Flyout,field_out,True,687529,650644,Grant McCray,Aaron Civale,0,9919e36d-18b5-4959-ae40-173f92f43890,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,,,,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,0.242,0.096,0.168,0.157,,-2.38,0.31,-1.03,-1.32,,92.0,,92.6,80.5,77.0,0.253,0.462,0.287,0.242,0.422,0.165,,,,0.25,0.375,0.438,91.0,99.0,100.0,58.0,96.0,101.0,0.315,0.021,0.89,-2.2,88.1,85.6,0.242,0.419,0.241,0.27,0.478,0.271,0.326,0.543,0.096,0.333,0.4,0.273,,,,,,
17,2024-09-10,745291,Lineout,field_out,True,694192,694738,Jackson Chourio,Landen Roupp,0,d4690a93-b194-455e-a796-dabaad43ec23,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-10,745291,Pop Out,field_out,True,669003,694738,Garrett Mitchell,Landen Roupp,0,1c0004cc-5549-4c49-892b-ff11dc92dc1d,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
