,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vCH,vSI,vSL,vKC,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff
10,2024-04-19,745758,Strikeout,strikeout,True,678554,657376,Curtis Mead,Clarke Schmidt,0,f3a45d57-19fb-41f3-82d8-877255ecfa90,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
11,2024-04-19,745758,Strikeout,strikeout,True,676609,657376,José Caballero,Clarke Schmidt,1,c87f1c3d-b51d-4694-bf28-b67d04073542,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
12,2024-04-19,745758,Strikeout,strikeout,True,666163,657376,Ben Rortvedt,Clarke Schmidt,0,0cb2fc41-7e60-4207-993f-8b654669d058,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
13,2024-04-19,745758,Hit By Pitch,hit_by_pitch,False,519203,641302,Anthony Rizzo,Tyler Alexander,0,855d8aca-722e-4665-9209-6606e4248082,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
14,2024-04-19,745758,Strikeout,strikeout,True,650402,641302,Gleyber Torres,Tyler Alexander,0,5f8edf1e-c1ed-45ce-bde4-d15e04e94c6b,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
15,2024-04-19,745758,Pop Out,field_out,True,657077,641302,Alex Verdugo,Tyler Alexander,0,594c9ce3-d162-4cc3-99dc-06a981dceccc,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
16,2024-04-19,745758,Lineout,field_out,True,624431,641302,Jose Trevino,Tyler Alexander,0,f34ac451-f2e8-4822-908f-7893dad076c2,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
17,2024-04-19,745758,Strikeout,strikeout,True,650490,657376,Yandy Díaz,Clarke Schmidt,0,c8f3703f-d283-4a7b-b234-fc1abffae3af,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
18,2024-04-19,745758,Strikeout,strikeout,True,668227,657376,Randy Arozarena,Clarke Schmidt,0,94d1b765-c50a-4b5f-8c0c-1eb83ea18cf9,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
19,2024-04-19,745758,Flyout,field_out,True,680700,657376,Richie Palacios,Clarke Schmidt,0,7adba4ab-2b9c-4079-9414-1ae222664a7d,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
20,2024-04-19,745758,Single,single,False,665828,641302,Oswaldo Cabrera,Tyler Alexander,0,cd64ff73-0c4d-4ce3-bf98-45c33539126c,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
21,2024-04-19,745758,Sac Bunt,sac_bunt,True,683011,641302,Anthony Volpe,Tyler Alexander,1,698b676b-881c-43c9-ac92-f812c28904ba,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
22,2024-04-19,745758,Flyout,field_out,True,665742,641302,Juan Soto,Tyler Alexander,0,97d24162-2428-4694-8e02-b398d6db812a,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
23,2024-04-19,745758,Flyout,field_out,True,592450,641302,Aaron Judge,Tyler Alexander,0,8da72c2e-55d3-48ab-9fa3-826d78c71bd6,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
24,2024-04-19,745758,Single,single,False,670623,657376,Isaac Paredes,Clarke Schmidt,0,9f73b0d2-c2e2-445c-a46b-0f4903017671,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
25,2024-04-19,745758,Strikeout,strikeout,True,623912,657376,Harold Ramírez,Clarke Schmidt,0,3b420d00-37ad-42a6-ae4b-1886e0562756,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
26,2024-04-19,745758,Flyout,field_out,True,642708,657376,Amed Rosario,Clarke Schmidt,0,8883d366-50f0-4f88-b390-61f8ab8493fc,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
27,2024-04-19,745758,Lineout,field_out,True,678554,657376,Curtis Mead,Clarke Schmidt,0,ffbf0c11-b99c-428f-92bc-5bcc1cc3d2c7,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
28,2024-04-19,745758,Groundout,field_out,True,519317,641302,Giancarlo Stanton,Tyler Alexander,0,11aa849b-7b4f-49d3-a675-ac90076d7f67,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
29,2024-04-19,745758,Pop Out,field_out,True,519203,641302,Anthony Rizzo,Tyler Alexander,0,f03d582b-6cd2-4de8-8bac-c858e9854031,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
30,2024-04-19,745758,Strikeout,strikeout,True,650402,641302,Gleyber Torres,Tyler Alexander,0,300efaf8-3f56-45aa-a369-2f205f91aead,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,0.31,0.5,0.128,0.238,0.238,0.029,,,,0.308,0.513,0.186,91.0,109.0,104.0,0.228,-1.79,89.0,0.283,0.604,0.241
31,2024-04-19,745758,Single,single,False,676609,657376,José Caballero,Clarke Schmidt,0,0333a750-17a2-4765-a7b3-65b0bddb50ff,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
32,2024-04-19,745758,Strikeout,strikeout,True,666163,657376,Ben Rortvedt,Clarke Schmidt,0,206bb716-3e46-42fc-b959-d49349130dc5,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
33,2024-04-19,745758,Groundout,field_out,True,650490,657376,Yandy Díaz,Clarke Schmidt,1,ea3b0a4c-f78e-43ba-93fd-0dab6a6307ca,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,
