,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-11,746517,Strikeout,strikeout,True,663898,680885,Brendan Rodgers,Spencer Schwellenbach,0,a93eea7b-5671-4d2d-bc7b-199b043bc783,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
11,2024-08-11,746517,Strikeout,strikeout,True,669911,680885,Michael Toglia,Spencer Schwellenbach,0,477bb208-d30e-4f70-94f2-b1fc780f089a,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
12,2024-08-11,746517,Groundout,field_out,True,595909,680885,Jake Cave,Spencer Schwellenbach,0,5b7bf549-8e22-47cb-b5d4-93054e1ab9c2,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
13,2024-08-11,746517,Lineout,field_out,True,593160,607536,Whit Merrifield,Kyle Freeland,0,0be11ebf-9844-4f03-bac0-7738a2473047,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-11,746517,Groundout,field_out,True,642201,607536,Eli White,Kyle Freeland,0,408ee144-cf25-4f2b-a5dd-67a080dcc303,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-11,746517,Flyout,field_out,True,624585,607536,Jorge Soler,Kyle Freeland,0,f73debad-ccd5-44e1-9fe5-3618814ca966,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-11,746517,Groundout,field_out,True,607732,680885,Jacob Stallings,Spencer Schwellenbach,0,e0bb6717-c308-402f-91ff-0589d3fecf59,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
17,2024-08-11,746517,Single,single,False,656541,680885,Sam Hilliard,Spencer Schwellenbach,0,799da0ae-8eea-451c-a6c2-e8c436983d23,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
18,2024-08-11,746517,Lineout,field_out,True,668845,680885,Aaron Schunk,Spencer Schwellenbach,0,bf1937e7-a852-458c-91e7-d17e46325988,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
19,2024-08-11,746517,Single,single,False,453568,680885,Charlie Blackmon,Spencer Schwellenbach,1,f084c1a0-0ea4-4edf-bf87-4f853f09d62b,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
20,2024-08-11,746517,Strikeout,strikeout,True,678662,680885,Ezequiel Tovar,Spencer Schwellenbach,0,e91ef257-6ff7-41fb-b117-363e621cdbb3,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
21,2024-08-11,746517,Groundout,field_out,True,663586,607536,Austin Riley,Kyle Freeland,0,fe2f94a1-22af-4fee-a811-715a0394349a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-11,746517,Flyout,field_out,True,542303,607536,Marcell Ozuna,Kyle Freeland,0,319b1624-d041-4456-a484-5bf1199d5f88,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-11,746517,Walk,walk,False,621566,607536,Matt Olson,Kyle Freeland,0,7539085d-ee26-40a1-a52b-fffa10361825,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-11,746517,Home Run,home_run,False,518595,607536,Travis d'Arnaud,Kyle Freeland,1,38d849e4-2c56-4005-9f6b-7a0f4e6946cf,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-11,746517,Single,single,False,606115,607536,Orlando Arcia,Kyle Freeland,0,78cc6971-7439-4e41-91fb-48b92713ff06,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-11,746517,Flyout,field_out,True,594807,663567,Adam Duvall,Peter Lambert,0,27b6e39c-237e-4ec9-bff4-c7ab93e4e01d,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.72,4.56,61.1,95.0,96.0,95.0,0.805,7.34,4.26,10.71,1.03,1.09,0.288,0.439,0.146,0.313,0.416,90.0,93.0,94.0,88.0,93.0,91.0,89.0,96.0,92.0,119.0,95.0,102.0,,,,0.024,0.384,0.303,,0.25,-0.75,-1.67,-1.6,,-0.02,94.5,87.0,93.9,85.1,,0.333,0.333,0.0,0.375,1.0,0.222,0.311,0.522,0.116,0.352,0.481,0.2,0.23,0.328,0.376,84.0,101.0,99.0,,,,,,,,,0.038,,,-6.83,,,77.8,,,,,,,0.308,0.462,0.27
27,2024-08-11,746517,Double,double,False,641857,680885,Ryan McMahon,Spencer Schwellenbach,0,9179dbbd-9118-4c14-8cdd-a4e7123538f4,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
28,2024-08-11,746517,Single,single,False,663898,680885,Brendan Rodgers,Spencer Schwellenbach,0,eaa4092b-1c5b-4f74-bc1d-5984e5494b8c,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
29,2024-08-11,746517,Walk,walk,False,669911,680885,Michael Toglia,Spencer Schwellenbach,1,876819c3-0102-4920-b09a-652d00f495e1,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
30,2024-08-11,746517,Forceout,force_out,True,595909,680885,Jake Cave,Spencer Schwellenbach,1,ee21f5ab-b6ca-40b0-957e-c4ea769d2ea4,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,,,,0.075,0.267,0.201,,,0.12,0.46,0.83,,,96.0,,95.1,87.0,,0.25,0.35,0.103,0.227,0.432,0.444,0.25,0.45,0.247,0.198,0.296,0.299,,,,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.145,0.255,0.466,0.32,0.58,0.211,,,
