,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,CH%,wSI/C,wKC/C,wCH/C,vCH,vSI,vKC,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-11,746688,Strikeout,strikeout,True,669911,668881,Michael Toglia,Hunter Greene,0,5863dde6-94a1-4ee4-9b54-7417e9c6e713,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-11,746688,Lineout,field_out,True,596103,596295,Austin Slater,Austin Gomber,0,f7ba8921-ca97-4e3d-9504-56804cb6527f,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
12,2024-07-11,746688,Flyout,field_out,True,677956,596295,Rece Hinds,Austin Gomber,0,14c76d73-50b8-4ff2-8c76-c6158083c3c7,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
13,2024-07-11,746688,Double,double,False,669289,596295,Santiago Espinal,Austin Gomber,0,afc05d00-3e59-4bb7-bff0-bc549039caeb,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
14,2024-07-11,746688,Lineout,field_out,True,642851,596295,Austin Wynns,Austin Gomber,0,be752b30-b99d-4373-92a1-88c1ac279eee,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
15,2024-07-11,746688,Walk,walk,False,666134,668881,Nolan Jones,Hunter Greene,0,1dbc28ea-bab9-4bb1-9671-3fa250eb519d,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-11,746688,Strikeout,strikeout,True,696100,668881,Hunter Goodman,Hunter Greene,0,46013bc8-74c6-4467-81cb-c1f5e55b9ceb,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-11,746688,Flyout,field_out,True,656541,668881,Sam Hilliard,Hunter Greene,1,f4fba8ae-a473-4710-b5e3-6ca5a5e662f8,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-11,746688,Single,single,False,663697,596295,Jonathan India,Austin Gomber,1,117cfc73-0609-4cb9-be91-be6e7afa6908,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
19,2024-07-11,746688,Double,double,False,668715,596295,Spencer Steer,Austin Gomber,1,3775bbc1-7ed0-420b-a81c-38123db6dbd4,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
20,2024-07-11,746688,Pop Out,field_out,True,600869,596295,Jeimer Candelario,Austin Gomber,0,7a540565-0614-4cd2-b2d7-181aa0964a09,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
21,2024-07-11,746688,Home Run,home_run,False,663886,596295,Tyler Stephenson,Austin Gomber,1,3be5d370-01e1-4b7f-830d-5539cd1ca75e,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
22,2024-07-11,746688,Strikeout,strikeout,True,682622,596295,Noelvi Marte,Austin Gomber,0,35aeee52-82d2-4c2f-8164-921deb4a7424,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
23,2024-07-11,746688,Flyout,field_out,True,596103,596295,Austin Slater,Austin Gomber,0,02a149d9-e01f-48d9-b369-c8f30b7570c3,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
24,2024-07-11,746688,Single,single,False,678662,668881,Ezequiel Tovar,Hunter Greene,0,4b66a6c6-8e3f-411d-9b9c-7911bfd386db,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-11,746688,Flyout,field_out,True,663898,668881,Brendan Rodgers,Hunter Greene,0,b96d183e-e810-4312-83e2-12c9acf39904,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-11,746688,Walk,walk,False,641857,668881,Ryan McMahon,Hunter Greene,1,739a196c-700c-4cbd-ae9f-05a1621b3acd,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-11,746688,Flyout,field_out,True,686668,668881,Brenton Doyle,Hunter Greene,0,32710cdd-df76-4789-a6d4-4bfa9405f2d9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-11,746688,Flyout,field_out,True,595909,668881,Jake Cave,Hunter Greene,0,b4ebad50-7b67-4f24-9e0b-221027f20830,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-11,746688,Strikeout,strikeout,True,677956,596295,Rece Hinds,Austin Gomber,0,6319bb3b-8098-4454-9daf-7b8fbaba2bdb,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
30,2024-07-11,746688,Home Run,home_run,False,669289,596295,Santiago Espinal,Austin Gomber,0,474f3802-3415-499b-80c7-00cc39545fdb,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
31,2024-07-11,746688,Single,single,False,642851,596295,Austin Wynns,Austin Gomber,0,600da3c9-4c6b-455b-a4a7-29b441458817,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
32,2024-07-11,746688,Forceout,force_out,True,663697,596295,Jonathan India,Austin Gomber,1,0931657c-ca07-43db-9f55-9730c38b41d4,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
33,2024-07-11,746688,Strikeout,strikeout,True,668715,596295,Spencer Steer,Austin Gomber,0,d890cd8c-c62a-4b3a-ba0f-972c92e6a62a,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,0.412,,0.158,,-1.25,,-0.33,,90.4,,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,86.0,105.0,101.0,51.0,110.0,96.0,78.0,111.0,105.0,0.001,0.218,0.211,-43.05,0.82,-0.09,80.9,90.1,77.1,0.274,0.369,0.275,,,,,,,,,,,,
34,2024-07-11,746688,Home Run,home_run,False,669911,668881,Michael Toglia,Hunter Greene,0,65ad111e-e22a-4c25-a861-a05d610838fe,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
