,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-14,745810,Groundout,field_out,True,624413,663362,Pete Alonso,Matt Waldron,0,d6643e5d-db9a-4685-979e-3295a43dbbb8,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
11,2024-06-14,745810,Single,single,False,516782,663362,Starling Marte,Matt Waldron,0,e8b41673-12fa-49c0-8f94-0cef204fd2d5,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
12,2024-06-14,745810,Groundout,field_out,True,621438,663362,Tyrone Taylor,Matt Waldron,1,a45958f8-dd98-47d1-9554-fcd34d6fd029,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
13,2024-06-14,745810,Groundout,field_out,True,668901,663362,Mark Vientos,Matt Waldron,0,308dc5a1-b873-4b02-815b-aa4b3b10f3c2,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
14,2024-06-14,745810,Lineout,field_out,True,701538,640455,Jackson Merrill,Sean Manaea,0,1f253d1b-097c-4133-8881-355e575635d6,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
15,2024-06-14,745810,Strikeout,strikeout,True,543309,640455,Kyle Higashioka,Sean Manaea,0,8f5ab8e4-5ad4-42d1-b4ad-9cc313a7b570,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
16,2024-06-14,745810,Lineout,field_out,True,650333,640455,Luis Arraez,Sean Manaea,0,55cabfcb-19ff-4145-a1bc-d678485a0ae0,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
17,2024-06-14,745810,Strikeout,strikeout,True,682626,663362,Francisco Alvarez,Matt Waldron,0,650a0256-0d62-46ac-81f5-d05147ad5161,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
18,2024-06-14,745810,Walk,walk,False,643446,663362,Jeff McNeil,Matt Waldron,0,4b0addeb-b7f4-4427-bd73-28f996ddb849,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
19,2024-06-14,745810,Flyout,field_out,True,596019,663362,Francisco Lindor,Matt Waldron,0,82da7d70-06dc-48dc-a3fb-a74935b4c65c,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
20,2024-06-14,745810,Single,single,False,607043,663362,Brandon Nimmo,Matt Waldron,1,049dd958-72a8-4039-ad1b-bea8855075fd,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
21,2024-06-14,745810,Double,double,False,502110,663362,J.D. Martinez,Matt Waldron,1,47d48659-80f4-4509-82f8-83df8b19e4c5,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
22,2024-06-14,745810,Flyout,field_out,True,624413,663362,Pete Alonso,Matt Waldron,0,f9bae5c2-a3b5-4662-99b9-cc8699f72f2f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
23,2024-06-14,745810,Groundout,field_out,True,665487,640455,Fernando Tatis Jr.,Sean Manaea,0,eb4dbf96-d0fb-4a97-ae64-8e317004da2e,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
24,2024-06-14,745810,Single,single,False,595777,640455,Jurickson Profar,Sean Manaea,0,83c53fe1-d32b-4ef3-9561-20735353dc8b,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
25,2024-06-14,745810,Strikeout,strikeout,True,592518,640455,Manny Machado,Sean Manaea,0,141e5b07-63ae-4eb5-9357-67bca60905fc,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
26,2024-06-14,745810,Strikeout,strikeout,True,456781,640455,Donovan Solano,Sean Manaea,1,cc5d4725-c7dd-4dc9-bef5-7b1867380402,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
27,2024-06-14,745810,Pop Out,field_out,True,516782,663362,Starling Marte,Matt Waldron,0,a3304e7d-9f52-46e4-b152-d78ca36f697c,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
28,2024-06-14,745810,Walk,walk,False,621438,663362,Tyrone Taylor,Matt Waldron,0,f03a7e99-e8b2-415e-b63d-0a4ba7fde2d7,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
29,2024-06-14,745810,Pop Out,field_out,True,668901,663362,Mark Vientos,Matt Waldron,1,901d7bfc-28aa-41d9-8f4b-f5c9a4f03a81,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
30,2024-06-14,745810,Groundout,field_out,True,630105,640455,Jake Cronenworth,Sean Manaea,0,4e85dcc4-6fe2-41dc-9162-08b818d4df5c,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
31,2024-06-14,745810,Flyout,field_out,True,673490,640455,Ha-Seong Kim,Sean Manaea,0,0f0fad96-2c23-4aa8-bba3-3c46d7e751c0,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
32,2024-06-14,745810,Home Run,home_run,False,701538,640455,Jackson Merrill,Sean Manaea,0,34a37f78-6c63-45e2-ba21-bbd8f74ed70d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
33,2024-06-14,745810,Strikeout,strikeout,True,543309,640455,Kyle Higashioka,Sean Manaea,0,2edce053-bd23-4573-94bb-775ad97cd574,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,
34,2024-06-14,745810,Groundout,field_out,True,682626,663362,Francisco Alvarez,Matt Waldron,0,8d412658-5f85-444e-b026-bc976a160bf4,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,0.247,0.419,0.208,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
