,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-04-17,744948,Groundout,field_out,True,683011,592332,Anthony Volpe,Kevin Gausman,0,312159be-2283-4d4e-9dc3-3ad9c2eec0a7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-17,744948,Walk,walk,False,665742,592332,Juan Soto,Kevin Gausman,0,c6faeed2-8b4d-438a-8902-053317eec80c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-17,744948,Strikeout,strikeout,True,592450,592332,Aaron Judge,Kevin Gausman,0,d16baae9-0ca2-4318-b69e-899f689aabbd,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-17,744948,Single,single,False,519203,592332,Anthony Rizzo,Kevin Gausman,1,a8d21759-fd01-4250-b307-30cca1f32d19,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-17,744948,Walk,walk,False,519317,592332,Giancarlo Stanton,Kevin Gausman,1,51e4a86b-95a4-4f5a-847e-b9a53cce374d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-17,744948,Strikeout,strikeout,True,650402,592332,Gleyber Torres,Kevin Gausman,0,0e23eb8c-0180-4fd5-a66a-47e4bcb5a4c6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-04-17,744948,Groundout,field_out,True,543807,573186,George Springer,Marcus Stroman,0,1ed41471-a992-4a73-b80f-ae505c0e1f95,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,82.0,99.0,94.0,0.363,0.034,0.105,0.177,-4.6,1.17,-0.02,-0.84,89.9,83.1,89.9,85.5,0.5,0.7,0.333,0.108,0.216,0.271,0.204,0.296,0.292,0.285,0.469,0.14,92.0,80.0,90.0,107.0,98.0,97.0,0.192,0.128,0.65,-0.91,88.0,81.8,0.222,0.472,0.192,0.27,0.514,0.306,0.0,0.0,0.429,,,,,,,,,
7,2024-04-17,744948,Single,single,False,665489,573186,Vladimir Guerrero Jr.,Marcus Stroman,0,8fd10886-9a3e-45c0-9779-92a943887f04,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,82.0,99.0,94.0,0.363,0.034,0.105,0.177,-4.6,1.17,-0.02,-0.84,89.9,83.1,89.9,85.5,0.5,0.7,0.333,0.108,0.216,0.271,0.204,0.296,0.292,0.285,0.469,0.14,92.0,80.0,90.0,107.0,98.0,97.0,0.192,0.128,0.65,-0.91,88.0,81.8,0.222,0.472,0.192,0.27,0.514,0.306,0.0,0.0,0.429,,,,,,,,,
8,2024-04-17,744948,Walk,walk,False,666182,573186,Bo Bichette,Marcus Stroman,1,ad24f8d3-c6aa-4f36-ad41-78cffa6cd3cc,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,82.0,99.0,94.0,0.363,0.034,0.105,0.177,-4.6,1.17,-0.02,-0.84,89.9,83.1,89.9,85.5,0.5,0.7,0.333,0.108,0.216,0.271,0.204,0.296,0.292,0.285,0.469,0.14,92.0,80.0,90.0,107.0,98.0,97.0,0.192,0.128,0.65,-0.91,88.0,81.8,0.222,0.472,0.192,0.27,0.514,0.306,0.0,0.0,0.429,,,,,,,,,
9,2024-04-17,744948,Grounded Into DP,grounded_into_double_play,True,457759,573186,Justin Turner,Marcus Stroman,1,4d10118b-6f74-4fe4-878a-84cad0bcb15c,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,82.0,99.0,94.0,0.363,0.034,0.105,0.177,-4.6,1.17,-0.02,-0.84,89.9,83.1,89.9,85.5,0.5,0.7,0.333,0.108,0.216,0.271,0.204,0.296,0.292,0.285,0.469,0.14,92.0,80.0,90.0,107.0,98.0,97.0,0.192,0.128,0.65,-0.91,88.0,81.8,0.222,0.472,0.192,0.27,0.514,0.306,0.0,0.0,0.429,,,,,,,,,
